EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyFG2M,PenaltyFG2A,TwoPtAssists,ShortMidRangeAssists,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Fg2aBlocked,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,Blocked2s,BlockedAtRim,NonShootingPenaltyNonTakeFouls,on,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,LongMidRangeAssists,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Loose Ball Fouls,Transition Take Fouls,2pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveMakes,BlockedCorner3,Clear Path Fouls,Transition Take Fouls Drawn
1626153,1610612749,Delon Wright,Delon Wright,1626153,MIL,1043.0,17,15.0,39,39,11,8.0,3,78,1.0,1.0,1.0,1.0,18,2.0,2.0,2.0,6.0,3.0,3.0,3.0,11,0.5,4.761904761904762,0.1666666666666666,0.1111111111111111,0.1875,0.5,0.5,1.0,0.403125,3.7,23.4,0.282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,960.0,16,-11.0,35,35,18,,5,70,3.0,,3.0,1.0,46,,,,,1.0,1.0,3.0,18,0.25,9.75609756097561,0.2,0.0769230769230769,,0.75,,1.0,0.5551250000000001,2.733333333333333,25.4,0.5142857142857142,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.875,1.0,1.5,0.8,1.0,1.0,0.1538461538461538,0.0909090909090909,0.125,0.2,1.0,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6684,0.5445,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,956.0,16,-14.0,34,35,17,,5,69,2.0,1.0,5.0,3.0,48,,1.0,,2.0,1.0,1.0,1.0,17,0.375,25.0,0.2,0.0769230769230769,0.25,0.25,0.125,0.625,0.5262125,6.5,25.0,0.5,1.0,,,,2.0,,1.0,2.0,,3.0,7.0,,,,,1.0,3.0,7.0,4.0,,,,2.0,,,,,,2.0,4.0,,7.0,,1.0,1.0,,,,,0.4,,0.25,,0.5,0.35,,0.5833333333333334,,,,,,0.5,0.5,1.0,0.25,,,,,,,0.25,,,,0.5653375,,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,0.6666666666666666,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641890,1610612749,Tyler Smith,Tyler Smith,1641890,MIL,2515.0,42,15.0,92,94,41,25.0,11,186,6.0,5.0,8.0,13.0,75,1.0,4.0,,9.0,3.0,9.0,13.0,41,0.6190476190476191,24.038461538461537,0.1034482758620689,0.1509433962264151,0.12,0.2857142857142857,0.238095238095238,0.9047619047619048,0.5526261904761904,4.1375,25.200000000000003,0.4456521739130434,3.0,1.0,4.0,4.0,8.0,2.0,4.0,3.0,6.0,1.0,25.0,1.0,5.0,3.0,3.0,7.0,,13.0,4.0,2.0,18.0,2.0,8.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,,13.0,,0.6666666666666666,1.0,1.0,0.4615384615384615,0.4285714285714285,0.4615384615384615,0.375,0.2,0.5714285714285714,0.1666666666666666,0.5909090909090909,0.5681818181818182,0.2142857142857142,0.5909090909090909,0.0476190476190476,0.0869565217391304,,0.125,,0.5,0.5,0.6666666666666666,0.3809523809523809,0.5,0.5,1.0,0.6666666666666666,0.25,,0.3636363636363636,0.5,0.5,0.5140375,0.5222409090909091,0.12,0.52,2.0,3.0,,1.0,2.0,4.0,3.0,1.0,1.0,0.5,0.0476190476190476,,,,0.2727272727272727,0.6666666666666666,0.0454545454545454,0.1111111111111111,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.2083333333333333,0.12,0.2307692307692307,0.2727272727272727,0.2,0.0909090909090909,1.0,0.0476190476190476,0.4,0.4,1.0,0.1666666666666666,0.2727272727272727,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642358,1610612749,AJ Johnson,AJ Johnson,1642358,MIL,2625.0,44,13.0,97,98,41,25.0,11,195,9.0,1.0,14.0,5.0,79,7.0,7.0,5.0,21.0,5.0,7.0,7.0,41,0.2631578947368421,22.01834862385321,0.1724137931034483,0.1272727272727272,0.16,0.4736842105263157,0.0526315789473684,0.7368421052631579,0.5625842105263157,3.521428571428572,26.94,0.422680412371134,4.0,,,2.0,4.0,1.0,1.0,5.0,3.0,1.0,20.0,,1.0,,1.0,1.0,,5.0,6.0,4.0,6.0,,4.0,2.0,,,,,1.0,2.0,,5.0,,0.6,0.6,0.6666666666666666,0.6,1.0,0.6,0.3571428571428571,,0.5,,0.5,0.5,,0.5,,,,,0.25,0.4444444444444444,0.5,0.5,0.2105263157894736,0.5,0.5,0.5,,,,0.2,1.0,0.5,0.3666,0.53582,,0.25,1.0,2.0,1.0,5.0,1.0,4.0,,,1.0,0.25,0.2631578947368421,0.2,0.3333333333333333,1.0,0.4,0.5,0.05,0.0666666666666666,,1.0,,,,,,2.0,,,2.0,,,1.0,,1.0,4.0,2.0,,,2.0,4.0,2.0,,,,,,1.0,,0.0769230769230769,,,0.0833333333333333,0.1,,,,1.0,1.0,1.0,,,,3.0,3.0,1.0,0.2142857142857142,0.1111111111111111,0.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,1524.0,25,22.0,56,56,24,20.0,5,112,3.0,2.0,6.0,5.0,31,1.0,5.0,1.0,11.0,3.0,7.0,8.0,24,0.4545454545454545,29.032258064516128,0.1428571428571428,0.131578947368421,0.1052631578947368,0.2727272727272727,0.1818181818181818,0.7272727272727273,0.5690272727272728,9.1,25.08,0.4285714285714285,1.0,,,1.0,3.0,,2.0,2.0,1.0,3.0,10.0,,,,,2.0,2.0,4.0,,4.0,3.0,,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,,4.0,,,,1.0,0.2,,0.2,0.3333333333333333,,0.3181818181818182,,0.25,0.3846153846153846,,0.4,0.1,0.04,0.1666666666666666,,0.5,0.3333333333333333,0.3333333333333333,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,0.3333333333333333,,0.6774125000000001,,0.4,1.0,2.0,,1.0,1.0,2.0,4.0,,2.0,0.5,0.0909090909090909,,,,0.5,0.5,0.1538461538461538,0.25,2.0,,,,,,,,4.0,,2.0,2.0,,2.0,1.0,1.0,,,5.0,1.0,,5.0,5.0,,,,,,,0.6666666666666666,0.1176470588235294,,,0.125,,,,0.1818181818181818,,,,,,,,1.0,,0.1666666666666666,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641753,1610612749,Chris Livingston,Chris Livingston,1641753,MIL,1328.0,22,17.0,49,48,8,9.0,4,97,2.0,,3.0,2.0,22,,1.0,,2.0,3.0,6.0,6.0,8,0.4,13.20754716981132,0.1428571428571428,0.1578947368421052,0.1666666666666666,0.4,,0.8,0.57848,2.266666666666667,26.55,0.1632653061224489,1.0,,,,2.0,,,1.0,,1.0,3.0,,,,,,1.0,1.0,2.0,,,,2.0,,,,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.2,,,0.25,,0.25,,,,,,0.5,0.5,1.0,0.4,,,,,,,,,,,0.773,,0.3333333333333333,,1.0,,1.0,,1.0,1.0,,1.0,,0.2,,,,1.0,,0.1666666666666666,0.25,,,,,,,,,1.0,,3.0,,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,0.1764705882352941,,,0.25,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631157,1610612749,Ryan Rollins,Ryan Rollins,1631157,MIL,661.0,11,7.0,25,26,11,10.0,3,51,,,1.0,2.0,21,,,,,,,,11,0.6666666666666666,25.925925925925924,,,,,,0.6666666666666666,0.4334166666666667,17.3,26.1,0.44,,,,1.0,2.0,1.0,2.0,,1.0,6.0,9.0,,1.0,,1.0,2.0,4.0,7.0,,,3.0,,2.0,1.0,,,1.0,2.0,3.0,6.0,1.0,7.0,1.0,,,1.0,0.5,0.5,0.5,,,0.5,,0.75,0.75,,0.875,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,1.0,0.5,0.5,0.3962,0.452025,,0.7777777777777778,,,,,,,,,2.0,,,,,,,,0.4,0.6666666666666666,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,446.0,7,2.0,17,19,16,15.0,2,36,,1.0,,2.0,16,,1.0,,2.0,1.0,1.0,1.0,16,1.0,15.0,0.25,0.2,0.25,,0.5,1.0,0.534375,,24.75,0.9411764705882352,,,,1.0,1.0,1.0,1.0,,1.0,2.0,5.0,,,,1.0,1.0,2.0,5.0,,,3.0,,1.0,1.0,,,,,2.0,2.0,1.0,5.0,1.0,,,1.0,0.5,1.0,0.5,,,0.75,,1.5,0.8333333333333334,,1.25,,,,,,,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.57645,0.4923,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,714.0,12,-3.0,28,28,13,12.0,5,56,1.0,1.0,2.0,1.0,30,1.0,2.0,1.0,5.0,,1.0,2.0,13,0.3333333333333333,12.12121212121212,,0.1,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5580166666666667,5.05,23.4,0.4642857142857143,1.0,,,,,,,1.0,,1.0,3.0,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,,0.375,,,,0.0714285714285714,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,0.3333333333333333,,,,,,0.25,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,4.0,2.0,2.0,,,,,,,,,,,,,,,0.1428571428571428,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
