EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Corner3Assists,OffThreePtRebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceFtPoints,LongMidRangeAssists,PenaltyArc3FGM,PenaltyArc3Accuracy,Offensive Fouls Drawn,on,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockedCorner3,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,HeaveAttempts,Technical Free Throw Trips,BlockedLongMidRange,Transition Take Fouls,3pt And 1 Free Throw Trips
1626168,1610612758,Trey Lyles,Trey Lyles,1626168,SAC,678.0,11,-13,23,24,13.0,6.0,3.0,47,2.0,1.0,2.0,26,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,11.538461538461538,1.0,0.5,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5037,0.46965,25.799999999999997,0.5652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628365,1610612758,Markelle Fultz,Markelle Fultz,1628365,SAC,672.0,11,-4,24,24,13.0,11.0,2.0,48,,,,24,,,1.0,1.0,,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,13.0,,26.923076923076923,1.0,,,0.2,0.09090909090909091,0.09090909090909091,,,,,,,,0.3333333333333333,0.52875,0.54464,,0.5416666666666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,8.0,3.0,5.0,6.0,8.0,1.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.6,0.6666666666666666,0.6,0.6666666666666666,0.6,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4,1.0,0.75,10.016666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1642384,1610612758,Isaiah Crawford,Isaiah Crawford,1642384,SAC,140.0,2,1,5,4,5.0,,1.0,9,,,,5,,,,,,,,,,,,,,,,,,,,,,,5.0,,16.666666666666668,,,,,,,,,,,,,,1.0,0.6829,0.6829,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1642403,1610612758,Isaac Jones,Isaac Jones,1642403,SAC,3007.0,50,-15,102,103,36.0,42.0,10.0,205,,,1.0,119,,,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,7.0,1.0,,4.0,1.0,8.0,12.0,2.0,1.0,2.0,1.0,36.0,0.058823529411764705,20.689655172413794,0.25,0.13043478260869565,0.10344827586206896,0.043478260869565216,0.08695652173913043,0.061224489795918366,0.125,0.2857142857142857,0.07142857142857142,,0.5,,,0.7647058823529411,0.585735294117647,0.4634833333333333,23.3,0.35294117647058826,9.0,12.0,3.0,4.0,2.0,4.0,,11.0,16.0,27.0,4.0,6.0,8.0,4.0,,,1.0,,8.0,0.6875,0.6666666666666666,0.7352941176470589,0.6666666666666666,0.675,0.5714285714285714,,,0.07142857142857142,0.7058823529411765,0.75,0.8181818181818182,0.23529411764705882,0.5,0.6666666666666666,,0.6666666666666666,0.75,0.2962962962962963,2.6125,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,18.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.9,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.08333333333333333,0.25,0.14285714285714285,0.07142857142857142,0.3333333333333333,0.7777777777777778,1.0,0.058823529411764705,1.0,1.0,1.0,1.0,1.0,0.6046,0.15789473684210525,0.16666666666666666,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203109,1610612758,Jae Crowder,Jae Crowder,203109,SAC,6165.0,103,-18,206,211,51.0,72.0,26.0,417,7.0,2.0,15.0,237,5.0,7.0,1.0,6.0,,13.0,2.0,7.0,4.0,14.0,6.0,20.0,4.0,4.0,4.0,,8.0,10.0,,,,,51.0,0.6818181818181818,11.764705882352942,1.0,0.0975609756097561,0.04081632653061224,0.1320754716981132,0.11702127659574468,0.04854368932038835,0.07142857142857142,0.07692307692307693,0.08695652173913043,0.0625,,0.3181818181818182,0.2857142857142857,0.7272727272727273,0.5081863636363637,0.5165285714285714,24.813333333333333,0.24757281553398058,1.0,1.0,,,1.0,4.0,2.0,3.0,7.0,23.0,1.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,5.0,0.42857142857142855,0.5,0.4090909090909091,0.35714285714285715,0.4791666666666667,0.35714285714285715,0.05555555555555555,0.05128205128205128,0.16216216216216217,0.045454545454545456,1.0,1.0,0.18181818181818182,0.25,0.3333333333333333,0.09090909090909091,,,0.21739130434782608,11.614285714285716,,,2.0,8.0,4.0,5.0,1.0,2.0,2.0,4.0,12.0,2.0,1.0,,1.0,,,,3.0,,,3.0,,6.0,,,,,,,0.6666666666666666,1.0,1.0,0.26666666666666666,0.26666666666666666,0.5,0.25,0.25,0.14285714285714285,,0.25,,0.04,,1.0,,0.36363636363636365,0.25,0.25,1.0,,,0.46814999999999996,0.08333333333333333,,0.08695652173913043,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,2.0,1.0,0.2,0.5,0.16666666666666666,0.06666666666666667,0.2,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,1.0,0.25,0.25,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203926,1610612758,Doug McDermott,Doug McDermott,203926,SAC,532.0,9,-5,19,20,8.0,11.0,1.0,39,1.0,,2.0,19,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,8.0,1.0,10.0,,0.16666666666666666,,,0.1,,,,0.25,,,0.5,,1.0,0.518025,0.5394,25.15,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,4812.0,80,-7,157,163,30.0,52.0,20.0,320,15.0,2.0,16.0,182,3.0,15.0,6.0,17.0,6.0,40.0,1.0,8.0,3.0,11.0,2.0,13.0,4.0,3.0,7.0,2.0,,6.0,,,,,30.0,0.3076923076923077,35.714285714285715,0.5714285714285714,0.0967741935483871,0.02564102564102564,0.18181818181818182,0.14666666666666667,0.024691358024691357,,,0.11764705882352941,0.15384615384615385,,0.28846153846153844,0.18181818181818182,0.4807692307692308,0.5059307692307692,0.5633545454545454,26.16875,0.1910828025477707,8.0,9.0,4.0,4.0,8.0,17.0,10.0,17.0,36.0,61.0,5.0,8.0,17.0,26.0,,1.0,4.0,1.0,17.0,0.4722222222222222,0.625,0.5,0.5909090909090909,0.5258620689655172,0.6538461538461539,0.023809523809523808,,0.1935483870967742,0.17307692307692307,0.8888888888888888,0.8888888888888888,0.3269230769230769,0.47058823529411764,0.5,0.19230769230769232,0.36363636363636365,1.0,0.2786885245901639,10.044444444444444,1.0,1.0,1.0,1.0,6.0,9.0,1.0,1.0,8.0,8.0,12.0,,3.0,,3.0,1.0,3.0,1.0,,1.0,,10.0,1.0,14.0,,3.0,1.0,,,1.0,0.23529411764705882,0.23529411764705882,0.6666666666666666,0.375,0.375,1.0,1.0,1.0,0.08333333333333333,,0.058823529411764705,,0.045454545454545456,,0.25,0.25,0.019230769230769232,1.0,1.0,1.0,0.25,1.0,0.682675,0.08771929824561403,0.07692307692307693,0.13114754098360656,1.0,,1.0,1.0,5.0,3.0,3.0,1.0,5.0,11.0,7.0,4.0,,,2.0,1.0,0.3333333333333333,,,0.08333333333333333,0.2,0.1,0.125,,0.3333333333333333,0.35714285714285715,0.6,,0.75,0.09090909090909091,1.0,0.3333333333333333,0.1111111111111111,2.0,2.0,4.0,6.0,1.0,1.0,1.0,0.6666666666666666,0.0625,0.2,0.06666666666666667,1.0,0.6666666666666666,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
1628989,1610612758,Kevin Huerter,Kevin Huerter,1628989,SAC,1993.0,33,-6,70,69,21.0,20.0,8.0,139,7.0,4.0,11.0,80,5.0,7.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,2.0,7.0,2.0,,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,21.0,0.6875,26.25,0.5,0.07142857142857142,0.058823529411764705,0.2,0.14705882352941177,0.058823529411764705,,,0.1111111111111111,0.3333333333333333,1.0,0.4375,0.5,0.9375,0.554609375,0.55301875,25.127272727272725,0.3,3.0,4.0,2.0,2.0,,,1.0,4.0,5.0,19.0,3.0,3.0,6.0,4.0,,1.0,1.0,1.0,6.0,0.8,1.0,0.53125,0.375,0.5588235294117647,0.375,0.058823529411764705,,0.14285714285714285,0.25,0.75,0.75,,,,0.0625,0.25,1.0,0.3157894736842105,6.26,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,9.0,2.0,,,,,2.0,2.0,,,,1.0,,2.0,,1.0,,,,,0.5,0.6666666666666666,1.0,0.2727272727272727,0.2727272727272727,1.0,0.625,0.625,,,,,0.125,,0.6666666666666666,,0.25,0.25,0.25,1.0,0.25,1.0,0.5223666666666666,0.058823529411764705,0.16666666666666666,0.2631578947368421,1.0,1.0,,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,0.2,,1.0,1.0,,0.2857142857142857,0.2857142857142857,1.0,0.25,0.5,0.125,,0.2857142857142857,,1.0,1.0,,,,2.0,,0.3333333333333333,,,,,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
1642269,1610612758,Devin Carter,Devin Carter,1642269,SAC,155.0,3,-7,5,5,,,1.0,10,1.0,,2.0,7,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,33.333333333333336,,,,,,,,,,,,0.5,,1.0,0.5257499999999999,,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5526,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1631099,1610612758,Keegan Murray,Keegan Murray,1631099,SAC,4360.0,73,5,144,149,36.0,50.0,19.0,293,5.0,,5.0,164,,5.0,2.0,2.0,,6.0,2.0,4.0,5.0,10.0,2.0,12.0,1.0,,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,36.0,0.2777777777777778,12.5,0.3333333333333333,0.18518518518518517,0.058823529411764705,0.09523809523809523,0.13043478260869565,0.028985507246376812,,,0.26666666666666666,,0.3333333333333333,0.2777777777777778,,0.4444444444444444,0.48771111111111104,0.396,26.7,0.25,3.0,3.0,,,5.0,10.0,,8.0,13.0,16.0,1.0,1.0,2.0,10.0,2.0,,1.0,1.0,2.0,0.6153846153846154,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,,,0.13793103448275862,0.16666666666666666,1.0,1.0,0.5555555555555556,0.5,0.5,,,,0.125,7.553846153846154,1.0,1.0,,,,,1.0,1.0,2.0,6.0,,2.0,,,,,2.0,1.0,,,,2.0,,,,,,1.0,,,0.375,0.42857142857142855,,,,1.0,0.5,0.5,,,,,0.10526315789473684,,0.3333333333333333,0.4,,,,,0.5,1.0,0.495625,,,0.125,,,,,,1.0,1.0,,,,,,,1.0,,,,0.25,,,0.25,,,,,,,,0.5,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,
