EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFtPoints,PenaltyPoints,Corner3Assists,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Transition Take Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LongMidRangePctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedLongMidRange,on,3SecondViolations,3pt And 1 Free Throw Trips,DefensiveGoaltends
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,8909.0,148,28.0,307,307,45,42,37,614,11.0,18.0,2.0,3.0,1.0,8.0,3.0,4.0,7.0,22.0,2.0,4.0,3.0,12.0,26.0,10.0,26.0,54.0,301,2.0,5.0,2.0,4.0,10.0,2.0,3.0,14.0,10.0,27.0,3.0,2.0,22.0,7.0,4.0,11.0,6.0,17.0,6.0,7.0,4.0,40.0,3.0,2.0,1.0,8.0,6.0,14.0,6.0,20.0,14.0,12.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,5.0,11.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,45,1.0,0.5833333333333334,0.6363636363636364,0.9,0.38461538461538464,0.5,0.38461538461538464,0.46153846153846156,0.4,0.5192307692307693,0.5555555555555556,0.5192307692307693,0.5555555555555556,0.5,0.15384615384615385,0.16666666666666666,0.125,16.091954022988507,0.75,0.14285714285714285,0.09523809523809523,0.022988505747126436,0.08888888888888889,0.045454545454545456,0.0915032679738562,0.032679738562091505,0.025,0.02702702702702703,0.05555555555555555,0.038461538461538464,0.17391304347826086,0.07142857142857142,0.06060606060606061,0.16666666666666666,0.34615384615384615,0.6111111111111112,0.7333333333333333,0.6363636363636364,0.15384615384615385,0.125,0.14285714285714285,0.07692307692307693,0.75,0.75,0.6666666666666666,0.4230769230769231,0.3181818181818182,0.3181818181818182,1.0,0.3333333333333333,0.6666666666666666,0.5,0.4444444444444444,0.5,1.0,0.6,0.8461538461538461,0.3181818181818182,0.5929163461538461,0.5263199999999999,0.48696,0.019230769230769232,0.038461538461538464,0.18518518518518517,3.273076923076923,25.26153846153846,0.1465798045602606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,11366.0,189,58.0,393,389,24,35,45,782,14.0,23.0,4.0,11.0,14.0,25.0,,,,6.0,,2.0,,29.0,49.0,,6.0,71.0,386,6.0,14.0,,2.0,12.0,,,48.0,10.0,,,4.0,6.0,,5.0,19.0,7.0,26.0,6.0,14.0,2.0,59.0,7.0,15.0,,28.0,32.0,70.0,22.0,92.0,3.0,,3.0,6.0,5.0,9.0,,15.0,2.0,6.0,11.0,,15.0,,1.0,,19.0,1.0,8.0,8.0,3.0,8.0,22,1.0,0.8275862068965517,0.8888888888888888,,,,,0.5918367346938775,0.42857142857142855,0.5272727272727272,0.375,0.5546875,0.35294117647058826,0.10909090909090909,0.10204081632653061,0.17391304347826086,0.04,17.67337807606264,0.4,,0.3595505617977528,0.13636363636363635,0.2916666666666667,0.0875,0.32432432432432434,0.11578947368421053,0.22857142857142856,0.09259259259259259,0.078125,0.25,0.40476190476190477,0.42105263157894735,0.28378378378378377,0.3181818181818182,0.41818181818181815,0.6086956521739131,0.7368421052631579,0.7857142857142857,0.45454545454545453,0.56,0.5833333333333334,,,,,0.10909090909090909,,,,0.6875,0.36363636363636365,0.5,0.125,,,,0.5272727272727272,,0.5503909090909092,0.581725,,0.12903225806451613,0.14285714285714285,0.16901408450704225,5.4714285714285715,26.316666666666666,0.061068702290076333,1.0,1.0,13.0,2.0,2.0,1.0,3.0,10.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,7.0,1.0,2.0,2.0,0.5,0.7692307692307693,0.09523809523809523,0.125,0.047619047619047616,0.875,0.8571428571428571,0.01818181818181818,1.0,1.0,1.0,0.028169014084507043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,12128.0,202,111.0,410,395,93,118,61,805,20.0,27.0,2.0,3.0,22.0,47.0,,,18.0,39.0,3.0,5.0,10.0,50.0,94.0,18.0,39.0,219.0,410,5.0,12.0,3.0,5.0,23.0,18.0,10.0,16.0,84.0,18.0,36.0,4.0,39.0,18.0,7.0,15.0,23.0,38.0,14.0,10.0,5.0,99.0,4.0,5.0,,16.0,14.0,31.0,9.0,40.0,8.0,2.0,6.0,5.0,5.0,3.0,,8.0,,10.0,14.0,,41.0,,,1.0,73.0,3.0,23.0,5.0,4.0,5.0,91,,0.16,0.16666666666666666,0.3333333333333333,0.46153846153846156,0.6,0.46153846153846156,0.5319148936170213,0.4166666666666667,0.5789473684210527,0.5588235294117647,0.6437125748502994,0.6052631578947368,0.2932330827067669,0.07446808510638298,0.1111111111111111,0.06382978723404255,36.28691983122363,0.625,,0.1794871794871795,0.04854368932038835,0.16666666666666666,0.042105263157894736,0.1724137931034483,0.045454545454545456,0.03125,0.05357142857142857,0.028985507246376812,0.15384615384615385,0.17647058823529413,0.2222222222222222,0.16176470588235295,0.17857142857142858,0.20300751879699247,0.7407407407407407,0.8333333333333334,0.25,0.3533834586466165,0.46808510638297873,0.5,,,,,0.2932330827067669,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.5,0.29411764705882354,0.6,,0.35714285714285715,0.49624060150375937,0.46153846153846156,0.49958834586466166,0.49098888888888886,0.475275,0.15584415584415584,0.20175438596491227,0.1050228310502283,8.772340425531914,26.028205128205126,0.22682926829268293,8.0,20.0,65.0,22.0,54.0,9.0,,1.0,3.0,,,,,2.0,,13.0,1.0,3.0,,50.0,8.0,0.6428571428571429,0.0625,0.06666666666666667,0.07692307692307693,0.05454545454545454,0.6,0.13636363636363635,0.15037593984962405,0.4,0.42105263157894735,,0.2465753424657534,6.0,6.0,4.0,4.0,10.0,4.0,1.0,4.0,1.0,0.4,0.5555555555555556,0.5714285714285714,0.05,0.21428571428571427,1.0,0.4,0.025,,,,,,,,,,,,,,,,,,,,,,True,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,18898.0,315,45.0,656,651,57,43,59,1307,32.0,53.0,2.0,4.0,22.0,51.0,,1.0,16.0,41.0,,2.0,6.0,70.0,138.0,16.0,42.0,214.0,660,3.0,6.0,,2.0,6.0,10.0,6.0,56.0,84.0,42.0,6.0,4.0,41.0,16.0,11.0,30.0,20.0,50.0,13.0,19.0,9.0,120.0,3.0,1.0,1.0,27.0,19.0,48.0,5.0,53.0,17.0,9.0,8.0,14.0,8.0,11.0,1.0,25.0,2.0,11.0,24.0,,31.0,1.0,,2.0,33.0,8.0,19.0,9.0,5.0,9.0,55,2.0,0.4,0.4117647058823529,0.875,0.38095238095238093,,0.38095238095238093,0.5072463768115942,0.5,0.5222222222222223,0.375,0.5520833333333334,0.375,0.23333333333333334,0.07971014492753623,0.1509433962264151,0.0196078431372549,29.834254143646408,0.56,0.06666666666666667,0.125,0.005319148936170213,0.1588235294117647,0.023255813953488372,0.14285714285714285,0.012618296529968454,0.0136986301369863,,0.030303030303030304,0.14545454545454545,0.12121212121212122,0.0967741935483871,0.16129032258064516,0.15217391304347827,0.29444444444444445,0.6037735849056604,0.7111111111111111,0.46875,0.2833333333333333,0.43137254901960786,0.44,0.005555555555555556,,,,0.22777777777777777,0.3902439024390244,0.3902439024390244,0.875,0.5,0.5,,0.25,,,0.375,0.5277777777777778,0.3902439024390244,0.5275688888888889,0.48283750000000003,0.530475,0.09947643979057591,0.12751677852348994,0.028037383177570093,8.513043478260867,26.116666666666667,0.08689024390243902,16.0,34.0,26.0,1.0,25.0,7.0,2.0,2.0,,7.0,,6.0,1.0,1.0,,1.0,4.0,2.0,,25.0,,0.78125,0.13333333333333333,,,,0.2222222222222222,0.36363636363636365,0.18888888888888888,0.47058823529411764,0.5,0.3125,0.11682242990654206,3.0,5.0,4.0,,6.0,4.0,1.0,2.0,,0.6666666666666666,0.6,0.75,0.058823529411764705,0.3125,0.6,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
1642349,1610612760,Ajay Mitchell,Ajay Mitchell,1642349,OKC,33670.0,561,114.0,1147,1134,204,248,131,2281,31.0,50.0,4.0,7.0,28.0,55.0,7.0,16.0,15.0,35.0,5.0,8.0,9.0,62.0,115.0,22.0,51.0,218.0,1171,5.0,11.0,6.0,11.0,33.0,26.0,13.0,52.0,72.0,63.0,3.0,,34.0,15.0,11.0,30.0,27.0,57.0,21.0,17.0,11.0,141.0,12.0,5.0,,25.0,23.0,50.0,17.0,67.0,24.0,15.0,9.0,15.0,10.0,13.0,1.0,28.0,4.0,33.0,59.0,3.0,50.0,3.0,2.0,8.0,33.0,6.0,17.0,3.0,,3.0,202,4.0,0.41935483870967744,0.41935483870967744,0.9545454545454546,0.43137254901960786,0.5454545454545454,0.44,0.5391304347826087,0.45454545454545453,0.572289156626506,0.6363636363636364,0.6055555555555555,0.6875,0.3072289156626506,0.09565217391304348,0.1,0.10909090909090909,15.996908809891808,0.5357142857142857,,0.09787234042553192,0.0165016501650165,0.08389261744966443,0.045454545454545456,0.0900562851782364,0.029982363315696647,0.009345794392523364,0.02,0.06060606060606061,0.10975609756097561,0.07920792079207921,0.11538461538461539,0.09389671361502347,0.058823529411764705,0.30120481927710846,0.62,0.6888888888888889,0.3548387096774194,0.3313253012048193,0.509090909090909,0.5714285714285714,0.0963855421686747,0.4375,0.4375,1.0,0.21084337349397592,0.42857142857142855,0.42857142857142855,0.9333333333333333,0.3181818181818182,0.5714285714285714,0.5,0.36363636363636365,0.625,1.0,0.23076923076923078,0.608433734939759,0.4411764705882353,0.5326175757575758,0.5248100000000001,0.5340263157894739,0.096045197740113,0.1349206349206349,0.15137614678899083,5.717391304347826,25.62156862745098,0.17785527462946818,3.0,10.0,28.0,3.0,51.0,6.0,2.0,2.0,,6.0,3.0,5.0,6.0,1.0,,3.0,3.0,1.0,,51.0,2.0,0.6219512195121951,0.05405405405405406,0.021739130434782608,,,0.3333333333333333,0.4642857142857143,0.060240963855421686,0.3,0.3,0.6666666666666666,0.23394495412844038,8.0,13.0,5.0,5.0,15.0,6.0,,,,0.46153846153846156,0.5769230769230769,0.6153846153846154,,0.3333333333333333,0.6153846153846154,0.5555555555555556,,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,0.13636363636363635,0.3333333333333333,1.0,0.10256410256410256,0.25,,,,,,,,,True,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,14221.0,237,43.0,490,481,77,91,57,971,10.0,18.0,2.0,2.0,6.0,18.0,4.0,17.0,3.0,11.0,,2.0,1.0,18.0,39.0,7.0,28.0,60.0,536,2.0,2.0,,3.0,6.0,3.0,4.0,20.0,16.0,21.0,,,11.0,3.0,5.0,10.0,12.0,22.0,8.0,6.0,3.0,56.0,3.0,,,8.0,6.0,14.0,3.0,17.0,20.0,5.0,15.0,6.0,4.0,4.0,,10.0,1.0,10.0,21.0,1.0,5.0,,,,3.0,1.0,2.0,4.0,2.0,6.0,77,2.0,0.5555555555555556,0.5555555555555556,1.0,0.25,,0.25,0.46153846153846156,1.0,0.4253731343283582,0.4,0.4411764705882353,0.5,0.417910447761194,0.1282051282051282,0.05555555555555555,0.2222222222222222,14.181818181818182,0.6,,0.07228915662650602,,0.06060606060606061,0.026785714285714284,0.06511627906976744,0.012396694214876033,,,0.03571428571428571,0.038461538461538464,0.12195121951219512,,0.052083333333333336,0.08333333333333333,0.26865671641791045,0.5555555555555556,0.5882352941176471,0.7,0.26865671641791045,0.3333333333333333,0.42857142857142855,0.2537313432835821,0.23529411764705882,0.25,1.0,0.16417910447761194,0.2727272727272727,0.3,1.0,0.4,1.0,0.5,0.4,,,0.14285714285714285,0.6865671641791045,0.2727272727272727,0.5442253731343283,0.5530375,0.6129642857142857,0.029411764705882353,0.05,0.1,6.384615384615385,24.40357142857143,0.15714285714285714,2.0,3.0,3.0,1.0,10.0,4.0,1.0,,,,,2.0,3.0,,,,2.0,4.0,1.0,10.0,,0.7142857142857143,,,,,0.6666666666666666,0.5,0.04477611940298507,0.6666666666666666,0.6666666666666666,,0.16666666666666666,2.0,2.0,,2.0,3.0,1.0,1.0,,,0.25,1.0,0.6428571428571429,,0.2857142857142857,1.0,,,1.0,,1.0,1.0,3.0,,,,0.2,,,0.42857142857142855,0.3333333333333333,2.0,2.0,1.0,1.0,0.07142857142857142,0.058823529411764705,0.09090909090909091,,True,,,
1641794,1610612760,Dillon Jones,Dillon Jones,1641794,OKC,6846.0,114,-16.0,225,226,88,131,34,451,4.0,9.0,3.0,6.0,3.0,5.0,1.0,4.0,2.0,12.0,,4.0,3.0,7.0,15.0,3.0,16.0,27.0,228,3.0,6.0,,5.0,6.0,5.0,5.0,6.0,8.0,9.0,,6.0,12.0,2.0,4.0,5.0,4.0,9.0,4.0,2.0,2.0,22.0,6.0,3.0,,13.0,3.0,18.0,9.0,27.0,4.0,1.0,3.0,4.0,2.0,2.0,,6.0,1.0,9.0,14.0,,8.0,,,1.0,10.0,,3.0,1.0,1.0,1.0,88,1.0,0.42857142857142855,0.75,1.0,0.1875,,0.1875,0.4666666666666667,0.5,0.3709677419354839,0.2727272727272727,0.375,0.2727272727272727,0.5161290322580645,0.26666666666666666,0.3333333333333333,0.2,15.730337078651687,0.6666666666666666,,0.075,0.05,0.21666666666666667,0.08450704225352113,0.16,0.06870229007633588,,0.10344827586206896,0.058823529411764705,0.14285714285714285,0.05555555555555555,,0.14634146341463414,0.3684210526315789,0.2903225806451613,0.4444444444444444,0.6666666666666666,0.25,0.16129032258064516,0.6,0.75,0.12903225806451613,0.25,0.25,1.0,0.3870967741935484,0.16666666666666666,0.16666666666666666,1.0,0.5454545454545454,0.5,,0.36363636363636365,,,0.3,0.8064516129032258,0.16666666666666666,0.5496338709677421,0.6095200000000001,0.528695,0.08823529411764706,0.16666666666666666,0.2222222222222222,3.6333333333333333,25.9125,0.39111111111111113,,1.0,4.0,3.0,11.0,,1.0,2.0,,,1.0,2.0,3.0,1.0,,2.0,,,,11.0,2.0,0.4583333333333333,0.14285714285714285,,0.15,,,0.6666666666666666,0.03225806451612903,,,,0.4074074074074074,2.0,3.0,,,4.0,,,,,,0.8,0.4,,0.3,0.6666666666666666,,,,,1.0,,2.0,,1.0,,0.09090909090909091,,,0.2,,,,,,,,,,True,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,9134.0,152,14.0,310,307,65,42,44,617,2.0,4.0,,,,5.0,4.0,7.0,8.0,24.0,2.0,3.0,4.0,3.0,11.0,12.0,31.0,43.0,342,,1.0,3.0,4.0,9.0,1.0,6.0,4.0,2.0,36.0,,,24.0,8.0,3.0,8.0,5.0,13.0,4.0,6.0,2.0,31.0,3.0,5.0,1.0,9.0,6.0,16.0,9.0,25.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,5.0,14.0,2.0,8.0,,2.0,4.0,2.0,,1.0,1.0,,1.0,63,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3870967741935484,0.75,0.3870967741935484,0.2727272727272727,,0.5,0.9,0.5,0.9,0.7380952380952381,0.2727272727272727,0.25,0.4,13.521126760563382,0.2,0.25,0.09523809523809523,0.05813953488372093,0.10843373493975904,0.039473684210526314,0.10273972602739725,0.04938271604938271,0.08695652173913043,0.044444444444444446,0.017241379310344827,,0.09090909090909091,0.26666666666666666,0.14285714285714285,,0.09523809523809523,0.5,0.6666666666666666,1.0,0.11904761904761904,,,0.16666666666666666,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,1.0,,,,0.6,0.6666666666666666,1.0,0.5714285714285714,0.8333333333333334,0.3333333333333333,0.5476166666666666,0.49075,0.5759285714285715,0.023255813953488372,0.08333333333333333,0.20930232558139536,6.736363636363635,25.251612903225812,0.20967741935483872,1.0,2.0,1.0,,6.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,6.0,,0.42857142857142855,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.043478260869565216,1.0,,0.047619047619047616,0.5,0.5,,0.13953488372093023,,1.0,1.0,,,2.0,,,,0.3333333333333333,,0.42857142857142855,,0.14285714285714285,,0.25,,,1.0,1.0,1.0,2.0,,1.0,,0.2,1.0,1.0,0.2857142857142857,0.5,,,,,,,,,True,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,9195.0,153,44.0,313,311,48,64,31,624,3.0,3.0,,,2.0,7.0,4.0,11.0,15.0,41.0,2.0,4.0,8.0,7.0,14.0,19.0,52.0,77.0,314,,1.0,2.0,5.0,8.0,2.0,10.0,10.0,4.0,45.0,12.0,,41.0,15.0,2.0,4.0,4.0,8.0,4.0,2.0,2.0,20.0,,,,8.0,4.0,12.0,,12.0,8.0,6.0,2.0,5.0,1.0,,,5.0,,3.0,9.0,1.0,11.0,2.0,,1.0,7.0,,1.0,,,,48,,0.7142857142857143,0.7142857142857143,0.7894736842105263,0.36538461538461536,0.4,0.36538461538461536,0.5,,0.5378787878787878,0.5,0.5507246376811594,0.5,0.7878787878787878,0.14285714285714285,,0.2857142857142857,20.857142857142858,1.0,,0.06557377049180328,,0.09195402298850575,,0.08108108108108109,,,,,0.15789473684210525,0.03225806451612903,,0.0847457627118644,0.10714285714285714,0.045454545454545456,1.0,1.0,1.0,0.10606060606060606,0.2857142857142857,0.4,0.16666666666666666,0.36363636363636365,0.36363636363636365,1.0,0.6212121212121212,0.36585365853658536,0.36585365853658536,0.7333333333333333,,,,0.6666666666666666,0.5,0.5,0.6666666666666666,0.8333333333333334,0.36585365853658536,0.5251522727272727,0.5259499999999999,0.48265833333333336,0.029411764705882353,0.06666666666666667,0.1038961038961039,9.87142857142857,25.640384615384615,0.15335463258785942,2.0,4.0,6.0,1.0,6.0,,,,,,,4.0,1.0,,,1.0,,,,6.0,,0.23076923076923078,,,,,,0.5,0.06060606060606061,0.5,0.5,0.5,0.07792207792207792,,,1.0,2.0,1.0,1.0,,1.0,1.0,0.1,0.5,0.20833333333333334,,,,0.125,0.018867924528301886,,,1.0,,2.0,,,,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,True,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,16044.0,267,60.0,540,533,63,104,58,1073,21.0,38.0,2.0,4.0,8.0,22.0,7.0,21.0,9.0,30.0,,1.0,4.0,29.0,62.0,16.0,51.0,116.0,550,2.0,4.0,,3.0,4.0,6.0,6.0,40.0,18.0,42.0,6.0,2.0,30.0,9.0,9.0,11.0,7.0,18.0,6.0,5.0,6.0,43.0,8.0,2.0,1.0,16.0,11.0,27.0,11.0,38.0,11.0,9.0,2.0,5.0,5.0,5.0,,10.0,2.0,8.0,16.0,2.0,11.0,,2.0,,11.0,1.0,6.0,3.0,3.0,3.0,63,2.0,0.6896551724137931,0.7142857142857143,0.875,0.3137254901960784,,0.3137254901960784,0.46774193548387094,0.5,0.4690265486725664,0.2857142857142857,0.4915254237288136,0.2857142857142857,0.45132743362831856,0.14516129032258066,0.18421052631578946,0.09090909090909091,21.087314662273474,0.5,0.1111111111111111,0.08527131782945736,0.013888888888888888,0.12030075187969924,0.06896551724137931,0.10305343511450382,0.038461538461538464,0.02040816326530612,0.014084507042253521,0.07777777777777778,0.09090909090909091,0.05555555555555555,0.12903225806451613,0.1276595744680851,0.10256410256410256,0.336283185840708,0.5526315789473685,0.6774193548387096,0.7619047619047619,0.19469026548672566,0.36363636363636365,0.4,0.18584070796460178,0.3333333333333333,0.35,1.0,0.26548672566371684,0.3,0.3,0.7777777777777778,0.5714285714285714,0.5,0.5,0.14285714285714285,,,0.3333333333333333,0.7876106194690266,0.3,0.578,0.6165875,0.5328583333333333,0.05084745762711865,0.08955223880597014,0.034482758620689655,4.288709677419354,25.029411764705884,0.11666666666666667,,2.0,10.0,,6.0,1.0,,,1.0,2.0,1.0,,2.0,1.0,,,,1.0,,6.0,,0.25,,,0.038461538461538464,0.017543859649122806,0.3333333333333333,0.5,0.017699115044247787,,,,0.05172413793103448,2.0,4.0,,,3.0,,1.0,,,,0.5,0.25,,0.3333333333333333,0.5,,,,,2.0,,2.0,,,,0.2857142857142857,,,0.16666666666666666,,1.0,,,,0.0196078431372549,0.047619047619047616,,,True,,,
