EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,RecoveredBlocks,SecondChanceFg2Pct,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ThreePtShootingFoulsDrawnPct,PtsPutbacks,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Charge Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,Transition Take Fouls,Corner3PctBlocked,on,FTOffRebounds,OffFTReboundPct,BlockedCorner3,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,HeaveMakes
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,504.0,8,4.0,18,17,3.0,1,3,35,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,18,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,1.0,19.047619047619047,1.0,0.2857142857142857,0.6,0.4166666666666667,0.5,0.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81765,0.7905,0.3333333333333333,0.3333333333333333,0.2,0.4,0.8999999999999999,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,7249.0,121,27.0,238,241,54.0,56,36,479,3.0,7.0,1.0,2.0,11.0,21.0,2.0,78.0,291,,6.0,2.0,3.0,9.0,8.0,16.0,12.0,28.0,8.0,1.0,68.0,4.0,9.0,14.0,19.0,4.0,2.0,5.0,5.0,3.0,1.0,9.0,54.0,0.3636363636363636,0.3636363636363636,0.5238095238095238,0.6666666666666666,0.6440677966101694,0.5,0.65,0.75,0.5625,23.131672597864767,0.8,0.1428571428571428,0.0769230769230769,0.1130434782608695,0.1428571428571428,0.2,0.0888888888888888,0.1186440677966101,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.2857142857142857,0.5,0.7627118644067796,0.5207220338983051,0.5499428571428572,0.0169491525423728,0.0476190476190476,0.0769230769230769,0.1153846153846153,7.476190476190474,0.226890756302521,7.0,11.0,1.0,3.0,2.0,3.0,16.0,35.0,2.0,4.0,1.0,4.0,18.0,38.0,2.0,4.0,1.0,4.0,2.0,14.0,33.0,21.0,35.0,16.0,1.0,1.0,4.0,12.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,8.0,15.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.6111111111111112,0.4736842105263157,0.5,0.25,0.4736842105263157,0.75,0.6440677966101694,0.0263157894736842,0.0476190476190476,0.0909090909090909,0.0285714285714285,0.25,0.0350877192982456,0.0526315789473684,0.043859649122807,0.0476190476190476,0.0909090909090909,0.0222222222222222,0.1666666666666666,0.1304347826086956,0.037037037037037,0.1864406779661017,0.6363636363636364,0.7,0.4285714285714285,0.0508474576271186,0.3333333333333333,0.3333333333333333,0.0508474576271186,0.6666666666666666,0.6666666666666666,0.5,0.5932203389830508,0.4571428571428571,0.4705882352941176,0.625,1.0,0.5,1.0,0.5714285714285714,0.25,0.4571428571428571,0.5427,26.218421052631573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,18310.0,305,37.0,586,593,155.0,115,87,1179,10.0,17.0,1.0,1.0,39.0,72.0,3.0,165.0,672,,29.0,6.0,10.0,31.0,52.0,12.0,9.0,21.0,2.0,5.0,51.0,16.0,7.0,24.0,29.0,10.0,9.0,15.0,14.0,6.0,3.0,31.0,155.0,0.6666666666666666,0.6666666666666666,0.5416666666666666,0.6,0.5364238410596026,0.46875,0.5357142857142857,0.5370370370370371,0.4696969696969697,24.85294117647059,0.6666666666666666,0.0486111111111111,0.1134751773049645,0.0807017543859649,0.032258064516129,0.0952380952380952,0.1047619047619047,0.1125827814569536,0.5882352941176471,0.6666666666666666,0.6,0.03125,1.0,0.6357615894039735,0.5251765100671139,0.5278766666666667,0.0194805194805194,0.04,0.1757575757575757,0.1878787878787878,9.445833333333333,0.2645051194539249,22.0,40.0,7.0,15.0,19.0,42.0,9.0,37.0,1.0,7.0,2.0,9.0,28.0,79.0,5.0,17.0,6.0,22.0,1.0,26.0,81.0,3.0,35.0,9.0,3.0,,7.0,6.0,1.0,3.0,2.0,1.0,5.0,,5.0,4.0,1.0,5.0,1.0,4.0,4.0,7.0,,,,2.0,1.0,1.0,3.0,,0.9642857142857144,0.3544303797468354,0.2941176470588235,0.2727272727272727,0.3636363636363636,0.5370370370370371,0.5231788079470199,,0.0416666666666666,0.025,,0.0666666666666666,0.0140845070422535,0.0202702702702702,0.0172413793103448,,,0.031578947368421,,0.0491803278688524,,0.2649006622516556,0.55,0.5641025641025641,0.5909090909090909,0.0993377483443708,0.4666666666666667,0.4666666666666667,0.2781456953642384,0.4523809523809524,0.4523809523809524,1.0,0.2450331125827814,0.2432432432432432,0.2432432432432432,0.8888888888888888,0.2592592592592592,0.1428571428571428,1.0,0.28125,0.2222222222222222,0.2571428571428571,0.555184375,25.174683544303797,2.0,2.0,4.0,10.0,4.0,13.0,7.0,10.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.7,0.1176470588235294,0.0512820512820512,0.1388888888888889,0.6666666666666666,1.0,0.074074074074074,1.0,1.0,0.3703703703703703,0.4,1.0,0.40625,0.3076923076923077,,,,,,,,,,,,,,,,,,True,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,11975.0,200,36.0,391,401,112.0,104,57,792,6.0,13.0,,1.0,16.0,34.0,7.0,90.0,452,,7.0,4.0,9.0,21.0,12.0,11.0,14.0,25.0,7.0,3.0,64.0,12.0,8.0,20.0,29.0,6.0,3.0,8.0,8.0,7.0,3.0,21.0,112.0,0.375,0.375,0.4705882352941176,0.4444444444444444,0.532051282051282,0.3863636363636363,0.5555555555555556,0.2692307692307692,0.4375,19.56043956043956,0.75,0.086021505376344,0.1263157894736842,0.1063829787234042,0.0909090909090909,,0.1285714285714285,0.1666666666666666,0.4615384615384615,0.6,0.5,0.0454545454545454,,0.7307692307692307,0.5344916666666668,0.5006272727272726,0.0493827160493827,0.081081081081081,0.0777777777777777,0.2333333333333333,8.194117647058825,0.2864450127877238,6.0,14.0,4.0,7.0,3.0,15.0,14.0,29.0,1.0,4.0,1.0,6.0,17.0,44.0,1.0,8.0,3.0,13.0,4.0,20.0,39.0,12.0,29.0,14.0,3.0,,7.0,6.0,2.0,4.0,5.0,,9.0,1.0,8.0,5.0,3.0,2.0,3.0,1.0,9.0,17.0,,,,2.0,,2.0,2.0,,0.7647058823529411,0.3863636363636363,0.125,0.2307692307692307,0.3863636363636363,0.2692307692307692,0.5641025641025641,,0.088235294117647,,,,0.0543478260869565,0.0416666666666666,0.0478723404255319,0.0465116279069767,0.0476190476190476,0.0634920634920634,,0.1081081081081081,0.024390243902439,0.1794871794871795,0.4285714285714285,0.4285714285714285,0.1666666666666666,0.0897435897435897,0.5714285714285714,0.5714285714285714,0.1923076923076923,0.2,0.2,1.0,0.3717948717948718,0.4827586206896552,0.4827586206896552,0.7142857142857143,0.3076923076923077,0.25,,0.2727272727272727,0.1666666666666666,0.4827586206896552,0.57913125,24.834090909090904,1.0,3.0,,4.0,2.0,7.0,2.0,5.0,,,1.0,1.0,1.0,,,,1.0,0.4,0.2307692307692307,0.0714285714285714,0.12,0.5,0.5,0.2307692307692307,0.3333333333333333,,0.3076923076923077,,,0.3181818181818182,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.0227272727272727,,,,,,,,,,,,True,,,,,,,
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,25302.0,422,26.0,824,828,240.0,196,114,1652,26.0,39.0,5.0,9.0,28.0,46.0,8.0,64.0,937,2.0,24.0,6.0,12.0,15.0,40.0,11.0,11.0,22.0,4.0,5.0,55.0,39.0,38.0,78.0,129.0,8.0,3.0,21.0,19.0,13.0,5.0,15.0,240.0,0.7142857142857143,1.0,0.6086956521739131,0.5,0.6086956521739131,0.5,0.6153846153846154,0.6666666666666666,0.5,7.660020986358867,0.3809523809523809,0.1979166666666666,0.193069306930693,0.1954314720812182,0.1954022988505747,0.16,0.2179487179487179,0.8478260869565217,0.6666666666666666,0.7878787878787878,0.6923076923076923,0.75,0.5555555555555556,0.8478260869565217,0.6581673913043479,0.6775833333333333,0.1,0.1,0.375,0.234375,2.2869565217391297,0.2912621359223301,2.0,7.0,,,,,,,,,,,,,,,,,3.0,16.0,,,,,7.0,,7.0,2.0,4.0,20.0,31.0,1.0,51.0,3.0,8.0,8.0,,13.0,5.0,7.0,25.0,46.0,,1.0,2.0,10.0,6.0,4.0,10.0,2.0,,,,,,0.6875,,,0.1521739130434782,0.1428571428571428,,0.0526315789473684,0.1557788944723618,0.1,0.1278195488721804,0.1860465116279069,0.1555555555555555,0.0962962962962963,0.1076923076923077,0.2125,0.2727272727272727,0.1521739130434782,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,0.6527,,11.0,14.0,,,,,11.0,16.0,,1.0,1.0,5.0,1.0,,,,7.0,0.6875,0.1538461538461538,0.1176470588235294,0.108695652173913,0.7,,0.875,0.7857142857142857,0.2727272727272727,,,,,,5.0,8.0,,,2.0,,16.0,1.0,2.0,7.0,2.0,1.0,,,,,,True,,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,18267.0,304,43.0,585,585,162.0,106,82,1170,15.0,26.0,5.0,8.0,61.0,121.0,56.0,262.0,665,1.0,22.0,22.0,38.0,112.0,28.0,25.0,29.0,54.0,14.0,7.0,137.0,15.0,10.0,25.0,30.0,11.0,6.0,21.0,54.0,62.0,23.0,112.0,162.0,0.2295081967213114,0.2333333333333333,0.5041322314049587,0.5789473684210527,0.5754189944134078,0.7166666666666667,0.6348039215686274,0.7,0.7816901408450704,33.18518518518518,0.5238095238095238,0.0709219858156028,0.1048951048951049,0.0880281690140845,0.0307692307692307,0.15,0.0952380952380952,0.1452513966480447,0.5769230769230769,0.5769230769230769,0.1333333333333333,0.1333333333333333,0.625,0.4692737430167598,0.5083768156424581,0.5159933333333333,0.1275510204081632,0.1678832116788321,0.0839694656488549,0.4274809160305343,9.339669421487605,0.2769230769230769,35.0,67.0,11.0,28.0,3.0,9.0,25.0,49.0,5.0,5.0,12.0,19.0,28.0,58.0,5.0,8.0,14.0,22.0,26.0,94.0,48.0,36.0,49.0,25.0,4.0,,15.0,14.0,4.0,3.0,2.0,,5.0,3.0,10.0,4.0,6.0,10.0,5.0,4.0,10.0,21.0,1.0,7.0,7.0,,,,,6.0,0.5714285714285714,0.4827586206896552,0.625,0.6363636363636364,0.4827586206896552,0.7,0.3240223463687151,,0.0330578512396694,0.044776119402985,,,0.0135135135135135,0.0217391304347826,0.0174825174825174,,0.027027027027027,0.0357142857142857,,0.0892857142857142,0.0352941176470588,0.3743016759776536,0.5223880597014925,0.546875,0.2571428571428571,0.1564245810055866,0.3928571428571428,0.4074074074074074,0.0502793296089385,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2737430167597765,0.5102040816326531,0.5102040816326531,0.56,0.3333333333333333,1.0,1.0,0.3166666666666666,0.631578947368421,0.5102040816326531,0.4900222222222222,25.667241379310347,2.0,2.0,,3.0,2.0,3.0,3.0,7.0,,3.0,3.0,1.0,4.0,,,,,0.4285714285714285,,0.0232558139534883,0.131578947368421,,0.2727272727272727,0.1333333333333333,1.0,,0.2,,,0.05,0.6666666666666666,1.0,2.0,1.0,3.0,2.0,0.0338983050847457,2.0,,1.0,3.0,,,1.0,3.0,0.0357142857142857,,,True,,,,,,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,16980.0,283,51.0,544,552,139.0,90,75,1096,27.0,36.0,5.0,6.0,32.0,57.0,18.0,148.0,602,,16.0,6.0,11.0,30.0,40.0,6.0,14.0,20.0,2.0,2.0,54.0,12.0,16.0,31.0,42.0,7.0,6.0,11.0,17.0,22.0,12.0,30.0,139.0,0.625,0.6896551724137931,0.5614035087719298,0.5454545454545454,0.5701754385964912,0.5769230769230769,0.5967741935483871,0.5,0.5769230769230769,21.4968152866242,0.6363636363636364,0.1203007518796992,0.0869565217391304,0.1033210332103321,0.09375,0.1578947368421052,0.0784313725490196,0.3157894736842105,0.75,0.84375,0.5925925925925926,0.2307692307692307,0.8333333333333334,0.8157894736842105,0.5803350877192983,0.5426865384615385,0.0967741935483871,0.1791044776119403,0.1081081081081081,0.2027027027027027,6.389473684210526,0.2555147058823529,2.0,8.0,3.0,13.0,10.0,24.0,12.0,33.0,1.0,5.0,2.0,6.0,22.0,57.0,2.0,8.0,6.0,15.0,,24.0,66.0,,33.0,12.0,6.0,,12.0,3.0,1.0,7.0,4.0,3.0,11.0,1.0,14.0,7.0,7.0,4.0,1.0,1.0,13.0,16.0,,2.0,,5.0,2.0,3.0,6.0,,1.0,0.3859649122807017,0.25,0.4,0.3859649122807017,0.5,0.5,,0.1052631578947368,0.125,,0.25,0.0277777777777777,0.0542635658914728,0.0402930402930402,0.044776119402985,,0.0568181818181818,0.048780487804878,0.14,0.0188679245283018,0.0701754385964912,0.25,0.2857142857142857,0.5,0.1140350877192982,0.2307692307692307,0.25,0.2105263157894736,0.4166666666666667,0.4166666666666667,1.0,0.2894736842105263,0.3636363636363636,0.3636363636363636,1.0,0.3125,0.2,1.0,0.2307692307692307,0.3333333333333333,0.3636363636363636,0.5472277777777778,24.7578947368421,4.0,6.0,1.0,3.0,4.0,9.0,5.0,8.0,,1.0,,4.0,,,1.0,1.0,4.0,0.625,0.1111111111111111,0.0227272727272727,0.1111111111111111,0.6666666666666666,1.0,0.375,0.6666666666666666,0.25,0.1875,0.3333333333333333,1.0,0.3461538461538461,0.4444444444444444,,,,,1.0,,6.0,,3.0,,,1.0,,,0.0769230769230769,,,True,,,,,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,13624.0,227,-4.0,426,429,91.0,83,64,855,10.0,14.0,5.0,5.0,19.0,31.0,6.0,77.0,512,2.0,10.0,8.0,8.0,22.0,22.0,20.0,11.0,31.0,3.0,8.0,73.0,18.0,28.0,52.0,67.0,10.0,6.0,12.0,10.0,10.0,3.0,22.0,91.0,0.5789473684210527,0.6111111111111112,0.6129032258064516,1.0,0.5916666666666667,0.7307692307692307,0.5923076923076923,0.5555555555555556,0.7333333333333333,15.430861723446894,0.8333333333333334,0.3294117647058823,0.173076923076923,0.2433862433862433,0.3235294117647059,0.4545454545454545,0.1688311688311688,0.2333333333333333,0.7142857142857143,0.7692307692307693,0.5,0.3846153846153846,1.0,0.7166666666666667,0.5429858333333333,0.6116538461538462,0.0476190476190476,0.088235294117647,0.1298701298701298,0.2857142857142857,7.412903225806452,0.2136150234741784,5.0,9.0,4.0,8.0,4.0,7.0,7.0,22.0,,1.0,,3.0,11.0,29.0,,2.0,1.0,5.0,3.0,16.0,24.0,9.0,22.0,7.0,3.0,,8.0,9.0,3.0,8.0,7.0,6.0,15.0,1.0,11.0,10.0,1.0,2.0,4.0,1.0,4.0,9.0,,,2.0,2.0,2.0,,2.0,2.0,0.7272727272727273,0.3793103448275862,,0.2,0.3793103448275862,0.5714285714285714,0.4833333333333333,,0.0967741935483871,0.2222222222222222,,0.4615384615384615,0.0686274509803921,0.072072072072072,0.0704225352112676,0.0681818181818181,,0.0869565217391304,0.0476190476190476,0.3,0.0384615384615384,0.15,0.5555555555555556,0.7142857142857143,0.6,0.1333333333333333,0.5,0.5,0.1166666666666666,0.5714285714285714,0.5714285714285714,0.75,0.3666666666666666,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.1428571428571428,,,0.2307692307692307,,0.3181818181818182,0.5489499999999999,25.0448275862069,3.0,4.0,,1.0,1.0,2.0,4.0,5.0,,,1.0,1.0,1.0,,,,1.0,0.8,0.0714285714285714,0.1212121212121212,0.1851851851851851,0.5,0.75,0.5714285714285714,0.75,0.3333333333333333,0.1428571428571428,,,0.1538461538461538,0.5,,,,,,,2.0,,1.0,3.0,,,,,,,,True,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,1029.0,17,-14.0,33,34,15.0,18,4,67,1.0,1.0,1.0,1.0,2.0,2.0,,13.0,46,,,1.0,1.0,8.0,,,,,,,,,,,,1.0,1.0,1.0,,,,8.0,15.0,,,1.0,1.0,0.8125,1.0,0.8125,,1.0,21.951219512195124,1.0,,,,,,,0.125,1.0,1.0,,0.25,1.0,0.875,0.53125625,0.6020625000000001,,,,0.6153846153846154,7.4,0.4545454545454545,1.0,1.0,,,1.0,1.0,2.0,5.0,,,1.0,2.0,3.0,6.0,,,2.0,3.0,,4.0,9.0,,5.0,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,0.5,,0.6666666666666666,0.5,,0.75,,,,,,,,,,,,,,,0.125,1.0,1.0,,,,,0.125,1.0,1.0,1.0,0.625,0.4,0.4,1.0,,,,0.5,0.5,0.4,,25.383333333333336,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
1642278,1610612752,Tyler Kolek,Tyler Kolek,1642278,NYK,3494.0,58,-12.0,130,123,67.0,57,10,253,,5.0,,2.0,2.0,12.0,4.0,26.0,126,,2.0,1.0,6.0,12.0,2.0,5.0,6.0,11.0,1.0,,28.0,,2.0,3.0,3.0,3.0,2.0,6.0,5.0,4.0,1.0,12.0,67.0,0.5,0.5,0.1666666666666666,0.1666666666666666,0.4230769230769231,0.3333333333333333,0.4642857142857143,0.5,0.4285714285714285,23.943661971830988,0.5,0.0689655172413793,,0.0327868852459016,0.0769230769230769,,,0.1923076923076923,,,,0.1666666666666666,,0.7307692307692307,0.5073346153846153,0.466825,0.037037037037037,0.0769230769230769,0.0769230769230769,0.4615384615384615,5.758333333333333,0.5153846153846153,1.0,6.0,1.0,1.0,2.0,2.0,4.0,12.0,,1.0,1.0,5.0,6.0,14.0,,1.0,2.0,6.0,4.0,2.0,18.0,,12.0,4.0,2.0,,5.0,5.0,,,,1.0,,,2.0,2.0,,3.0,1.0,3.0,2.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.4285714285714285,,0.3333333333333333,0.4285714285714285,0.5,0.5384615384615384,,0.1666666666666666,,,0.5,,,,,,,,0.0769230769230769,,0.2307692307692307,0.1666666666666666,0.1666666666666666,,0.0384615384615384,1.0,1.0,0.0769230769230769,1.0,1.0,1.0,0.4615384615384615,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.4166666666666667,0.2,0.3333333333333333,0.4626,25.24285714285714,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,1.0,1.0,0.4,,,1.0,1.0,,,,,,,0.0833333333333333,1.0,,,,,2.0,,,,,,,,,,,1.0,,True,,,,,,,
