EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedCorner3,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PtsUnassisted3s,BlockedShortMidRange,LongMidRangePctBlocked,LongMidRangePctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,FTOffRebounds,Travels,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,DefensiveGoaltends,on,3SecondViolations,Clear Path Fouls,Transition Take Fouls,BlockedLongMidRange
1627732,1610612751,Ben Simmons,Ben Simmons,1627732,BKN,6803.0,113,25,228,232,82.0,64.0,22,460,9.0,13.0,3.0,3.0,2.0,2.0,2.0,6.0,11.0,19.0,2.0,24.0,233.0,3.0,3.0,6.0,3.0,5.0,2.0,8.0,12.0,10.0,6.0,1.0,17.0,17.0,34.0,8.0,9.0,9.0,7.0,1.0,85.0,3.0,1.0,12.0,10.0,4.0,26.0,4.0,30.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,7.0,1.0,3.0,11.0,1.0,1.0,1.0,9.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,8.0,80.0,0.5454545454545454,0.75,0.5789473684210527,1.0,0.6,0.5789473684210527,1.0,0.6,0.5714285714285714,1.0,0.6666666666666666,0.0526315789473684,0.0769230769230769,11.023622047244094,0.2857142857142857,0.5714285714285714,0.2083333333333333,0.0196078431372549,0.2307692307692307,0.0535714285714285,0.22,0.0373831775700934,0.0384615384615384,0.025,0.125,0.1,0.2083333333333333,0.75,0.2285714285714285,0.2352941176470588,1.0,0.6842105263157895,0.6923076923076923,0.75,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.4,1.0,0.6842105263157895,0.5593947368421053,0.61275,0.49884,0.1,0.1,0.25,0.3333333333333333,3.5578947368421057,0.3596491228070175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,4462.0,74,22,143,143,24.0,36.0,13,286,5.0,9.0,1.0,2.0,,1.0,,1.0,5.0,11.0,1.0,26.0,152.0,1.0,2.0,2.0,,1.0,,3.0,8.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,3.0,6.0,8.0,1.0,15.0,3.0,18.0,1.0,1.0,,1.0,2.0,1.0,2.0,,3.0,,3.0,4.0,,1.0,,3.0,,,3.0,,1.0,,,1.0,,,1.0,1.0,3.0,22.0,0.8,1.0,0.4545454545454545,0.5,,0.5208333333333334,0.3333333333333333,0.75,0.52,0.3333333333333333,0.75,0.2727272727272727,0.2222222222222222,17.391304347826086,0.3333333333333333,0.25,0.2162162162162162,0.0789473684210526,0.1875,,0.2028985507246377,0.0454545454545454,,,,0.25,0.2222222222222222,,0.0526315789473684,0.3846153846153846,1.0,0.375,0.5555555555555556,0.7142857142857143,0.8,0.0416666666666666,,,,0.6666666666666666,0.5,0.5,,0.9166666666666666,0.5271833333333333,0.52895,0.4934,0.04,0.0833333333333333,0.0769230769230769,0.1153846153846153,4.118181818181818,0.1678321678321678,1.0,1.0,2.0,4.0,11.0,1.0,1.0,1.0,5.0,13.0,1.0,1.0,1.0,15.0,11.0,4.0,1.0,1.0,1.0,1.0,1.0,0.3846153846153846,1.0,0.3846153846153846,0.5416666666666666,1.0,0.0476190476190476,0.5,0.0909090909090909,0.0416666666666666,0.0833333333333333,0.5,0.5,1.0,0.4583333333333333,0.3636363636363636,0.3636363636363636,1.0,0.3333333333333333,0.5,1.0,0.3636363636363636,25.27692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629003,1610612751,Shake Milton,Shake Milton,1629003,BKN,29498.0,492,-67,989,992,261.0,394.0,108,1981,16.0,29.0,4.0,9.0,6.0,8.0,25.0,52.0,45.0,85.0,25.0,199.0,1140.0,6.0,11.0,18.0,12.0,17.0,9.0,51.0,30.0,60.0,8.0,8.0,28.0,36.0,64.0,23.0,13.0,20.0,6.0,2.0,164.0,7.0,9.0,19.0,16.0,,35.0,16.0,51.0,15.0,9.0,6.0,14.0,1.0,8.0,6.0,2.0,20.0,7.0,18.0,43.0,,2.0,2.0,40.0,3.0,3.0,33.0,4.0,16.0,2.0,1.0,,,1.0,1.0,,51.0,258.0,0.3333333333333333,0.3658536585365853,0.5294117647058824,0.5454545454545454,0.7058823529411765,0.554140127388535,0.5357142857142857,0.5526315789473685,0.5818713450292398,0.5625,0.5930232558139535,0.0941176470588235,0.0689655172413793,17.176258992805757,0.7,,0.0788177339901477,0.0414746543778801,0.0892018779342723,0.028,0.0841346153846153,0.0342612419700214,0.0495049504950495,0.0335195530726257,0.0140845070422535,0.0784313725490196,0.050632911392405,0.1818181818181818,0.1056338028169014,0.056338028169014,,0.1847133757961783,0.5517241379310345,0.5925925925925926,0.3125,0.3312101910828025,0.4807692307692308,0.5434782608695652,0.4,0.6428571428571429,0.4444444444444444,0.2105263157894736,0.75,0.643312101910828,0.5212820512820512,0.6189888888888889,0.5321351351351351,0.1005917159763313,0.1649484536082474,0.0904522613065326,0.2562814070351759,6.581176470588236,0.2639029322548028,4.0,6.0,21.0,22.0,51.0,2.0,6.0,14.0,28.0,72.0,3.0,6.0,21.0,84.0,50.0,22.0,5.0,1.0,,,1.0,0.3888888888888889,0.2857142857142857,0.3943661971830985,0.4585987261146497,0.1153846153846153,0.0388349514563106,,0.0694444444444444,0.0254777070063694,0.1337579617834395,0.2857142857142857,0.3,1.0,0.3248407643312102,0.4313725490196078,0.44,1.0,0.1428571428571428,0.3684210526315789,0.4285714285714285,0.44,25.668055555555554,4.0,1.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,9.0,2.0,0.3333333333333333,0.0277777777777777,0.0476190476190476,0.0196078431372549,1.0,1.0,0.25,0.0714285714285714,0.5,1.0,0.1842105263157894,0.0138888888888888,,,,,,,,,,,,,,,,,,True,,,,
1629661,1610612751,Cameron Johnson,Cameron Johnson,1629661,BKN,11023.0,184,-23,362,360,75.0,89.0,35,722,11.0,18.0,2.0,5.0,1.0,3.0,7.0,13.0,22.0,38.0,23.0,127.0,422.0,3.0,9.0,14.0,1.0,3.0,9.0,23.0,24.0,20.0,4.0,5.0,11.0,13.0,24.0,7.0,6.0,8.0,3.0,,61.0,2.0,4.0,13.0,7.0,1.0,21.0,6.0,27.0,5.0,2.0,3.0,9.0,2.0,7.0,3.0,1.0,12.0,2.0,4.0,8.0,,,,17.0,,1.0,25.0,1.0,5.0,4.0,5.0,1.0,,4.0,6.0,5.0,19.0,72.0,0.5454545454545454,0.6,0.5789473684210527,0.3333333333333333,0.3333333333333333,0.611764705882353,0.4,0.5833333333333334,0.6578947368421053,0.4375,0.6764705882352942,0.131578947368421,0.1666666666666666,26.683291770573568,0.75,0.0833333333333333,0.0804597701149425,0.048780487804878,0.1511627906976744,0.0229885057471264,0.1156069364161849,0.0355029585798816,0.0465116279069767,0.0338983050847457,,0.081081081081081,0.075,0.1,0.173076923076923,0.1176470588235294,0.8333333333333334,0.2117647058823529,0.6111111111111112,0.7333333333333333,0.4545454545454545,0.1529411764705882,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.3333333333333333,0.4,0.25,0.3333333333333333,0.7647058823529411,0.553255357142857,0.4880590909090909,0.572175,0.0769230769230769,0.119047619047619,0.1102362204724409,0.1811023622047244,6.0921052631578965,0.2071823204419889,7.0,4.0,8.0,16.0,39.0,6.0,2.0,5.0,20.0,47.0,6.0,4.0,9.0,48.0,38.0,16.0,2.0,,2.0,1.0,0.8,0.425531914893617,0.4444444444444444,0.4347826086956521,0.5529411764705883,0.0769230769230769,0.0571428571428571,,0.0625,0.0823529411764705,0.0941176470588235,0.5,0.5714285714285714,1.0,0.4588235294117647,0.4102564102564102,0.4324324324324324,0.75,0.4,0.4166666666666667,0.4,0.4210526315789473,26.09148936170213,4.0,,4.0,2.0,2.0,2.0,1.0,3.0,2.0,,,2.0,2.0,2.0,0.3333333333333333,0.0638297872340425,0.125,0.0512820512820512,0.5714285714285714,0.6666666666666666,0.5,,0.3333333333333333,0.5,0.3333333333333333,0.0408163265306122,2.0,12.0,1.0,0.1428571428571428,0.75,0.5,,,,,,,,,,,,True,,,,
1630533,1610612751,Ziaire Williams,Ziaire Williams,1630533,BKN,7231.0,121,-34,241,246,58.0,122.0,21,487,9.0,16.0,,1.0,1.0,1.0,1.0,4.0,10.0,20.0,3.0,44.0,295.0,,1.0,2.0,2.0,2.0,,4.0,12.0,8.0,,5.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,,23.0,4.0,1.0,8.0,8.0,4.0,20.0,5.0,25.0,7.0,5.0,2.0,6.0,2.0,4.0,3.0,,9.0,3.0,9.0,14.0,1.0,1.0,,7.0,,1.0,4.0,,2.0,,3.0,,,2.0,3.0,2.0,4.0,58.0,0.6,0.6,0.5,,1.0,0.5125,,0.2222222222222222,0.5238095238095238,0.3333333333333333,0.2222222222222222,0.25,0.1875,19.172932330827063,0.6666666666666666,0.3636363636363636,0.16,0.024390243902439,0.1632653061224489,0.0597014925373134,0.1616161616161616,0.0462962962962962,0.0555555555555555,0.0638297872340425,0.05,0.1666666666666666,0.1764705882352941,,0.15625,0.1764705882352941,0.6666666666666666,0.4,0.5625,0.6923076923076923,0.5555555555555556,0.1,0.25,0.5,1.0,0.5,,0.1111111111111111,1.0,0.9,0.5796435897435896,0.4997,0.5239749999999999,0.0476190476190476,0.0909090909090909,0.0454545454545454,0.0909090909090909,2.865,0.2406639004149377,,2.0,9.0,5.0,11.0,,,3.0,7.0,20.0,1.0,,7.0,21.0,10.0,5.0,,1.0,,,1.0,0.35,,0.3684210526315789,0.5,0.5,,,,,0.225,0.2222222222222222,0.2222222222222222,1.0,0.275,0.4545454545454545,0.4545454545454545,1.0,,0.3333333333333333,,0.5,26.829999999999995,,1.0,4.0,,,2.0,1.0,,2.0,2.0,,,2.0,,,,,,,,,0.5,,,0.4444444444444444,,,,1.0,,,,,,,,,,,,,,,True,,,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,6561.0,109,-24,230,223,83.0,95.0,35,453,8.0,20.0,6.0,13.0,4.0,7.0,3.0,5.0,12.0,26.0,13.0,43.0,266.0,6.0,14.0,18.0,5.0,8.0,10.0,20.0,6.0,18.0,10.0,5.0,3.0,4.0,7.0,2.0,2.0,1.0,2.0,,18.0,4.0,13.0,9.0,13.0,,22.0,17.0,39.0,6.0,4.0,2.0,5.0,,4.0,5.0,,10.0,3.0,6.0,13.0,,,4.0,8.0,,,14.0,,4.0,3.0,1.0,,,1.0,1.0,1.0,20.0,83.0,0.25,0.4285714285714285,0.4615384615384615,0.4285714285714285,0.625,0.4411764705882353,0.4285714285714285,0.5,0.524390243902439,0.5294117647058824,0.6666666666666666,0.1923076923076923,0.25,19.029850746268657,0.5,,0.3611111111111111,0.2321428571428571,0.1836734693877551,0.0677966101694915,0.2588235294117647,0.1478260869565217,0.2580645161290322,0.0476190476190476,0.1176470588235294,0.2352941176470588,0.5294117647058824,,0.2285714285714285,0.0714285714285714,1.0,0.5882352941176471,0.4,0.5333333333333333,0.125,0.1470588235294117,0.6,0.6,0.6666666666666666,0.9285714285714286,0.4615384615384615,0.7,0.5714285714285714,0.8235294117647058,0.5420088235294117,0.6177750000000001,0.547495,0.1052631578947368,0.1333333333333333,0.4186046511627907,0.4651162790697674,2.5961538461538467,0.3608695652173913,1.0,1.0,2.0,1.0,6.0,,,1.0,2.0,8.0,,,2.0,6.0,6.0,1.0,1.0,2.0,,,1.0,0.25,,0.25,0.2352941176470588,,0.217391304347826,,0.0714285714285714,0.0294117647058823,0.0588235294117647,0.5,0.5,1.0,0.1764705882352941,0.1666666666666666,0.1666666666666666,1.0,,0.1,,0.1666666666666666,25.3625,1.0,,1.0,,,6.0,,,1.0,2.0,,,2.0,3.0,,,,,1.0,1.0,,,,,0.1,,,,,,,,1.0,,,,,,,,,,,True,,,,
1630553,1610612751,Keon Johnson,Keon Johnson,1630553,BKN,12905.0,215,-43,436,438,99.0,214.0,52,874,11.0,23.0,2.0,3.0,4.0,5.0,7.0,15.0,20.0,41.0,6.0,91.0,499.0,3.0,4.0,6.0,6.0,7.0,5.0,32.0,12.0,28.0,4.0,7.0,8.0,7.0,15.0,6.0,1.0,6.0,2.0,,37.0,2.0,4.0,14.0,13.0,,27.0,7.0,34.0,8.0,3.0,5.0,11.0,,6.0,3.0,1.0,14.0,4.0,15.0,25.0,1.0,,,9.0,1.0,1.0,9.0,,2.0,2.0,4.0,,,3.0,4.0,2.0,32.0,99.0,0.3,0.3333333333333333,0.4878048780487805,0.75,0.8571428571428571,0.467032967032967,0.5,0.675,0.4736842105263157,0.5,0.6956521739130435,0.1707317073170731,0.2608695652173913,22.02020202020202,0.7857142857142857,,0.1645569620253164,0.036697247706422,0.1538461538461538,0.0181818181818181,0.1588235294117647,0.0273972602739726,0.0232558139534883,0.0263157894736842,,0.2093023255813953,0.1153846153846153,0.1,0.1818181818181818,0.08,0.5,0.2527472527472527,0.4782608695652174,0.6470588235294118,0.3636363636363636,0.1648351648351648,0.4666666666666667,0.5,0.2857142857142857,0.5,0.6666666666666666,0.25,0.8,0.8021978021978022,0.5398999999999999,0.4718599999999999,0.5525657894736843,0.021505376344086,0.0465116279069767,0.0659340659340659,0.3516483516483517,5.595121951219513,0.2270642201834862,3.0,5.0,17.0,10.0,33.0,1.0,4.0,8.0,15.0,50.0,2.0,5.0,13.0,45.0,33.0,10.0,1.0,,1.0,,1.0,0.3,0.3846153846153846,0.3,0.5494505494505495,0.0666666666666666,0.0508474576271186,,0.0227272727272727,0.0329670329670329,0.1868131868131868,0.2941176470588235,0.3333333333333333,1.0,0.3626373626373626,0.303030303030303,0.303030303030303,1.0,0.1666666666666666,0.4,0.5,0.303030303030303,25.448,2.0,1.0,5.0,,,,,2.0,5.0,2.0,,,2.0,2.0,,0.04,0.1176470588235294,,0.6666666666666666,0.6666666666666666,,0.1666666666666666,,,0.25,,1.0,,1.0,,,0.2,,1.0,1.0,1.0,0.1111111111111111,,,,,,,True,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,4632.0,77,-35,147,145,16.0,34.0,12,292,4.0,9.0,,,,,4.0,12.0,9.0,22.0,8.0,41.0,192.0,,,,1.0,3.0,,5.0,10.0,8.0,,5.0,3.0,4.0,7.0,3.0,1.0,1.0,2.0,,18.0,,,5.0,3.0,1.0,9.0,,9.0,1.0,1.0,,3.0,1.0,2.0,5.0,2.0,8.0,1.0,4.0,6.0,,,1.0,7.0,,,10.0,,5.0,,,,,,,,5.0,15.0,0.5555555555555556,0.5555555555555556,0.4090909090909091,,0.3333333333333333,0.4714285714285714,,0.625,0.5125,,0.625,0.2272727272727272,0.3333333333333333,29.81366459627329,0.375,0.2,0.0769230769230769,,0.1388888888888889,,0.1066666666666666,,,,,,0.1052631578947368,0.25,0.1739130434782608,0.0769230769230769,,0.2571428571428571,0.4444444444444444,0.6666666666666666,0.5,0.3428571428571428,0.3333333333333333,0.4,0.5,,,,,0.6285714285714286,0.5265742857142858,0.5710500000000001,0.473275,0.125,0.1851851851851851,,0.1219512195121951,6.922727272727273,0.1088435374149659,1.0,,1.0,5.0,12.0,1.0,1.0,1.0,5.0,13.0,2.0,1.0,1.0,6.0,12.0,5.0,,,,,0.4,0.3846153846153846,1.0,0.3846153846153846,0.3714285714285714,0.1666666666666666,,,,0.0285714285714285,0.0285714285714285,,,,0.3428571428571428,0.4166666666666667,0.4166666666666667,0.4,0.5,0.25,1.0,0.4166666666666667,25.56923076923077,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,0.5,,,,,,9.0,,,1.0,,,,1.0,,,,,,,,,True,,,,
1631213,1610612751,Tyrese Martin,Tyrese Martin,1631213,BKN,9472.0,158,-52,318,322,72.0,155.0,41,640,10.0,11.0,4.0,4.0,2.0,2.0,1.0,5.0,11.0,19.0,7.0,83.0,371.0,5.0,6.0,13.0,2.0,2.0,2.0,27.0,10.0,12.0,8.0,1.0,9.0,4.0,13.0,4.0,,3.0,6.0,,30.0,9.0,1.0,9.0,12.0,3.0,24.0,10.0,34.0,6.0,1.0,5.0,2.0,,1.0,4.0,1.0,6.0,1.0,1.0,10.0,1.0,1.0,,6.0,,1.0,9.0,,3.0,,1.0,,,1.0,1.0,1.0,27.0,72.0,0.4545454545454545,0.7142857142857143,0.5789473684210527,0.8333333333333334,1.0,0.6129032258064516,0.7222222222222222,0.8333333333333334,0.6287878787878788,0.7222222222222222,0.84375,0.0526315789473684,0.0909090909090909,19.94459833795014,0.3333333333333333,0.3,0.2222222222222222,0.0133333333333333,0.1323529411764706,0.108433734939759,0.1721311475409836,0.0632911392405063,,0.1454545454545454,0.0357142857142857,0.1851851851851851,0.2857142857142857,0.1666666666666666,0.1111111111111111,0.1739130434782608,1.0,0.1774193548387097,0.9090909090909092,1.0,0.5,0.0806451612903225,0.2,0.2,,0.4444444444444444,1.0,0.1333333333333333,1.0,0.8709677419354839,0.5509967741935484,0.5856250000000001,0.5404466666666666,0.0606060606060606,0.1363636363636363,0.1566265060240964,0.3253012048192771,5.278947368421052,0.2264150943396226,3.0,7.0,17.0,11.0,26.0,2.0,5.0,10.0,18.0,43.0,3.0,7.0,13.0,54.0,26.0,11.0,,,,,1.0,0.4186046511627907,0.5384615384615384,0.4186046511627907,0.6935483870967742,,0.0344827586206896,,,0.0483870967741935,0.2741935483870967,0.4117647058823529,0.4117647058823529,1.0,0.4193548387096774,0.4230769230769231,0.4230769230769231,1.0,0.2222222222222222,0.6666666666666666,0.5,0.4230769230769231,24.96279069767442,,1.0,3.0,1.0,1.0,,,,1.0,2.0,,1.0,2.0,,0.3333333333333333,,,,,,0.25,0.1111111111111111,0.5,1.0,0.2,0.0227272727272727,2.0,,,,,0.6666666666666666,,,,,,,,,,,,True,,,,
1641730,1610612751,Noah Clowney,Noah Clowney,1641730,BKN,9047.0,151,-45,304,305,93.0,130.0,41,609,5.0,8.0,,1.0,3.0,3.0,2.0,5.0,7.0,13.0,4.0,48.0,358.0,1.0,2.0,7.0,3.0,5.0,1.0,19.0,12.0,2.0,,2.0,4.0,3.0,7.0,3.0,,2.0,2.0,,17.0,3.0,1.0,9.0,7.0,5.0,21.0,5.0,26.0,5.0,3.0,2.0,4.0,,2.0,2.0,,6.0,3.0,16.0,26.0,,1.0,1.0,11.0,1.0,2.0,6.0,,3.0,,3.0,1.0,,3.0,4.0,,19.0,91.0,0.8571428571428571,0.8571428571428571,0.5384615384615384,0.5,0.6,0.4782608695652174,0.5,0.5625,0.4897959183673469,0.5833333333333334,0.5588235294117647,0.1538461538461538,0.125,15.804597701149426,0.6666666666666666,0.3333333333333333,0.1186440677966101,0.0151515151515151,0.1607142857142857,0.034090909090909,0.1391304347826087,0.0259740259740259,,0.044776119402985,,0.064516129032258,0.2105263157894736,0.1111111111111111,0.1142857142857142,0.238095238095238,,0.1739130434782608,0.625,0.7142857142857143,1.0,0.108695652173913,0.4,0.5,0.5,0.2,,0.1875,1.0,0.8913043478260869,0.5484533333333333,0.531825,0.53014375,0.0612244897959183,0.1875,0.1458333333333333,0.3958333333333333,2.6153846153846154,0.3059210526315789,,4.0,11.0,6.0,22.0,2.0,3.0,7.0,10.0,33.0,3.0,4.0,11.0,30.0,21.0,6.0,,,,1.0,1.0,0.303030303030303,0.3636363636363636,0.3125,0.717391304347826,0.2,0.03125,,,,0.2391304347826087,0.3636363636363636,0.4444444444444444,1.0,0.4782608695652174,0.2727272727272727,0.2857142857142857,1.0,0.4,0.4375,0.4285714285714285,0.2857142857142857,25.60606060606061,,1.0,4.0,,1.0,2.0,1.0,3.0,2.0,,,,4.0,,0.3333333333333333,0.0909090909090909,0.1818181818181818,0.0454545454545454,,,,0.2,,,0.25,,1.0,,,,,0.25,,1.0,1.0,1.0,0.0833333333333333,1.0,1.0,1.0,,,,True,,,,
