EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted2s,PtsPutbacks,Corner3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,SecondChanceArc3FGM,ShortMidRangeAssists,Transition Take Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,Technical Free Throw Trips,Corner3PctBlocked,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,on,LongMidRangePctBlocked,Transition Take Fouls Drawn,BlockedCorner3,3pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,2957.0,49,-23,101,105,39.0,22.0,10.0,206,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2,5,2.0,5.0,1.0,11,121,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,3.0,3.0,5.0,8.0,4.0,12.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,0.5,0.4,0.4,0.4,0.5,0.5,0.25,0.5,0.4,0.6666666666666666,12.280701754385966,0.6666666666666666,0.23809523809523808,0.1111111111111111,0.13043478260869565,0.047619047619047616,0.18181818181818182,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.3,0.4,0.0625,0.2857142857142857,0.25,0.3,0.3333333333333333,1.0,1.0,0.1,1.0,1.0,1.0,0.1,0.1,0.4,0.5,0.5,0.5,1.0,0.8,0.5,0.51197,0.5064,0.09090909090909091,0.16666666666666666,0.09090909090909091,7.4,24.580000000000002,0.38613861386138615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629023,1610612742,P.J. Washington,P.J. Washington,1629023,DAL,5883.0,98,-10,208,210,69.0,47.0,24.0,418,8.0,11.0,7.0,20.0,,5.0,2.0,11.0,3.0,15,31,5.0,16.0,5.0,50,229,5.0,2.0,19.0,18.0,15.0,,11.0,2.0,6.0,2.0,5.0,7.0,2.0,1.0,19.0,1.0,4.0,8.0,16.0,26.0,6.0,32.0,2.0,5.0,3.0,5.0,4.0,4.0,9.0,2.0,5.0,12.0,,1.0,8.0,,10.0,5.0,4.0,,4.0,19.0,69.0,0.6,0.6428571428571429,1.0,0.3125,0.3125,0.4838709677419355,0.4787234042553192,0.4807692307692308,0.59375,0.3404255319148936,0.1935483870967742,0.2727272727272727,26.406926406926406,0.5555555555555556,0.25,0.08695652173913043,0.21052631578947367,0.020833333333333332,0.23529411764705882,0.05319148936170213,0.07692307692307693,,,0.11538461538461539,0.5,0.2222222222222222,0.18181818181818182,0.09523809523809523,0.23404255319148937,0.7272727272727273,1.0,0.625,0.425531914893617,0.35,0.4117647058823529,0.5714285714285714,,0.10638297872340426,0.23404255319148937,0.18181818181818182,0.18181818181818182,1.0,0.21428571428571427,0.574468085106383,0.18181818181818182,0.5422319148936171,0.5534678571428572,0.09615384615384616,0.1388888888888889,0.38,4.54516129032258,24.8875,0.3317307692307692,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,8.0,4.0,9.0,3.0,12.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.5,0.6,0.4,0.4444444444444444,0.5,0.6071428571428571,0.5,0.15,0.5,0.1111111111111111,0.1111111111111111,0.025,0.25,0.75,0.6,0.6,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.75,0.14285714285714285,1.0,0.3333333333333333,0.45139166666666664,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629656,1610612742,Quentin Grimes,Quentin Grimes,1629656,DAL,11798.0,197,-32,405,408,145.0,90.0,49.0,813,12.0,20.0,1.0,2.0,11.0,9.0,8.0,34.0,17.0,15,33,14.0,43.0,5.0,77,465,19.0,3.0,26.0,10.0,42.0,,34.0,8.0,3.0,10.0,12.0,22.0,8.0,7.0,56.0,2.0,2.0,16.0,12.0,29.0,4.0,33.0,1.0,6.0,3.0,10.0,3.0,5.0,13.0,5.0,2.0,9.0,1.0,,12.0,1.0,7.0,2.0,2.0,2.0,2.0,26.0,145.0,0.3333333333333333,0.38461538461538464,1.0,0.32558139534883723,0.32558139534883723,0.45454545454545453,0.47368421052631576,0.4873417721518987,0.35135135135135137,0.5657894736842105,0.09090909090909091,0.15,19.82758620689655,0.7692307692307693,0.12121212121212122,0.02247191011235955,0.19047619047619047,0.020618556701030927,0.15300546448087432,0.021505376344086023,0.058823529411764705,,,0.10638297872340426,0.1875,0.25,0.041666666666666664,0.024390243902439025,0.2631578947368421,0.6,0.7058823529411765,0.3333333333333333,0.02631578947368421,0.5,0.5,,0.14473684210526316,0.11842105263157894,0.4473684210526316,0.23529411764705882,0.23529411764705882,1.0,0.4857142857142857,0.8289473684210527,0.23529411764705882,0.5359947368421052,0.5212785714285714,0.025974025974025976,0.058823529411764705,0.33766233766233766,7.6878787878787875,25.14651162790697,0.35802469135802467,2.0,3.0,6.0,8.0,6.0,,1.0,1.0,2.0,5.0,2.0,2.0,4.0,1.0,6.0,,7.0,7.0,16.0,3.0,20.0,4.0,4.0,,,1.0,3.0,5.0,2.0,,1.0,,2.0,2.0,0.16666666666666666,0.15789473684210525,0.5,0.4375,0.35,0.32857142857142857,0.35,,0.14285714285714285,,,0.025,0.1111111111111111,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3,0.6666666666666666,0.1,,,0.5,0.22857142857142856,0.75,0.05714285714285714,0.5,0.11764705882352941,0.5184124999999999,0.09090909090909091,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.18181818181818182,0.18181818181818182,0.5,0.2,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
1630314,1610612742,Brandon Williams,Brandon Williams,1630314,DAL,5261.0,88,-8,195,191,101.0,78.0,26.0,386,3.0,13.0,1.0,4.0,2.0,2.0,4.0,9.0,7.0,5,19,6.0,11.0,9.0,37,186,7.0,7.0,21.0,6.0,15.0,3.0,9.0,4.0,6.0,7.0,3.0,10.0,1.0,3.0,23.0,,1.0,1.0,4.0,6.0,1.0,7.0,,3.0,3.0,5.0,2.0,2.0,7.0,1.0,4.0,8.0,,,9.0,,11.0,3.0,,,1.0,21.0,101.0,0.6,0.6,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.2631578947368421,0.4666666666666667,0.5285714285714286,0.45652173913043476,0.36666666666666664,0.3157894736842105,0.3076923076923077,18.83408071748879,0.7142857142857143,0.08888888888888889,0.018867924528301886,0.022222222222222223,,0.05555555555555555,0.01020408163265306,,,,0.09523809523809523,,0.030303030303030304,,,0.43333333333333335,0.23076923076923078,0.3333333333333333,1.0,0.13333333333333333,0.25,0.5,,0.06666666666666667,0.06666666666666667,0.3,0.4444444444444444,0.4444444444444444,0.75,0.3684210526315789,0.8,0.4444444444444444,0.5514966666666666,0.5496342105263159,0.11764705882352941,0.13636363636363635,0.5675675675675675,5.184210526315789,25.372727272727275,0.517948717948718,1.0,1.0,3.0,8.0,2.0,,,,,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,4.0,12.0,2.0,4.0,,2.0,1.0,,1.0,,3.0,,,,,1.0,1.0,,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.375,0.5,0.3333333333333333,,0.041666666666666664,,0.10526315789473684,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,0.3333333333333333,0.42105263157894735,0.375,,,0.2857142857142857,,0.08108108108108109,1.0,,3.0,,,,1.0,1.0,0.5,0.5,,,,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,True,,,,,,
1641765,1610612742,Olivier-Maxence Prosper,Olivier-Maxence Prosper,1641765,DAL,33551.0,559,-90,1157,1171,319.0,252.0,123.0,2328,45.0,74.0,9.0,34.0,9.0,34.0,3.0,16.0,3.0,56,117,11.0,50.0,47.0,192,1311,10.0,12.0,45.0,72.0,33.0,,16.0,3.0,17.0,19.0,19.0,38.0,10.0,9.0,95.0,27.0,16.0,25.0,48.0,80.0,44.0,124.0,4.0,25.0,17.0,3.0,11.0,1.0,14.0,2.0,14.0,28.0,3.0,1.0,51.0,8.0,72.0,36.0,6.0,1.0,6.0,45.0,318.0,0.6428571428571429,0.7058823529411765,1.0,0.22,0.22,0.47863247863247865,0.4341317365269461,0.48,0.5113636363636364,0.2994011976047904,0.1452991452991453,0.13513513513513514,16.43625192012289,0.21428571428571427,0.15789473684210525,0.05734767025089606,0.10638297872340426,0.10074626865671642,0.13543599257884972,0.07861060329067641,0.06666666666666667,0.07692307692307693,0.0958904109589041,0.16296296296296298,0.21153846153846154,0.11235955056179775,0.08771929824561403,0.04878048780487805,0.4431137724550898,0.6081081081081081,0.703125,0.6666666666666666,0.20359281437125748,0.2647058823529412,0.3333333333333333,0.4444444444444444,0.05389221556886228,0.20359281437125748,0.09580838323353294,0.1875,0.1875,1.0,0.09090909090909091,0.7425149700598802,0.1875,0.5820335329341316,0.6391303030303029,0.18274111675126903,0.24489795918367346,0.234375,4.382905982905982,24.069999999999997,0.2757130509939499,8.0,15.0,13.0,18.0,8.0,,4.0,1.0,7.0,1.0,,8.0,21.0,,5.0,7.0,23.0,15.0,23.0,1.0,40.0,10.0,9.0,5.0,1.0,7.0,8.0,2.0,3.0,2.0,1.0,5.0,4.0,1.0,,0.1,0.38095238095238093,0.6521739130434783,0.3076923076923077,0.5,0.3709677419354839,0.20588235294117646,0.25925925925925924,0.029411764705882353,0.040983606557377046,0.10256410256410256,0.1282051282051282,0.6666666666666666,0.23529411764705882,0.23529411764705882,1.0,0.5769230769230769,0.5333333333333333,0.15384615384615385,,,0.038461538461538464,0.5454545454545454,0.7222222222222222,0.21212121212121213,0.14285714285714285,,0.584625,0.11979166666666667,2.0,,5.0,,2.0,6.0,3.0,3.0,0.2222222222222222,0.2222222222222222,1.0,,,4.0,,,,0.375,,2.0,2.0,,,,,,,,,,,True,,,,,,
1630556,1610612742,Kessler Edwards,Kessler Edwards,1630556,DAL,7972.0,133,-51,270,282,66.0,76.0,24.0,552,5.0,7.0,2.0,4.0,4.0,5.0,3.0,6.0,3.0,8,15,4.0,11.0,2.0,30,327,4.0,2.0,15.0,12.0,12.0,,6.0,3.0,,7.0,2.0,9.0,1.0,5.0,20.0,3.0,1.0,11.0,9.0,21.0,4.0,25.0,1.0,1.0,,1.0,,1.0,1.0,,7.0,13.0,2.0,,2.0,1.0,2.0,,3.0,1.0,5.0,15.0,65.0,0.75,1.0,1.0,0.36363636363636365,0.36363636363636365,0.5333333333333333,0.5384615384615384,0.5555555555555556,1.0714285714285714,0.4230769230769231,,,9.364548494983277,1.0,0.1267605633802817,0.017241379310344827,0.2,0.045454545454545456,0.15873015873015872,0.03225806451612903,0.05263157894736842,,,0.1724137931034483,0.1111111111111111,0.20930232558139536,0.16666666666666666,0.07142857142857142,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.6,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.19230769230769232,0.23076923076923078,0.5,0.5,1.0,0.5,0.6923076923076923,0.5,0.547751923076923,0.5076416666666667,,,0.5,7.326666666666664,24.95454545454546,0.24444444444444444,3.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,3.0,3.0,,2.0,,6.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,,1.0,1.0,,,,,2.0,,,,0.75,1.0,1.0,0.6,1.0833333333333333,0.6,,0.125,,,0.058823529411764705,0.09090909090909091,,0.2,0.2,1.0,0.6,1.0,0.4,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.6666666666666666,0.62725,0.2,1.0,,1.0,,,,1.0,1.0,0.25,0.25,1.0,,,,,2.0,2.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,9076.0,151,4,316,312,113.0,56.0,39.0,628,8.0,8.0,7.0,17.0,3.0,12.0,13.0,40.0,13.0,15,28,20.0,52.0,11.0,101,328,16.0,7.0,45.0,8.0,51.0,9.0,40.0,13.0,1.0,8.0,4.0,12.0,2.0,6.0,28.0,1.0,,8.0,6.0,14.0,1.0,15.0,,6.0,5.0,8.0,7.0,4.0,15.0,9.0,8.0,15.0,1.0,,16.0,,20.0,11.0,1.0,1.0,1.0,45.0,113.0,0.26666666666666666,0.26666666666666666,0.85,0.38461538461538464,0.38461538461538464,0.5357142857142857,0.5625,0.5738636363636364,0.7258064516129032,0.65,0.03571428571428571,,28.531855955678672,0.5333333333333333,0.07792207792207792,,0.125,0.0125,0.09929078014184398,0.006578947368421052,,,0.047619047619047616,0.02857142857142857,,0.11764705882352941,0.15384615384615385,,0.1,1.0,1.0,0.375,0.2125,0.4117647058823529,0.4375,0.14285714285714285,0.0375,0.15,0.5,0.325,0.3333333333333333,0.7692307692307693,0.48148148148148145,0.75,0.325,0.5263893750000002,0.5221666666666667,0.12643678160919541,0.3142857142857143,0.44554455445544555,7.278571428571428,25.594230769230762,0.3575949367088608,,,3.0,3.0,7.0,,1.0,2.0,3.0,5.0,6.0,,,3.0,6.0,2.0,11.0,7.0,11.0,8.0,22.0,,2.0,1.0,,,1.0,4.0,,,,,,1.0,0.5,0.5,,0.6363636363636364,0.75,0.7037037037037037,0.7857142857142857,0.058823529411764705,,,,,0.1724137931034483,,0.5833333333333334,0.5833333333333334,1.0,,,0.16666666666666666,,,0.8333333333333334,0.1111111111111111,1.0,0.1111111111111111,0.6666666666666666,0.46153846153846156,0.5496000000000001,0.10891089108910891,,3.0,1.0,,1.0,4.0,1.0,1.0,,,,0.6,1.0,3.0,,,,,,3.0,,1.0,1.0,0.019230769230769232,0.025,,,,,,,True,,,,,,
202681,1610612742,Kyrie Irving,Kyrie Irving,202681,DAL,15152.0,253,-53,509,517,100.0,88.0,49.0,1026,24.0,36.0,19.0,34.0,12.0,11.0,8.0,38.0,5.0,47,82,14.0,49.0,28.0,164,616,8.0,1.0,22.0,36.0,24.0,18.0,38.0,8.0,6.0,23.0,9.0,32.0,4.0,14.0,73.0,3.0,6.0,14.0,12.0,27.0,9.0,36.0,4.0,11.0,3.0,11.0,4.0,3.0,15.0,3.0,5.0,9.0,,,21.0,1.0,29.0,14.0,6.0,4.0,6.0,22.0,100.0,0.3829787234042553,0.4090909090909091,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.573170731707317,0.5190839694656488,0.5629370629370629,0.42,0.37404580152671757,0.07317073170731707,0.08333333333333333,27.640845070422536,0.7333333333333333,0.08823529411764706,0.05263157894736842,0.14285714285714285,0.025,0.1111111111111111,0.038461538461538464,0.11363636363636363,0.041666666666666664,,0.10344827586206896,0.07407407407407407,0.1527777777777778,0.11538461538461539,0.06451612903225806,0.2748091603053435,0.6666666666666666,0.7272727272727273,0.4166666666666667,0.2595419847328244,0.5588235294117647,0.6129032258064516,0.3157894736842105,0.0916030534351145,0.08396946564885496,0.2900763358778626,0.21052631578947367,0.21621621621621623,0.375,0.2,0.648854961832061,0.21052631578947367,0.5340557251908398,0.4991860000000001,0.09859154929577464,0.15053763440860216,0.13414634146341464,6.543902439024389,25.677551020408163,0.19646365422396855,4.0,6.0,3.0,7.0,6.0,,1.0,,3.0,4.0,1.0,5.0,9.0,1.0,5.0,1.0,14.0,9.0,17.0,1.0,58.0,6.0,5.0,2.0,,1.0,8.0,8.0,,1.0,,2.0,4.0,,0.2,0.125,0.5555555555555556,0.5294117647058824,0.4642857142857143,0.42,0.4666666666666667,0.08823529411764706,0.07142857142857142,,,0.03409090909090909,0.0784313725490196,0.6666666666666666,0.5454545454545454,0.6,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.07142857142857142,,,0.2857142857142857,0.28,0.42857142857142855,0.12,,0.2,0.5619277777777777,0.08536585365853659,4.0,1.0,7.0,,,3.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.25,1.0,2.0,,,,0.5,,1.0,,2.0,,0.04081632653061224,0.02631578947368421,1.0,3.0,0.09090909090909091,,,,True,,,,,,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,18407.0,307,-92,631,639,136.0,132.0,56.0,1270,10.0,22.0,12.0,29.0,5.0,8.0,7.0,37.0,10.0,22,56,8.0,45.0,24.0,92,728,10.0,9.0,22.0,14.0,15.0,9.0,37.0,7.0,4.0,24.0,20.0,44.0,10.0,12.0,108.0,1.0,,8.0,13.0,21.0,1.0,22.0,1.0,10.0,7.0,6.0,10.0,2.0,16.0,4.0,11.0,16.0,,1.0,27.0,,32.0,16.0,1.0,,1.0,22.0,136.0,0.3181818181818182,0.3333333333333333,0.625,0.17777777777777778,0.17777777777777778,0.39285714285714285,0.33663366336633666,0.3991228070175439,0.5238095238095238,0.44554455445544555,0.07142857142857142,0.13636363636363635,18.624641833810887,0.375,0.08024691358024691,,0.0625,0.006756756756756757,0.07241379310344828,0.003236245954692557,,,0.022222222222222223,0.06756756756756757,0.18518518518518517,0.06796116504854369,0.04,0.015151515151515152,0.21782178217821782,0.45454545454545453,0.5263157894736842,0.3,0.2871287128712871,0.41379310344827586,0.42857142857142855,0.3333333333333333,0.04950495049504951,0.07920792079207921,0.36633663366336633,0.1891891891891892,0.1891891891891892,0.5714285714285714,0.625,0.6633663366336634,0.1891891891891892,0.5045801980198018,0.540496875,0.14912280701754385,0.23529411764705882,0.2391304347826087,7.358928571428571,25.226666666666667,0.21553090332805072,3.0,3.0,2.0,5.0,1.0,,1.0,,,1.0,3.0,3.0,5.0,,2.0,,6.0,2.0,6.0,3.0,30.0,2.0,10.0,2.0,,,3.0,4.0,,1.0,1.0,1.0,1.0,,,0.3,0.6,0.3333333333333333,0.42857142857142855,0.40625,0.42857142857142855,0.034482758620689655,,,,,0.04918032786885246,1.0,0.125,0.125,1.0,0.42857142857142855,1.0,0.14285714285714285,,,0.14285714285714285,0.3125,0.4,,,0.3,0.4595125,0.06521739130434782,,,10.0,,6.0,4.0,,,,,,,,7.0,1.0,,,,0.021739130434782608,,,,1.0,,,,1.0,,,,,True,,,,,,
1630230,1610612742,Naji Marshall,Naji Marshall,1630230,DAL,10388.0,173,-31,352,363,91.0,79.0,35.0,715,13.0,18.0,10.0,19.0,6.0,8.0,2.0,9.0,3.0,27,43,5.0,17.0,15.0,84,425,4.0,5.0,22.0,22.0,15.0,,8.0,2.0,2.0,13.0,10.0,23.0,7.0,6.0,56.0,2.0,2.0,16.0,8.0,27.0,4.0,31.0,1.0,7.0,4.0,6.0,3.0,2.0,9.0,3.0,4.0,8.0,1.0,,14.0,1.0,19.0,10.0,,,,22.0,90.0,0.4074074074074074,0.4230769230769231,1.0,0.29411764705882354,0.3125,0.627906976744186,0.575,0.6176470588235294,0.55,0.2833333333333333,0.046511627906976744,0.05555555555555555,19.642857142857142,0.6666666666666666,0.08421052631578947,0.023255813953488372,0.2222222222222222,0.029850746268656716,0.1437125748502994,0.026143790849673203,0.027777777777777776,,0.045454545454545456,0.09090909090909091,0.16666666666666666,0.2692307692307692,0.1,0.043478260869565216,0.3,0.7222222222222222,0.7647058823529411,0.46153846153846156,0.31666666666666665,0.5263157894736842,0.5555555555555556,0.3,0.1,0.13333333333333333,0.15,0.2222222222222222,0.2222222222222222,1.0,0.1875,0.5833333333333334,0.25,0.5144483050847457,0.518015625,0.14925373134328357,0.2,0.2619047619047619,7.023255813953487,26.317647058823532,0.2585227272727273,3.0,3.0,4.0,7.0,3.0,,,,1.0,,1.0,4.0,5.0,,,,8.0,7.0,12.0,1.0,32.0,2.0,3.0,,,3.0,3.0,4.0,1.0,1.0,,,,,,0.25,0.8,0.5833333333333334,0.8,0.53125,0.8,0.05263157894736842,0.25,,0.03125,0.022222222222222223,0.030303030303030304,,0.375,0.375,1.0,0.6,1.0,,,,,0.4375,0.5714285714285714,0.0625,,0.3333333333333333,0.540975,0.09523809523809523,4.0,,7.0,,,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,2.0,,,,0.3333333333333333,,,,,,,,,,,1.0,,,True,,,,,,
