EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,SecondChanceTurnovers,Transition Take Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,BlockedCorner3,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,OffensiveGoaltends,Clear Path Fouls
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,10264.0,171,-21.0,353,350,60.0,103.0,39,703,12.0,23.0,3.0,6.0,3.0,6.0,2.0,8.0,1.0,6.0,11.0,15.0,1.0,2.0,5.0,21.0,1.0,2.0,2.0,4.0,15,37,16.0,36.0,18.0,96,437,3.0,6.0,2.0,4.0,12.0,3.0,7.0,2.0,4.0,4.0,16.0,20.0,10.0,48.0,2.0,21.0,5.0,7.0,1.0,9.0,12.0,21.0,10.0,2.0,7.0,2.0,54.0,3.0,3.0,21.0,11.0,4.0,36,6.0,42,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,7.0,1.0,4.0,9,1.0,1.0,12.0,1.0,21.0,1.0,10.0,1.0,2.0,1.0,1.0,2.0,16.0,58.0,1.0,0.6666666666666666,0.7142857142857143,1.0,0.4444444444444444,0.5,0.5,0.4444444444444444,0.40540540540540543,0.5,0.42857142857142855,0.5342465753424658,0.6,0.5454545454545454,0.5783132530120482,0.6,0.6153846153846154,0.4931506849315068,0.027777777777777776,0.1891891891891892,0.2608695652173913,0.125,0.047619047619047616,22.670025188916874,0.5714285714285714,0.6666666666666666,0.18333333333333332,0.04,0.2413793103448276,0.031578947368421054,0.21768707482993196,0.03529411764705882,0.08108108108108109,0.037037037037037035,0.17647058823529413,0.15789473684210525,0.2857142857142857,0.23076923076923078,0.2727272727272727,0.06060606060606061,0.3150684931506849,0.5217391304347826,0.7058823529411765,0.6666666666666666,0.1095890410958904,0.25,0.2857142857142857,0.5,0.0821917808219178,0.16666666666666666,0.16666666666666666,1.0,0.2054794520547945,0.7333333333333333,0.7333333333333333,1.0,0.2876712328767123,0.23809523809523808,0.25,1.0,0.6,0.5,0.6666666666666666,0.2,0.5,1.0,0.2,0.5,1.0,0.5454545454545454,0.5,0.36363636363636365,0.5,0.8082191780821918,0.23809523809523808,0.5637856164383562,0.5976125000000001,0.5420909090909091,0.12195121951219512,0.21739130434782608,0.125,0.16666666666666666,5.270270270270269,24.71388888888889,0.16997167138810199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1628998,1610612766,Cody Martin,Cody Martin,1628998,CHA,14441.0,241,44.0,489,499,144.0,191.0,69,988,15.0,24.0,3.0,5.0,7.0,7.0,1.0,4.0,3.0,6.0,5.0,14.0,,,6.0,18.0,1.0,2.0,3.0,5.0,19,34,11.0,32.0,15.0,86,535,4.0,6.0,1.0,2.0,13.0,7.0,10.0,4.0,8.0,2.0,28.0,16.0,22.0,33.0,4.0,18.0,6.0,1.0,,7.0,11.0,18.0,9.0,2.0,4.0,2.0,47.0,8.0,4.0,15.0,11.0,2.0,28,12.0,40,2.0,11.0,7.0,4.0,5.0,2.0,2.0,,3.0,,7.0,3.0,6.0,20,5.0,,14.0,1.0,18.0,,8.0,1.0,8.0,6.0,,8.0,26.0,139.0,,0.42105263157894735,0.47058823529411764,1.0,0.34375,0.5,0.5,0.34375,0.5588235294117647,0.6666666666666666,0.7,0.5378787878787878,0.6875,0.7222222222222222,0.5733333333333334,0.7222222222222222,0.7368421052631579,0.48484848484848486,,0.029411764705882353,0.041666666666666664,,,14.487632508833922,0.7142857142857143,0.13333333333333333,0.08870967741935484,0.04,0.1171875,0.05714285714285714,0.10317460317460317,0.05,0.06382978723404255,0.0625,0.08196721311475409,0.08,0.15384615384615385,0.10679611650485436,0.16,0.06060606060606061,0.36363636363636365,0.625,0.6521739130434783,0.4666666666666667,0.06060606060606061,0.25,0.25,1.0,0.09090909090909091,0.5,0.5,,0.21212121212121213,0.35714285714285715,0.35714285714285715,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.625,0.6,0.3333333333333333,,,,0.25,0.5,1.0,0.3888888888888889,1.0,0.2777777777777778,0.6,0.8484848484848485,0.3333333333333333,0.5739477272727271,0.5710357142857142,0.5986305555555554,0.10810810810810811,0.19047619047619047,0.1511627906976744,0.32558139534883723,5.044117647058823,24.840624999999996,0.294478527607362,1.0,3.0,2.0,1.0,1.0,2.0,2.0,7.0,2.0,0.02564102564102564,0.03571428571428571,0.875,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,
1629684,1610612766,Grant Williams,Grant Williams,1629684,CHA,28743.0,479,10.0,975,979,213.0,283.0,136,1954,17.0,24.0,3.0,4.0,4.0,4.0,9.0,20.0,1.0,5.0,5.0,16.0,1.0,2.0,22.0,58.0,1.0,6.0,6.0,14.0,27,49,27.0,74.0,31.0,166,1133,5.0,10.0,2.0,8.0,18.0,7.0,10.0,7.0,16.0,13.0,48.0,44.0,10.0,81.0,4.0,58.0,22.0,5.0,1.0,13.0,24.0,37.0,15.0,9.0,8.0,3.0,98.0,12.0,5.0,25.0,39.0,,64,18.0,82,1.0,18.0,10.0,8.0,13.0,5.0,15.0,4.0,8.0,2.0,28.0,8.0,24.0,46,1.0,7.0,43.0,2.0,37.0,1.0,13.0,6.0,11.0,7.0,,13.0,45.0,206.0,4.0,0.8148148148148148,0.88,1.0,0.36486486486486486,0.25,0.4375,0.36486486486486486,0.5510204081632653,0.5,0.7,0.5487804878048781,0.4444444444444444,0.6730769230769231,0.5886524822695035,0.47368421052631576,0.6857142857142857,0.6016260162601627,0.013513513513513514,0.10204081632653061,0.08333333333333333,0.15,0.017241379310344827,14.95575221238938,0.4642857142857143,,0.18309859154929578,0.023696682464454975,0.1091703056768559,0.043478260869565216,0.14479638009049775,0.03490759753593429,0.02197802197802198,0.049773755656108594,0.22641509433962265,0.12195121951219512,0.2,0.09289617486338798,0.17391304347826086,0.016129032258064516,0.1951219512195122,0.7083333333333334,0.7727272727272727,0.8235294117647058,0.16260162601626016,0.45,0.5294117647058824,0.7777777777777778,0.04065040650406504,0.2,0.2,1.0,0.13008130081300814,0.3125,0.3125,1.0,0.4715447154471545,0.3793103448275862,0.38596491228070173,1.0,0.2222222222222222,0.75,0.3333333333333333,0.1111111111111111,0.5,1.0,0.3333333333333333,0.16666666666666666,1.0,0.15384615384615385,1.0,0.5384615384615384,0.42857142857142855,0.7967479674796748,0.3793103448275862,0.5400158536585367,0.5200590909090909,0.5013346153846154,0.0962962962962963,0.21311475409836064,0.10843373493975904,0.2891566265060241,6.10204081632653,25.678378378378376,0.21846153846153846,1.0,2.0,2.0,2.0,2.0,4.0,4.0,9.0,2.0,0.02247191011235955,0.01818181818181818,0.6923076923076923,0.07692307692307693,0.5,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,0.07142857142857142,0.03225806451612903,,,,,,,,,True,,,,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,19703.0,328,19.0,683,670,136.0,166.0,86,1353,32.0,52.0,3.0,8.0,6.0,7.0,24.0,47.0,3.0,10.0,3.0,8.0,1.0,2.0,41.0,118.0,2.0,11.0,7.0,20.0,59,109,44.0,126.0,48.0,298,790,4.0,10.0,3.0,13.0,26.0,11.0,18.0,10.0,25.0,26.0,78.0,24.0,94.0,75.0,2.0,116.0,41.0,11.0,,30.0,38.0,68.0,29.0,9.0,17.0,10.0,174.0,4.0,5.0,19.0,16.0,1.0,36,9.0,45,1.0,9.0,7.0,2.0,13.0,6.0,21.0,1.0,7.0,3.0,34.0,9.0,13.0,40,9.0,6.0,56.0,3.0,57.0,5.0,23.0,7.0,1.0,,,1.0,76.0,131.0,5.0,0.2033898305084746,0.20689655172413793,0.5681818181818182,0.3492063492063492,0.23076923076923078,0.4,0.3548387096774194,0.5412844036697247,0.4,0.6111111111111112,0.5319148936170213,0.3695652173913043,0.6046511627906976,0.5692307692307692,0.4642857142857143,0.6724137931034483,0.5361702127659574,,0.10091743119266056,0.07692307692307693,0.1276595744680851,,37.468030690537084,0.38235294117647056,0.08333333333333333,0.1103448275862069,0.03571428571428571,0.12258064516129032,0.02030456852791878,0.11666666666666667,0.026706231454005934,,0.012658227848101266,0.11764705882352941,0.10344827586206896,0.10526315789473684,0.10655737704918032,0.18181818181818182,0.008403361344537815,0.22127659574468084,0.6153846153846154,0.6666666666666666,0.1875,0.2,0.5106382978723404,0.5853658536585366,0.20833333333333334,0.0425531914893617,0.3,0.3333333333333333,0.3333333333333333,0.03404255319148936,0.375,0.375,1.0,0.502127659574468,0.3474576271186441,0.3474576271186441,0.5365853658536586,0.34782608695652173,0.375,0.3333333333333333,0.08695652173913043,0.5,1.0,0.4782608695652174,0.18181818181818182,0.5,0.16279069767441862,0.8571428571428571,0.46511627906976744,0.35,0.7574468085106383,0.35344827586206895,0.5340049568965518,0.54972,0.5167792682926828,0.09090909090909091,0.18110236220472442,0.087248322147651,0.26174496644295303,5.929357798165137,27.849999999999998,0.19912152269399708,3.0,5.0,9.0,3.0,6.0,2.0,1.0,1.0,5.0,0.01694915254237288,0.05128205128205128,1.0,0.11627906976744186,0.6,,5.0,1.0,,,,,,,0.21052631578947367,57.0,2.0,4.0,1.0,3.0,0.1,,,True,,,,,,
1630182,1610612766,Josh Green,Josh Green,1630182,CHA,13461.0,224,-47.0,449,455,43.0,72.0,48,904,7.0,11.0,1.0,2.0,,,1.0,6.0,1.0,1.0,11.0,17.0,,,7.0,13.0,1.0,3.0,,3.0,9,18,18.0,30.0,4.0,76,564,1.0,2.0,1.0,3.0,5.0,,,,3.0,1.0,1.0,12.0,6.0,51.0,,12.0,7.0,4.0,1.0,7.0,9.0,16.0,8.0,1.0,3.0,4.0,41.0,5.0,1.0,15.0,3.0,1.0,19,6.0,25,1.0,6.0,2.0,4.0,3.0,3.0,3.0,,,,6.0,,8.0,22,2.0,1.0,6.0,3.0,5.0,1.0,2.0,1.0,2.0,2.0,,2.0,,38.0,,0.6666666666666666,0.6666666666666666,0.9444444444444444,0.6,0.3333333333333333,,0.6206896551724138,0.5,0.5,,0.75,0.5,,0.76,0.5,0.125,0.625,0.03333333333333333,0.2222222222222222,0.2727272727272727,0.16666666666666666,,11.177644710578843,0.5,0.1111111111111111,0.03529411764705882,0.010869565217391304,0.1485148514851485,0.04132231404958678,0.0967741935483871,0.028169014084507043,,0.05154639175257732,0.023255813953488372,,0.16666666666666666,0.16883116883116883,0.08333333333333333,0.06666666666666667,0.22916666666666666,0.6363636363636364,0.875,0.7142857142857143,0.125,0.16666666666666666,0.2,,0.020833333333333332,1.0,1.0,1.0,0.3541666666666667,0.6470588235294118,0.6875,1.0,0.2708333333333333,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.4,0.5,1.0,,,,0.6,0.3333333333333333,1.0,,,1.0,,0.8541666666666666,0.5833333333333334,0.5897340425531914,0.6237625,0.529575,0.04081632653061224,0.10526315789473684,0.06578947368421052,0.013157894736842105,5.094444444444444,25.24666666666667,0.0957683741648107,,,,,1.0,,,,2.0,0.024390243902439025,,,,,,1.0,,,,,,,,,3.0,1.0,,1.0,,,0.058823529411764705,,True,,,,,,
1630544,1610612766,Tre Mann,Tre Mann,1630544,CHA,12385.0,206,-12.0,415,421,128.0,173.0,62,836,15.0,33.0,4.0,9.0,6.0,11.0,11.0,24.0,3.0,8.0,3.0,9.0,,,12.0,31.0,5.0,6.0,4.0,11.0,29,65,15.0,40.0,15.0,118,484,6.0,11.0,5.0,6.0,31.0,8.0,20.0,5.0,13.0,9.0,40.0,12.0,46.0,24.0,6.0,31.0,12.0,8.0,,8.0,19.0,27.0,14.0,5.0,6.0,2.0,73.0,6.0,5.0,10.0,6.0,1.0,17,11.0,28,5.0,6.0,2.0,4.0,8.0,5.0,6.0,,3.0,,14.0,3.0,9.0,16,,3.0,16.0,1.0,17.0,2.0,7.0,2.0,2.0,1.0,,3.0,36.0,122.0,,0.20689655172413793,0.23076923076923078,0.5333333333333333,0.375,0.8333333333333334,0.38461538461538464,0.375,0.4461538461538462,0.5454545454545454,0.4,0.49047619047619045,0.7941176470588235,0.4696969696969697,0.5267857142857143,0.8157894736842105,0.5405405405405406,0.38095238095238093,,0.12307692307692308,0.15151515151515152,0.125,,25.766871165644172,0.5714285714285714,0.07142857142857142,0.06060606060606061,0.05263157894736842,0.10101010101010101,0.05084745762711865,0.08080808080808081,0.051643192488262914,0.07142857142857142,0.052083333333333336,0.07142857142857142,0.05714285714285714,,0.09523809523809523,0.13333333333333333,0.09433962264150944,0.3142857142857143,0.45454545454545453,0.5357142857142857,0.13333333333333333,0.22857142857142856,0.4583333333333333,0.5238095238095238,0.18181818181818182,0.0761904761904762,0.375,0.375,0.6666666666666666,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.29523809523809524,0.3870967741935484,0.3870967741935484,0.4166666666666667,0.5294117647058824,0.4444444444444444,,,,,0.35294117647058826,0.8333333333333334,0.4,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.36363636363636365,0.6952380952380952,0.3870967741935484,0.5318104761904762,0.5770166666666667,0.5348075757575759,0.06363636363636363,0.1,0.2627118644067797,0.3389830508474576,6.069230769230772,25.98,0.30843373493975906,1.0,2.0,4.0,,2.0,1.0,1.0,3.0,2.0,0.05128205128205128,0.045454545454545456,1.0,0.06060606060606061,0.5,,,,,1.0,1.0,,,,,21.0,,1.0,,1.0,,,,True,,,,,,
1631217,1610612766,Moussa Diabaté,Moussa Diabaté,1631217,CHA,9587.0,160,56.0,312,319,85.0,89.0,64,631,12.0,21.0,5.0,10.0,3.0,4.0,3.0,5.0,,,,,,,,,,,,,15,26,,,3.0,33,320,7.0,12.0,,,16.0,5.0,6.0,,,2.0,12.0,22.0,8.0,,8.0,,,1.0,,2.0,4.0,6.0,2.0,2.0,1.0,1.0,16.0,16.0,18.0,15.0,26.0,3.0,44,34.0,78,2.0,7.0,4.0,3.0,4.0,2.0,2.0,,2.0,,6.0,2.0,5.0,14,2.0,2.0,14.0,2.0,9.0,,2.0,3.0,5.0,4.0,,6.0,12.0,84.0,2.0,0.7333333333333333,1.0,,,,,,0.5769230769230769,0.5833333333333334,0.8333333333333334,0.5769230769230769,0.5833333333333334,0.8333333333333334,0.532258064516129,0.5,0.6666666666666666,,,0.038461538461538464,0.047619047619047616,,,9.30232558139535,0.6666666666666666,0.5,0.29545454545454547,0.23076923076923078,0.19230769230769232,0.18181818181818182,0.2469879518072289,0.20481927710843373,0.2727272727272727,0.19402985074626866,0.2682926829268293,0.30303030303030304,0.35714285714285715,0.2153846153846154,0.07692307692307693,0.2,0.8076923076923077,0.5714285714285714,0.6,0.6666666666666666,0.19230769230769232,0.6,0.6,1.0,,,,,,,,,,,,,0.8333333333333334,0.5,0.2,,,,,,,0.6666666666666666,0.75,,,0.8076923076923077,,0.5948,0.581375,0.5440166666666667,0.07142857142857142,0.07142857142857142,0.48484848484848486,0.36363636363636365,3.088461538461538,,0.2724358974358974,,,2.0,,,8.0,1.0,5.0,1.0,0.21052631578947367,0.14285714285714285,0.8333333333333334,,,,3.0,,,1.0,1.0,1.0,2.0,,0.14285714285714285,,,,,,,,,True,,,,,,
1641706,1610612766,Brandon Miller,Brandon Miller,1641706,CHA,16772.0,280,24.0,568,573,99.0,114.0,74,1141,15.0,22.0,4.0,4.0,3.0,4.0,10.0,28.0,3.0,5.0,,6.0,,2.0,36.0,78.0,6.0,9.0,7.0,16.0,28,55,36.0,84.0,17.0,181,656,6.0,6.0,6.0,11.0,34.0,5.0,8.0,7.0,17.0,8.0,39.0,34.0,22.0,90.0,8.0,78.0,36.0,7.0,,15.0,18.0,33.0,12.0,6.0,11.0,3.0,84.0,3.0,3.0,20.0,14.0,2.0,36,6.0,42,2.0,13.0,9.0,4.0,11.0,5.0,13.0,4.0,6.0,,24.0,4.0,12.0,22,,2.0,18.0,1.0,18.0,2.0,9.0,1.0,4.0,2.0,,5.0,39.0,97.0,1.0,0.6071428571428571,0.7083333333333334,0.8333333333333334,0.42857142857142855,0.5454545454545454,0.4117647058823529,0.42857142857142855,0.509090909090909,1.0,0.625,0.5899280575539568,0.8823529411764706,0.62,0.6156462585034014,0.8947368421052632,0.6724137931034483,0.60431654676259,,0.12727272727272726,0.09090909090909091,0.17857142857142858,,26.226993865030675,0.4583333333333333,0.13333333333333333,0.11764705882352941,0.023255813953488372,0.15267175572519084,0.02054794520547945,0.136,0.02181818181818182,0.017857142857142856,0.025210084033613446,0.1206896551724138,0.13333333333333333,0.0625,0.14583333333333334,0.17142857142857143,0.029850746268656716,0.15827338129496402,0.6818181818181818,0.75,0.6,0.2014388489208633,0.35714285714285715,0.43478260869565216,0.6,0.03597122302158273,0.6,0.6,0.6666666666666666,0.04316546762589928,,,,0.5611510791366906,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.23529411764705882,1.0,,0.11764705882352941,,,0.5294117647058824,0.6666666666666666,1.0,0.16,0.75,0.64,0.4375,0.762589928057554,0.46153846153846156,0.5279913669064749,0.49256111111111106,0.486362,0.06164383561643835,0.14516129032258066,0.1878453038674033,0.2154696132596685,6.263636363636365,26.340476190476195,0.1742957746478873,,1.0,4.0,1.0,6.0,,2.0,4.0,3.0,0.03636363636363636,,0.8,0.04,,,3.0,,1.0,1.0,,,,,,18.0,,,,,,,1.0,True,,,,,,
203552,1610612766,Seth Curry,Seth Curry,203552,CHA,5983.0,100,-13.0,211,206,66.0,80.0,39,417,2.0,3.0,1.0,1.0,,,1.0,2.0,3.0,6.0,3.0,6.0,,,4.0,11.0,,1.0,,1.0,6,11,7.0,17.0,1.0,34,250,3.0,5.0,,1.0,6.0,1.0,2.0,,1.0,,2.0,8.0,4.0,9.0,,11.0,4.0,,,1.0,3.0,4.0,1.0,2.0,1.0,,11.0,3.0,1.0,3.0,1.0,1.0,5,4.0,9,2.0,4.0,3.0,1.0,1.0,1.0,,,,,1.0,,4.0,9,1.0,,5.0,,2.0,,1.0,,,,,,2.0,64.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.4117647058823529,,,0.4117647058823529,0.5454545454545454,0.6,0.5,0.5892857142857143,0.5,0.3333333333333333,0.5862068965517241,0.5,0.3333333333333333,0.6071428571428571,,,,,,12.0,1.0,0.14285714285714285,0.02,0.02564102564102564,0.075,0.04,0.044444444444444446,0.03508771929824561,0.058823529411764705,0.034482758620689655,,,0.2,0.08333333333333333,,0.14285714285714285,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,0.5,0.5,1.0,0.21428571428571427,0.5,0.5,0.6666666666666666,0.21428571428571427,0.5,0.5,0.3333333333333333,0.39285714285714285,0.36363636363636365,0.36363636363636365,0.5,0.16666666666666666,1.0,,,,,0.16666666666666666,,,,,0.3333333333333333,,0.7142857142857143,0.36363636363636365,0.5180964285714286,0.4091666666666667,0.4650666666666667,0.034482758620689655,0.08333333333333333,0.17647058823529413,0.058823529411764705,11.654545454545454,25.21764705882353,0.3127962085308057,,,,,,,,,3.0,,0.058823529411764705,,,,,,,1.0,,,,,,,12.0,,,,,,,,True,,,,,,
203995,1610612766,Vasilije Micić,Vasilije Micić,203995,CHA,3125.0,52,,102,103,18.0,43.0,18,205,1.0,2.0,,,,,2.0,6.0,,3.0,1.0,1.0,,,1.0,6.0,,,1.0,2.0,3,11,2.0,7.0,,12,111,,,,,,,1.0,1.0,2.0,,3.0,,6.0,6.0,,6.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,,3.0,,11.0,1.0,4.0,5.0,1.0,1.0,7,5.0,12,2.0,2.0,,2.0,5.0,3.0,,,2.0,,5.0,,3.0,4,,,2.0,,,,,,,,,,3.0,18.0,,,,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.2727272727272727,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3888888888888889,0.14285714285714285,0.18181818181818182,0.5,0.16666666666666666,0.16666666666666666,18.548387096774192,1.0,0.3333333333333333,0.045454545454545456,0.15384615384615385,0.19230769230769232,0.03333333333333333,0.125,0.08928571428571429,,,0.1111111111111111,,,0.2,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.5,1.0,,0.3333333333333333,0.3333333333333333,0.4,,0.16666666666666666,,,,0.05555555555555555,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2,1.0,,,,,,,,,,,,0.6666666666666666,0.5,0.5,0.16666666666666666,0.49652222222222225,,0.46930000000000005,,,,0.25,11.381818181818181,25.4,0.17647058823529413,,,,1.0,,,,,1.0,0.36363636363636365,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
