EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Steals,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,LiveBallTurnoverPct,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,BadPassSteals,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,ShootingFouls,NonShootingPenaltyNonTakeFouls,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceFG2A,PenaltyFG2A,Fg2aBlocked,DefTwoPtRebounds,Offensive Fouls,Loose Ball Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,DefArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends
1629646,1610612738,Charles Bassey,Charles Bassey,1629646,BOS,63.0,1.0,-1.0,3.0,4,2.0,4,1.0,7,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642864,1610612738,Hugo González,Hugo González,1642864,BOS,428.3,7.0,-8.0,12.0,16,4.0,13,2.0,28,,3.0,15.0,,,,,1.0,,,,4.0,0.75,,12.5,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.3333333333333333,0.25,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.45205,6.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642873,1610612738,Amari Williams,Amari Williams,1642873,BOS,175.0,3.0,,6.0,9,2.0,9,1.0,15,,,4.0,,,,,,,,,2.0,,,28.57142857142857,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642910,1610612738,John Tonje,John Tonje,1642910,BOS,738.3,12.0,-7.0,23.0,28,15.0,13,4.0,51,2.0,2.0,30.0,,,,,2.0,2.0,2.0,1.0,15.0,0.3333333333333333,,10.0,,,,0.3333333333333333,1.0,,0.6521739130434783,,,2.0,,,2.0,,2.0,,1.0,2.0,1.0,,,,,,1.0,0.16666666666666666,0.125,0.5,,1.0,,,,1.0,,0.49065000000000003,,26.049999999999997,1.0,1.0,1.0,3.0,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.5,1.0,1.0,0.49485,0.49065000000000003,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642917,1610612738,Max Shulga,Max Shulga,1642917,BOS,192.3,3.0,,6.0,10,2.0,10,1.0,16,,,4.0,,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,236.0,4.0,-8.0,6.0,6,2.0,3,1.0,12,,,11.0,,,,1.0,1.0,,,,2.0,,,22.22222222222222,,0.2,,,,,0.3333333333333333,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,0.51555,,26.2,1.0,1.0,1.0,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630568,1610612738,Luka Garza,Luka Garza,1630568,BOS,546.0,9.0,-7.0,17.0,18,13.0,3,3.0,35,1.0,4.0,26.0,,,1.0,3.0,6.0,2.0,2.0,1.0,13.0,0.3333333333333333,,30.434782608695652,0.2,0.3,0.2,0.16666666666666666,0.3333333333333333,,0.7647058823529411,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,,3.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.3,0.6,,0.3333333333333333,,0.4,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.44209,6.95,28.266666666666666,1.0,1.0,1.0,3.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.5,,,0.3702,0.40945,0.25,1.0,,2.0,,1.0,0.4,0.4,2.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630625,1610612738,Dalano Banton,Dalano Banton,1630625,BOS,546.0,9.0,-7.0,17.0,18,13.0,3,3.0,35,2.0,4.0,26.0,,,,,,1.0,2.0,1.0,13.0,0.4,,26.08695652173913,,,,0.2,0.2,,0.7647058823529411,4.0,,,4.0,,,,,,,,,,,,,0.25,,,,,1.0,,,,,,,0.407825,7.975,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,4.0,,,,4.0,0.4,,,,,0.407825,1.0,,,,,,,,,4.0,2.0,,,,0.5,0.5,,,,1.0,1.0,1.0,2.0,0.25,0.25,0.25,0.25,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631199,1610612738,Ron Harper Jr.,Ron Harper Jr.,1631199,BOS,422.0,7.0,2.0,14.0,17,11.0,5,2.0,31,,3.0,17.0,,3.0,,,1.0,2.0,,,11.0,1.5,1.5,5.88235294117647,,,,,,1.0,0.7857142857142857,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.5,1.0,0.2,0.16666666666666666,,,1.0,1.0,1.0,1.0,1.0,1.0,0.51165,,25.7,,,,,,,,,,1.0,1.0,1.0,1.0,,3.0,,,1.0,3.0,1.5,,1.0,1.0,,0.51165,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.3333333333333333,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,327.3,5.0,1.0,11.0,13,11.0,1,2.0,24,,6.0,15.0,,3.0,,,,,,,11.0,1.5,1.5,14.285714285714285,,,,,,0.5,1.0,,2.0,2.0,,2.0,2.0,6.0,2.0,2.0,,,,,1.0,1.0,1.0,1.5,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.500025,,26.0,,,,,,,,,,1.0,2.0,1.0,2.0,,6.0,,,,6.0,1.5,,1.0,1.0,0.5178,0.500025,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.0,2.0,1.0,2.0,1.0,1.0,1.5,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
