EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg2Pct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyFtPoints,PtsPutbacks,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,on,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Clear Path Fouls
1629660,1610612763,Ty Jerome,Ty Jerome,1629660,MEM,2509.4,42,8,84,85,6,12,4,169,1.0,2,5.0,10.0,1.0,1.0,8.0,14.0,1.0,1.0,6,12,9.0,15.0,5.0,44,108,1.0,2.0,2.0,1.0,1.0,3.0,4.0,8.0,3.0,24.0,14.0,8.0,1.0,9.0,1.0,10.0,1.0,5.0,4.0,21.0,2.0,2,3.0,1.0,6,2.0,8,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5,4,5,1.0,3.0,3.0,6,2.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.6,1.0,0.6,0.5,0.5,0.7222222222222222,0.5,1.5,0.7586206896551724,0.5,1.5,0.5555555555555556,0.08333333333333333,0.1,35.95505617977528,0.6666666666666666,0.25,0.15,0.14285714285714285,0.16666666666666666,0.15625,0.07142857142857142,0.2222222222222222,0.16666666666666666,0.08333333333333333,0.5,0.2,0.09090909090909091,0.07407407407407407,0.5,0.5,1.0,0.37037037037037035,0.5,0.5555555555555556,0.2,0.037037037037037035,1.0,1.0,1.0,0.5185185185185185,0.5714285714285714,0.5714285714285714,1.0,1.0,0.6296296296296297,0.5714285714285714,0.5121111111111111,0.43155,0.5373,0.10344827586206896,0.21428571428571427,0.045454545454545456,0.06818181818181818,7.0,26.559999999999995,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,3319.0,55,-24,118,117,20,28,10,235,5.0,8,5.0,13.0,,2.0,2.0,5.0,,1.0,11,22,2.0,7.0,5.0,33,142,,4.0,3.0,,2.0,4.0,12.0,10.0,6.0,,5.0,2.0,3.0,8.0,5.0,13.0,2.0,5.0,2.0,31.0,3.0,1,1.0,,2,5.0,7,2.0,4.0,1.0,3.0,2.0,2.0,2.0,,,4.0,,5.0,9,11,7,1.0,4.0,4.0,20,1.0,0.5454545454545454,0.5454545454545454,1.0,0.2857142857142857,,0.2857142857142857,0.5,,0.4827586206896552,0.3,0.4,0.515625,0.3,0.4,0.2413793103448276,0.13636363636363635,0.15384615384615385,26.865671641791042,0.5,,0.041666666666666664,0.09375,0.037037037037037035,0.0392156862745098,0.07352941176470588,0.10526315789473684,,0.06666666666666667,,0.05,0.15384615384615385,0.27586206896551724,0.625,0.7142857142857143,0.8,0.4482758620689655,0.38461538461538464,0.45454545454545453,0.4,0.06896551724137931,,,,0.1724137931034483,0.4,0.4,0.2,,0.5172413793103449,0.4,0.526205172413793,0.5187666666666667,0.5267000000000001,0.125,0.16,0.09090909090909091,0.12121212121212122,6.931818181818181,24.857142857142858,0.1694915254237288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.125,0.05555555555555555,0.1,0.038461538461538464,0.1,0.034482758620689655,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1641707,1610612763,Taylor Hendricks,Taylor Hendricks,1641707,MEM,15603.8,260,-22,547,556,142,159,49,1103,16.0,29,10.0,21.0,10.0,22.0,6.0,21.0,2.0,7.0,28,53,16.0,43.0,9.0,113,640,5.0,9.0,13.0,6.0,15.0,34.0,32.0,24.0,45.0,3.0,21.0,6.0,7.0,9.0,7.0,16.0,1.0,5.0,2.0,39.0,10.0,12,20.0,5.0,37,15.0,52,2.0,11.0,7.0,4.0,5.0,4.0,8.0,1.0,1.0,13.0,,15.0,27,18,19,7.0,12.0,34.0,142,3.0,0.5714285714285714,0.6956521739130435,0.9375,0.37209302325581395,0.4,0.37209302325581395,0.5283018867924528,0.5555555555555556,0.5416666666666666,0.5416666666666666,0.5555555555555556,0.553921568627451,0.5416666666666666,0.53125,0.4479166666666667,0.1320754716981132,0.19047619047619047,18.945634266886326,0.38461538461538464,0.3125,0.16806722689075632,0.08264462809917356,0.10526315789473684,0.13733905579399142,0.060240963855421686,0.06349206349206349,0.15384615384615385,0.19117647058823528,0.08333333333333333,0.10465116279069768,0.046511627906976744,0.3020833333333333,0.5517241379310345,0.6153846153846154,0.5625,0.21875,0.47619047619047616,0.5882352941176471,0.7,0.22916666666666666,0.45454545454545453,0.47619047619047616,1.0,0.21875,0.2857142857142857,0.3,0.25925925925925924,0.2857142857142857,0.75,0.2857142857142857,0.55611875,0.59626875,0.5561129629629629,0.1188118811881188,0.20689655172413793,0.11504424778761062,0.3008849557522124,4.467924528301887,24.45813953488372,0.2595978062157221,8.0,4.0,7.0,2.0,3.0,8.0,,1.0,1.0,3.0,6.0,12.0,6.0,2.0,5.0,1.0,3.0,2.0,,6.0,2.0,6.0,,0.3333333333333333,0.5,0.10344827586206896,0.0390625,0.09090909090909091,0.042105263157894736,0.030303030303030304,0.03125,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.08333333333333333,,,0.25925925925925924,0.5714285714285714,0.2962962962962963,4.0,1.0,2.0,4.0,4.0,10.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,0.046511627906976744,0.045454545454545456,0.047619047619047616,0.14285714285714285,0.10714285714285714,0.5,0.5,0.16666666666666666,0.5,1.0,0.5,,,,,,,,,,,,,,,True,,,,
1641712,1610612763,Rayan Rupert,Rayan Rupert,1641712,MEM,5528.4,92,6,190,191,41,75,17,381,6.0,8,6.0,11.0,3.0,10.0,1.0,2.0,,,12,19,4.0,12.0,8.0,44,210,2.0,2.0,4.0,2.0,3.0,15.0,18.0,6.0,12.0,,2.0,1.0,2.0,2.0,1.0,3.0,,2.0,,7.0,2.0,5,7.0,2.0,14,3.0,17,,7.0,1.0,6.0,2.0,,1.0,2.0,1.0,3.0,,7.0,14,6,10,,5.0,15.0,41,3.0,0.75,0.8181818181818182,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.631578947368421,1.0,0.5806451612903226,0.6666666666666666,0.875,0.6111111111111112,0.6666666666666666,0.8333333333333334,0.3870967741935484,0.10526315789473684,0.09090909090909091,18.483412322274884,0.6666666666666666,0.3333333333333333,0.175,0.047619047619047616,0.11363636363636363,0.14285714285714285,0.03333333333333333,,0.09090909090909091,0.18181818181818182,0.2857142857142857,0.12903225806451613,,0.25806451612903225,0.75,0.8571428571428571,0.6666666666666666,0.3548387096774194,0.5454545454545454,0.6,0.8333333333333334,0.3225806451612903,0.3,0.3,1.0,0.06451612903225806,0.5,0.5,,,0.6451612903225806,0.5,0.5451548387096774,0.649625,0.51278125,0.1388888888888889,0.20833333333333334,0.09090909090909091,0.3409090909090909,5.0052631578947375,23.349999999999998,0.21578947368421053,1.0,2.0,2.0,,,3.0,,,,1.0,4.0,5.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,0.8,0.125,0.020833333333333332,0.15384615384615385,0.03125,,,,,1.0,0.3333333333333333,,,,0.25,1.0,0.375,1.0,,1.0,2.0,1.0,2.0,,,,2.0,,,,1.0,1.0,,,,,,0.07692307692307693,0.5,1.0,0.3333333333333333,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,True,,,,
1642377,1610612763,Jaylen Wells,Jaylen Wells,1642377,MEM,6960.299999999999,116,-7,241,244,41,54,25,485,10.0,16,4.0,7.0,1.0,5.0,5.0,12.0,,3.0,18,28,6.0,17.0,7.0,61,294,4.0,5.0,10.0,,3.0,5.0,22.0,14.0,18.0,,12.0,5.0,,2.0,5.0,7.0,2.0,2.0,,19.0,5.0,3,8.0,,11,6.0,17,1.0,4.0,3.0,1.0,7.0,2.0,1.0,5.0,,8.0,,4.0,10,11,11,,3.0,5.0,41,,0.6111111111111112,0.6875,1.0,0.35294117647058826,,0.35294117647058826,0.6428571428571429,0.8,0.6,0.8,0.25,0.61,0.8333333333333334,0.4166666666666667,0.37777777777777777,,,21.09090909090909,0.875,,0.16326530612244897,0.09259259259259259,0.058823529411764705,0.11,0.05357142857142857,0.08695652173913043,0.1875,0.17857142857142858,,0.07317073170731707,0.047619047619047616,0.35555555555555557,0.625,0.625,0.4,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.75,0.1111111111111111,0.2,0.2,1.0,0.26666666666666666,0.4166666666666667,0.4166666666666667,0.75,,0.7333333333333333,0.4166666666666667,0.5507288888888888,0.5765000000000001,0.596225,0.08163265306122448,0.0967741935483871,0.16393442622950818,0.08196721311475409,6.335714285714286,25.258823529411764,0.17012448132780084,4.0,1.0,1.0,4.0,5.0,,,,,,1.0,1.0,3.0,,1.0,,2.0,1.0,2.0,1.0,,2.0,,,1.0,,0.017241379310344827,0.1111111111111111,0.022727272727272728,,0.1111111111111111,0.8,0.8,1.0,0.8,,,,0.25,1.0,,3.0,,,,3.0,4.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,0.5,0.75,,,,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.05555555555555555,,,,,,,,True,,,,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,2385.6000000000004,40,12,87,92,29,22,12,179,8.0,12,1.0,2.0,,1.0,3.0,6.0,,1.0,9,14,3.0,7.0,8.0,35,84,3.0,3.0,9.0,,2.0,9.0,8.0,10.0,6.0,3.0,6.0,3.0,1.0,2.0,1.0,3.0,,2.0,,7.0,2.0,6,6.0,1.0,13,5.0,18,2.0,2.0,2.0,,3.0,,,3.0,,3.0,,1.0,1,9,13,1.0,5.0,9.0,29,,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.6428571428571429,1.0,0.6428571428571429,0.9,0.4,0.6481481481481481,0.9,0.5625,0.3333333333333333,0.07142857142857142,,28.846153846153847,1.0,1.0,0.2857142857142857,0.1,0.2727272727272727,0.27906976744186046,0.1,0.09090909090909091,0.375,0.18181818181818182,0.5,0.25,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.7272727272727273,0.375,0.09523809523809523,0.5,0.5,1.0,0.047619047619047616,,,,0.2857142857142857,0.5,0.6,0.2,,0.9047619047619048,0.5,0.5888452380952381,0.58043,0.5730700000000001,0.2,0.2777777777777778,0.2571428571428571,0.2571428571428571,2.2857142857142856,25.985714285714288,0.3333333333333333,3.0,2.0,3.0,,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,,2.0,,1.0,,,4.0,3.0,4.0,,0.5,0.6666666666666666,0.08333333333333333,0.1,0.1111111111111111,0.11764705882352941,,,,,0.6666666666666666,0.6,0.4,0.5,1.0,0.6,0.6666666666666666,0.2,3.0,,,,5.0,6.0,1.0,,,,,2.0,,1.0,3.0,2.0,0.14285714285714285,,0.16666666666666666,,0.3333333333333333,0.75,1.0,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,True,,,,
1642285,1610612763,Cam Spencer,Cam Spencer,1642285,MEM,7036.9,117,-42,247,251,76,75,23,498,1.0,2,5.0,10.0,1.0,2.0,3.0,17.0,,7.0,12,21,4.0,19.0,6.0,42,294,2.0,3.0,10.0,,7.0,4.0,12.0,12.0,12.0,,17.0,3.0,,12.0,7.0,19.0,3.0,5.0,6.0,45.0,1.0,4,5.0,,9,2.0,11,,3.0,3.0,,5.0,3.0,,2.0,,5.0,,2.0,3,6,7,1.0,3.0,4.0,76,1.0,0.5,0.5,1.0,0.21052631578947367,,0.21052631578947367,0.5714285714285714,0.6666666666666666,0.45,0.7142857142857143,0.1111111111111111,0.5,0.7142857142857143,0.2,0.475,,,17.27941176470588,1.0,,0.08771929824561403,0.017241379310344827,0.0784313725490196,0.08333333333333333,0.016129032258064516,0.03125,0.047619047619047616,0.09375,0.25,0.07317073170731707,,0.05,0.5,0.5,1.0,0.25,0.5,0.5,0.4,0.05,0.5,0.5,1.0,0.425,0.17647058823529413,0.17647058823529413,0.7777777777777778,,0.525,0.17647058823529413,0.5014475,0.503475,0.5380499999999999,0.09523809523809523,0.13043478260869565,0.23809523809523808,0.09523809523809523,13.323809523809526,25.615789473684206,0.3076923076923077,,,,6.0,9.0,,1.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,,2.0,,,1.0,,1.0,,0.5,0.5,,0.015151515151515152,,,0.05,0.225,0.6666666666666666,0.6666666666666666,1.0,,0.2857142857142857,0.5,1.0,,,,,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,0.1,1.0,,0.2857142857142857,0.5,1.0,,,,,1.0,0.5,,0.05263157894736842,,,1.0,,,,,True,,,,
1641765,1610612763,Olivier-Maxence Prosper,Olivier-Maxence Prosper,1641765,MEM,4996.0,83,-33,181,184,42,39,9,365,12.0,12,2.0,4.0,4.0,7.0,6.0,13.0,2.0,2.0,14,18,10.0,20.0,2.0,60,220,,,,4.0,5.0,20.0,18.0,10.0,30.0,,13.0,6.0,,3.0,2.0,5.0,2.0,2.0,1.0,12.0,2.0,8,3.0,3.0,14,4.0,18,,5.0,5.0,,3.0,1.0,1.0,2.0,,4.0,1.0,3.0,5,2,2,,1.0,20.0,42,,0.6428571428571429,0.6428571428571429,1.0,0.5,0.8,0.5,0.7777777777777778,,0.7631578947368421,,1.0,0.7692307692307693,,1.0,0.5263157894736842,,,22.27979274611399,0.75,0.5,0.075,0.06060606060606061,0.26666666666666666,0.15714285714285714,0.05128205128205128,0.08695652173913043,0.09090909090909091,0.07407407407407407,,0.21739130434782608,,0.3157894736842105,1.0,1.0,0.6666666666666666,0.10526315789473684,0.5,0.5,0.5,0.18421052631578946,0.5714285714285714,0.5714285714285714,1.0,0.34210526315789475,0.46153846153846156,0.46153846153846156,0.2,1.0,0.8421052631578947,0.46153846153846156,0.5700026315789474,,0.5129699999999999,0.02564102564102564,0.05263157894736842,,0.3333333333333333,5.022222222222222,25.5,0.23204419889502761,,2.0,2.0,,2.0,3.0,,,,,4.0,5.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,0.8,,0.044444444444444446,,0.05555555555555555,,0.05263157894736842,,,1.0,,,,,0.2,1.0,0.3,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,0.42857142857142855,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,True,,,,
203937,1610612763,Kyle Anderson,Kyle Anderson,203937,MEM,1543.0,26,4,50,52,9,7,3,102,1.0,1,1.0,2.0,,,,,,,3,4,,,2.0,8,55,,,,,,2.0,4.0,2.0,,,,,,,,,,,,,,1,,,1,,1,,2.0,2.0,,2.0,1.0,2.0,1.0,,4.0,,2.0,6,2,2,,1.0,2.0,9,,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.75,,0.5,0.8,,0.5,,,,16.9811320754717,0.5,,,,0.09090909090909091,0.037037037037037035,,,,,,0.1,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,0.25,,0.45772499999999994,,0.4271,0.2,0.2,,0.25,9.125,,0.18,,,,1.0,1.0,,,,,,1.0,2.0,,,,1.0,,,,2.0,1.0,2.0,,,0.5,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,True,,,,
1642914,1610612763,Javon Small,Javon Small,1642914,MEM,7185.0,120,-2,250,259,75,62,24,509,3.0,5,5.0,9.0,1.0,1.0,8.0,18.0,3.0,6.0,10,16,9.0,19.0,11.0,58,291,,2.0,3.0,4.0,7.0,19.0,10.0,10.0,18.0,9.0,18.0,8.0,1.0,14.0,10.0,24.0,2.0,8.0,5.0,58.0,2.0,9,9.0,2.0,20,4.0,24,2.0,4.0,3.0,1.0,1.0,1.0,3.0,,,4.0,,3.0,7,7,12,1.0,5.0,19.0,75,,0.5,0.5,0.6666666666666666,0.47368421052631576,0.5714285714285714,0.47368421052631576,0.625,,0.6714285714285714,0.375,0.6666666666666666,0.725,0.375,0.7307692307692307,0.5428571428571428,0.0625,,15.770609318996415,0.25,0.3333333333333333,0.17307692307692307,0.0392156862745098,0.17307692307692307,0.17307692307692307,0.037383177570093455,0.047619047619047616,0.2,0.15625,0.2,0.17647058823529413,0.13333333333333333,0.14285714285714285,0.6,0.75,1.0,0.2571428571428571,0.5555555555555556,0.5555555555555556,,0.02857142857142857,1.0,1.0,1.0,0.5142857142857142,0.4444444444444444,0.4444444444444444,0.5,0.5,0.6857142857142857,0.4444444444444444,0.5120414285714284,0.5174500000000001,0.5546583333333334,0.15,0.25,0.05172413793103448,0.3275862068965517,7.21875,26.236842105263154,0.3,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,8.0,1.0,2.0,1.0,,,,2.0,1.0,2.0,,0.5,0.4,0.2,0.03571428571428571,0.047619047619047616,0.047619047619047616,,0.05714285714285714,1.0,1.0,0.625,0.5,0.5,0.5,1.0,0.25,0.3333333333333333,0.08333333333333333,,,,1.0,3.0,,,,1.0,1.0,,,,1.0,2.0,,,,,,0.16666666666666666,1.0,,,,,1.0,,,,1.0,1.0,,0.05,,,,,,,,True,,,,
