EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,PenaltyFG2A,Fg2aBlocked,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PlusMinus,Steals,BadPassSteals,BlockedAtRim,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,DefFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,LostBallTurnovers,FTOffRebounds,OffFTReboundPct,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,LongMidRangeAssists,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,OffensiveGoaltends,3pt And 1 Free Throw Trips
1628365,1610612761,Markelle Fultz,Markelle Fultz,1628365,TOR,83.0,1,2,4,2,4,6,1.0,1.0,1.0,1.0,2,1.0,1.0,50.0,1.0,0.4393,0.4393,4.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630572,1610612761,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,TOR,1198.2,20,43,48,23,39,91,1.0,6.0,2.0,1.0,23,0.16666666666666666,,21.27659574468085,0.125,0.5923937499999999,0.5334500000000001,2.516666666666667,0.5348837209302325,3.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,14.0,49.0,1.0,1.0,1.0,2.0,7.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,4.0,1.0,5.0,1.0,6.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,0.5,0.6875,0.8333333333333334,0.7,0.875,0.25,0.2,0.14285714285714285,0.1111111111111111,0.36363636363636365,0.2777777777777778,0.07142857142857142,0.16666666666666666,0.25,0.16666666666666666,0.6,1.0,0.625,0.6,0.75,0.6666666666666666,1.0,1.0,0.25,0.5,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.875,0.5,0.1111111111111111,0.14285714285714285,0.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630639,1610612761,A.J. Lawson,A.J. Lawson,1630639,TOR,679.0,11,19,23,14,23,42,1.0,1.0,1.0,,14,,,20.0,1.0,0.4177,0.4177,9.0,0.7368421052631579,1.0,,,,,,,,,,,,,6.0,6.0,17.0,,,,4.0,4.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,,2.0,,,,,,,,,,,0.75,0.6666666666666666,,,0.1111111111111111,,,0.09090909090909091,,,0.25,,,0.5,,,,,,,,,,,,,,,,,0.5,0.5,0.6666666666666666,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,3487.2,58,119,133,84,96,252,5.0,19.0,14.0,2.0,84,0.10526315789473684,0.4,30.3030303030303,0.16129032258064516,0.5714709677419355,0.5395666666666665,6.300000000000001,0.7058823529411765,11.0,8.0,10.0,4.0,6.0,2.0,3.0,9.0,2.0,5.0,10.0,3.0,12.0,8.0,37.0,117.0,6.0,2.0,7.0,6.0,24.0,18.0,2.0,9.0,9.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,,,,1.0,1.0,1.0,2.0,,5.0,8.0,2.0,2.0,,,,,24.0,,2.0,0.9,0.9,1.0,0.25,0.2857142857142857,0.25,0.5263157894736842,0.42857142857142855,0.46774193548387094,0.42857142857142855,0.5285714285714286,0.5,0.3870967741935484,,,0.04,,,0.020833333333333332,,,,,,0.3225806451612903,0.8,0.8,0.875,0.4,0.6666666666666666,0.2903225806451613,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.6666666666666666,0.23809523809523808,0.4,0.7096774193548387,0.3333333333333333,0.06060606060606061,0.09523809523809523,0.6486486486486487,24.88333333333333,-4.0,5.0,4.0,,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,4.0,1.0,0.5,0.625,0.4,0.14285714285714285,0.0625,1.0,0.12903225806451613,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,1.0,0.09523809523809523,0.5567,0.13513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612761,Garrett Temple,Garrett Temple,202066,TOR,4118.200000000001,69,137,155,92,118,292,3.0,3.0,2.0,,92,,,16.556291390728475,0.21428571428571427,0.5060071428571428,0.4948277777777777,8.533333333333333,0.6715328467153284,12.0,,,,,1.0,1.0,8.0,1.0,5.0,1.0,2.0,11.0,6.0,14.0,137.0,1.0,2.0,7.0,5.0,13.0,,2.0,6.0,8.0,1.0,5.0,3.0,8.0,2.0,5.0,,19.0,,4.0,3.0,7.0,1.0,8.0,1.0,6.0,1.0,7.0,9.0,1.0,2.0,2.0,1.0,2.0,,13.0,4.0,2.0,,,1.0,0.18181818181818182,0.2857142857142857,0.18181818181818182,0.3333333333333333,0.5,0.2857142857142857,0.4444444444444444,0.3888888888888889,0.5416666666666666,0.7857142857142857,,0.08823529411764706,,0.125,0.10606060606060606,0.017543859649122806,,0.06666666666666667,0.125,0.125,,,,,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.125,0.14285714285714285,1.0,,,0.5555555555555556,0.2,0.7857142857142857,0.125,0.125,0.25,0.9285714285714286,25.518181818181823,-6.0,3.0,1.0,1.0,,,3.0,2.0,,,,,,1.0,1.0,,2.0,6.0,1.0,6.0,1.0,,7.0,7.0,,,0.5,0.8571428571428571,,,,,0.21428571428571427,,,,,0.2222222222222222,,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.125,0.03333333333333333,0.2,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.5,0.08333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630534,1610612761,Ochai Agbaji,Ochai Agbaji,1630534,TOR,487.0,8,18,21,13,19,39,,1.0,1.0,,13,,,10.526315789473685,,0.66145,0.66145,0.5,0.7222222222222222,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,23.0,1.0,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,0.5,,,0.125,,,,,,,0.5,1.0,1.0,1.0,,,0.5,,,,0.5,1.0,0.5,,1.0,,,,1.0,25.3,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642266,1610612761,Ja'Kobe Walter,Ja'Kobe Walter,1642266,TOR,1635.0,27,56,64,34,52,120,2.0,4.0,3.0,,34,,,19.35483870967742,0.25,0.50595625,0.54313,3.5749999999999997,0.6071428571428571,5.0,2.0,2.0,2.0,2.0,1.0,,4.0,,2.0,3.0,,4.0,3.0,9.0,71.0,3.0,,2.0,3.0,9.0,4.0,2.0,,4.0,,3.0,1.0,4.0,1.0,3.0,,9.0,,,2.0,2.0,,2.0,3.0,3.0,,4.0,6.0,2.0,1.0,,,,,9.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.75,1.0,0.375,0.6,0.4090909090909091,0.5625,0.5,,0.2,,,0.08695652173913043,,,0.2857142857142857,,,,0.25,1.0,1.0,0.5,0.5,0.5,0.5,,,,0.4,1.0,0.4,,0.75,,0.2,0.3333333333333333,1.0,25.575,-24.0,4.0,1.0,,,,,,,1.0,,,1.0,,,,3.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,0.4029,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642419,1610612761,Jamison Battle,Jamison Battle,1642419,TOR,3036.2,51,102,115,73,89,217,3.0,6.0,5.0,,73,,,11.607142857142856,0.3,0.5155350000000001,0.527,9.483333333333333,0.7156862745098039,8.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,4.0,,12.0,100.0,2.0,1.0,3.0,,7.0,6.0,,6.0,3.0,1.0,2.0,,2.0,,1.0,1.0,4.0,,6.0,6.0,12.0,,12.0,,2.0,,1.0,,,,,,,,7.0,1.0,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.4,0.6,0.4375,0.6,0.4375,0.4,,0.25,,0.24,0.24489795918367346,,,0.2857142857142857,0.3,,,0.2,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.375,0.3333333333333333,0.6,0.3333333333333333,,,0.5833333333333334,25.85,2.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,,2.0,1.0,2.0,1.0,,3.0,3.0,,,,0.6666666666666666,,,1.0,0.1,0.1,,1.0,,,,0.48255,,1.0,,,,,,,1.0,,,,,,0.2,0.2857142857142857,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642367,1610612761,Jonathan Mogbo,Jonathan Mogbo,1642367,TOR,2634.2,44,86,95,60,71,181,3.0,6.0,3.0,,60,,,11.458333333333334,0.5,0.6393,0.7459666666666666,3.5999999999999996,0.6976744186046512,9.0,3.0,3.0,2.0,2.0,2.0,,,,,5.0,,,5.0,15.0,78.0,3.0,,,4.0,10.0,6.0,4.0,,,,4.0,1.0,5.0,1.0,4.0,,11.0,1.0,5.0,3.0,9.0,5.0,14.0,2.0,2.0,,6.0,7.0,3.0,1.0,,,,,10.0,,1.0,0.6,1.0,,,,,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,,,0.13636363636363635,0.0625,0.2777777777777778,0.2,0.13157894736842105,0.1111111111111111,0.125,0.25,0.5,,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,1.0,,,0.5,,0.375,0.375,0.6666666666666666,,6.0,4.0,2.0,,1.0,,,,,,2.0,,,2.0,6.0,,2.0,2.0,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,0.5,,,0.5,,,,,,0.4,,,,,4.0,,1.0,1.0,,,,0.18181818181818182,0.5,0.25,,,,,,,,1.0,2.0,4.0,1.0,1.0,1.0,0.25,0.1111111111111111,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642918,1610612761,Alijah Martin,Alijah Martin,1642918,TOR,878.0,15,25,28,11,21,53,1.0,1.0,,,11,,,24.999999999999996,0.3333333333333333,0.44525,0.44115,13.0,0.44,3.0,,,,,,,2.0,,1.0,,,2.0,6.0,6.0,12.0,,,1.0,4.0,4.0,,,,2.0,,3.0,,3.0,,2.0,1.0,6.0,1.0,,1.0,1.0,1.0,2.0,,,,3.0,6.0,1.0,2.0,,,,,4.0,,2.0,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,0.07692307692307693,0.5,,0.05,0.08333333333333333,,0.2,,,,,,,,,,0.6666666666666666,,,,,,1.0,,0.6666666666666666,,0.25,0.5,0.6666666666666666,27.35,18.0,1.0,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,0.4779,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
