EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,LongMidRangeFGA,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefAtRimReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyArc3FGM,PtsUnassisted3s,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGA,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Offensive Fouls,OffLongMidRangeReboundPct,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,FTOffRebounds,Charge Fouls Drawn,OffensiveGoaltends,OffFTReboundPct,3pt And 1 Free Throw Trips
1627742,1610612761,Brandon Ingram,Brandon Ingram,1627742,TOR,531.0,9,-7.0,18,19,6.0,5.0,2.0,37,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,26.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,0.5,0.4,0.4,0.2,31.818181818181817,1.0,0.3333333333333333,0.125,1.0,0.8,0.5,0.5,0.2,1.0,1.0,0.2,0.46498999999999996,0.52785,12.774999999999999,28.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,142.0,2,-1.0,4,5,,,,9,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628365,1610612761,Markelle Fultz,Markelle Fultz,1628365,TOR,2146.0,36,-36.0,80,85,23.0,39.0,6.0,165,1.0,6.0,,,,2.0,11.0,,4.0,111.0,,,2.0,,5.0,3.0,8.0,2.0,2.0,19.0,1.0,1.0,1.0,4.0,1.0,4.0,23.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,,16.853932584269664,1.0,0.0625,0.029411764705882353,,0.5454545454545454,0.16666666666666666,0.2,,,,0.09090909090909091,0.43279090909090906,0.4393,10.618181818181819,,0.2875,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,0.5,0.5,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630572,1610612761,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,TOR,936.6,16,-7.0,35,38,17.0,12.0,4.0,73,1.0,1.0,4.0,,,1.0,3.0,5.0,16.0,46.0,,,,4.0,,,,,,,,4.0,6.0,,,1.0,17.0,0.3333333333333333,0.875,0.8888888888888888,0.625,24.390243902439025,,,0.3076923076923077,,0.125,1.0,1.0,0.5,,,0.875,0.53476875,0.5082,3.1999999999999997,25.360000000000003,0.4857142857142857,,2.0,,,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.25,,,,,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,12.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,0.8,0.8,0.5,0.5,0.6666666666666666,0.5,0.07692307692307693,0.5714285714285714,0.2,0.1111111111111111,0.125,0.2,0.6,0.5,1.0,0.125,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.75,0.2222222222222222,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642266,1610612761,Ja'Kobe Walter,Ja'Kobe Walter,1642266,TOR,686.0,11,3.0,25,26,9.0,6.0,2.0,51,,1.0,,,,,1.0,1.0,3.0,34.0,,1.0,,,,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,,1.0,9.0,,0.75,0.75,0.5,11.11111111111111,1.0,0.3333333333333333,0.1111111111111111,,0.5,,,,,,0.5,0.528425,0.528425,7.9,23.1,0.36,,,,,1.0,,,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,3.0,1.0,1.0,1.0,,0.75,0.75,,0.125,,,0.1111111111111111,0.16666666666666666,,,,,0.5,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,288.0,5,1.0,11,12,11.0,,2.0,23,,2.0,3.0,,3.0,1.0,3.0,3.0,10.0,16.0,,3.0,,3.0,1.0,1.0,2.0,,1.0,5.0,,,,,,,11.0,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.5,53.84615384615385,,,,,0.3333333333333333,,,0.5,,0.5,0.6666666666666666,0.560925,0.560925,8.299999999999999,25.766666666666666,1.0,1.0,1.0,,,3.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,1.0,2.0,10.0,3.0,2.0,,,,,,,,,1.0,2.0,,1.0,10.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.7142857142857143,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.14285714285714285,0.25,1.0,,,2.0,,0.6666666666666666,,,,1.0,2.0,3.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642867,1610612761,Collin Murray-Boyles,Collin Murray-Boyles,1642867,TOR,869.4,14,-6.0,31,33,15.0,15.0,3.0,64,1.0,1.0,,,,3.0,4.0,,9.0,42.0,,,,,,,,,,,2.0,3.0,3.0,,,,15.0,0.75,0.75,0.9,,14.705882352941176,,0.2857142857142857,0.21428571428571427,,0.25,1.0,1.0,,,,0.75,0.5432,0.6036,3.05,,0.4838709677419355,2.0,3.0,,1.0,1.0,6.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,0.25,,0.3333333333333333,0.75,0.6666666666666666,1.0,1.0,,1.0,,,,,3.0,1.0,,2.0,,,,,1.0,,,,,,2.0,3.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,0.3333333333333333,,0.14285714285714285,,,,,,0.5,1.0,,,,,,,,1.0,,0.4,0.4,0.2222222222222222,,,,,,0.5,,,1.0,,,1.0,,1.0,4.0,1.0,3.0,4.0,3.0,0.75,1.0,0.4007,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,461.0,8,3.0,20,19,12.0,12.0,1.0,39,,,1.0,,,2.0,4.0,1.0,5.0,21.0,,,4.0,1.0,3.0,,3.0,,2.0,6.0,1.0,2.0,4.0,2.0,,3.0,12.0,0.5,0.4,0.4,0.2,34.78260869565217,0.6666666666666666,0.16666666666666666,0.125,,,,,0.2,,,0.8,0.5843100000000001,0.5841750000000001,5.65,25.2,0.6,1.0,3.0,1.0,1.0,4.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.2,3.0,,,,,1.0,2.0,,4.0,,,,2.0,,2.0,,1.0,,1.0,,1.0,,,4.0,,,,0.5,0.5,0.5,,0.6666666666666666,,,0.25,,,,,,,,,,,,,0.75,,,,0.8,,,,,,0.3333333333333333,,,1.0,,,0.3333333333333333,,1.0,1.0,,1.0,1.0,,,1.0,0.653,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642419,1610612761,Jamison Battle,Jamison Battle,1642419,TOR,772.0,13,-13.0,31,30,10.0,25.0,2.0,61,,,5.0,1.0,3.0,1.0,1.0,5.0,6.0,42.0,1.0,3.0,,5.0,,,,,,,2.0,2.0,2.0,1.0,,1.0,10.0,1.0,0.4166666666666667,0.42857142857142855,0.8333333333333334,22.22222222222222,1.0,0.2222222222222222,0.13333333333333333,0.3333333333333333,,,,0.8333333333333334,1.0,0.75,1.0,0.5811749999999999,0.5915999999999999,2.0,26.060000000000002,0.3225806451612903,1.0,1.0,,,1.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,5.0,3.0,1.0,,,,,,,,,1.0,2.0,,1.0,5.0,1.0,0.2,0.2,1.0,0.625,0.625,,,,,,,,,,,,,,,0.2,0.2,1.0,0.25,0.2,0.14285714285714285,0.5,0.8333333333333334,,,1.0,,0.3333333333333333,,,,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,0.50535,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,1412.0,24,-37.0,53,57,8.0,34.0,3.0,110,1.0,4.0,4.0,1.0,1.0,2.0,6.0,4.0,4.0,76.0,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,,5.0,3.0,5.0,5.0,2.0,1.0,2.0,8.0,0.3333333333333333,0.2,0.2,0.4,21.05263157894737,1.0,0.25,0.20833333333333334,0.3333333333333333,0.4,0.25,0.3333333333333333,0.4,1.0,0.5,0.4,0.477025,0.47615,11.183333333333332,25.7,0.1509433962264151,,,2.0,,1.0,4.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,0.16666666666666666,0.25,,,,,,0.2,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,0.125,0.25,1.0,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,0.5316,1.0,,,,,,,,0.5,0.5,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
