EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,PtsAssisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Assisted3sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceFtPoints,FTDefRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PtsPutbacks,Loose Ball Fouls,AtRimPctBlocked,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Offensive Fouls,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Travels,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,564.0,9,-4.0,19,20,17.0,18.0,1,39,27,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,1.0,0.8947368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,3395.0,57,-4.0,111,118,40.0,52.0,14,229,113,4.0,7.0,3.0,18.0,4.0,1.0,5.0,2.0,8.0,40.0,25.954198473282442,0.8,0.36036036036036034,4.0,7.0,1.0,2.0,3.0,4.0,7.0,12.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,12.0,23.0,1.0,5.0,3.0,30.0,2.0,3.0,1.0,4.0,7.0,9.0,1.0,2.0,3.0,20.0,2.0,22.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,20.0,1.0,0.08333333333333333,0.08333333333333333,0.2,0.5,0.2,0.5217391304347826,0.6666666666666666,0.7777777777777778,0.48214285714285715,0.5,0.7727272727272727,0.5172413793103449,0.5,0.8333333333333334,0.17857142857142858,0.047619047619047616,0.06451612903225806,0.06451612903225806,0.057692307692307696,0.03225806451612903,0.09090909090909091,0.07142857142857142,0.08333333333333333,0.08695652173913043,0.06666666666666667,0.25,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.25,0.25,1.0,0.03571428571428571,0.14285714285714285,0.25,0.25,0.5,0.5,0.25,0.36363636363636365,0.75,0.09090909090909091,0.09090909090909091,1.0,0.42857142857142855,0.25,0.4978339285714286,0.6133333333333333,0.5091409090909091,0.06896551724137931,0.08333333333333333,0.13333333333333333,0.6666666666666666,8.23913043478261,25.659999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,2936.0,49,-11.0,99,105,36.0,42.0,13,204,107,,3.0,,6.0,,,1.0,1.0,2.0,36.0,16.10169491525424,,0.36363636363636365,1.0,4.0,,1.0,,1.0,2.0,5.0,,1.0,3.0,1.0,2.0,3.0,,1.0,2.0,3.0,10.0,3.0,6.0,1.0,16.0,,1.0,,,,2.0,1.0,3.0,,3.0,4.0,2.0,,3.0,2.0,3.0,,2.0,,,4.0,2.0,6.0,2.0,8.0,,5.0,3.0,2.0,,,1.0,,,5.0,4.0,,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.3,,,0.46875,,0.3,0.4444444444444444,,0.3,0.375,0.1,,0.16,0.13333333333333333,0.01818181818181818,,,0.09090909090909091,0.15789473684210525,,0.25,0.25,0.25,0.3125,0.4,0.5,0.0625,,,,0.1875,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,0.2,,0.2,0.4,0.5,0.625,0.6666666666666666,0.488040625,0.6346,0.5341,0.1111111111111111,0.16666666666666666,,0.1875,7.62,24.650000000000002,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1,0.2,0.3333333333333333,0.04,0.1111111111111111,0.2,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642384,1610612745,Isaiah Crawford,Isaiah Crawford,1642384,HOU,4575.0,76,-1.0,148,154,40.0,52.0,19,302,152,1.0,4.0,1.0,9.0,3.0,2.0,3.0,,3.0,40.0,12.994350282485875,1.0,0.2702702702702703,2.0,4.0,,1.0,,1.0,1.0,2.0,1.0,2.0,7.0,1.0,,3.0,,,1.0,4.0,8.0,2.0,10.0,3.0,17.0,1.0,3.0,,3.0,1.0,2.0,,2.0,1.0,3.0,6.0,2.0,,3.0,,3.0,,2.0,1.0,1.0,3.0,4.0,8.0,2.0,10.0,,2.0,2.0,,,1.0,,,3.0,6.0,4.0,,1.0,3.0,,0.75,0.75,0.2,,0.2,0.5,0.3333333333333333,0.5,0.3888888888888889,0.3333333333333333,0.25,0.425,0.375,0.3,0.5555555555555556,0.12121212121212122,0.022222222222222223,0.06818181818181818,0.09090909090909091,0.023255813953488372,0.058823529411764705,,0.10526315789473684,0.06060606060606061,,0.2222222222222222,0.5,0.5,0.1111111111111111,0.5,1.0,0.1111111111111111,0.5,1.0,1.0,0.3888888888888889,0.16666666666666666,,,0.3333333333333333,,,0.25,,0.25,0.25,,0.7777777777777778,,0.5401944444444444,0.5273666666666667,0.5270125,0.05263157894736842,0.1111111111111111,0.17647058823529413,0.17647058823529413,8.15,24.140000000000004,2.0,6.0,2.0,,1.0,,,2.0,,1.0,0.25,0.5,,0.024390243902439025,0.07142857142857142,0.16666666666666666,0.09090909090909091,1.0,0.2857142857142857,0.2857142857142857,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,0.5,0.3333333333333333,0.125,0.6666666666666666,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,3015.0,50,4.0,99,103,35.0,46.0,12,202,92,,3.0,,6.0,,,,,1.0,35.0,19.65811965811966,,0.35353535353535354,1.0,1.0,,,,,1.0,1.0,1.0,2.0,4.0,2.0,3.0,14.0,1.0,1.0,6.0,3.0,4.0,4.0,18.0,3.0,21.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,8.0,2.0,7.0,4.0,2.0,,14.0,3.0,3.0,,,2.0,,2.0,3.0,5.0,,5.0,,1.0,1.0,,,,,,,2.0,3.0,1.0,1.0,7.0,1.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.125,0.2222222222222222,0.75,1.0,0.5,0.4090909090909091,0.5,0.25,0.45652173913043476,0.6666666666666666,0.3181818181818182,0.8181818181818182,0.15,,0.06896551724137931,0.10204081632653061,,,,0.2727272727272727,0.047619047619047616,,0.045454545454545456,1.0,1.0,0.045454545454545456,1.0,1.0,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,0.6363636363636364,0.21428571428571427,0.21428571428571427,,,0.5,,,0.2,0.6,0.16666666666666666,0.8636363636363636,0.21428571428571427,0.4726954545454545,0.40155,0.46343500000000004,0.045454545454545456,0.25,0.19047619047619047,0.3333333333333333,13.8,25.638888888888893,1.0,12.0,,1.0,,,,,,1.0,,,,,,,0.125,,0.25,0.25,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,2340.0,39,-3.0,77,79,20.0,21.0,12,156,76,,,,,2.0,1.0,2.0,1.0,4.0,20.0,22.105263157894736,1.0,0.2597402597402597,6.0,10.0,1.0,3.0,1.0,2.0,4.0,6.0,,,,,,,,,,10.0,16.0,,,2.0,22.0,3.0,6.0,,6.0,2.0,4.0,,,1.0,5.0,16.0,4.0,,,,,,,,4.0,5.0,4.0,10.0,7.0,17.0,2.0,2.0,2.0,,,1.0,,1.0,2.0,3.0,6.0,,2.0,5.0,1.0,0.8,0.8888888888888888,,,,0.625,0.5,0.5,0.625,0.5,0.5,0.5789473684210527,0.5,0.4166666666666667,,0.3076923076923077,0.16666666666666666,0.22727272727272727,0.2571428571428571,0.15555555555555556,0.2222222222222222,0.18181818181818182,0.3333333333333333,0.125,0.6666666666666666,0.625,0.6,0.75,0.375,0.6666666666666666,0.8,,,,,,,,,0.5,0.3333333333333333,,0.5,0.5,,,,0.625,,0.6311125000000001,0.598275,0.6001,0.1111111111111111,0.1111111111111111,0.2727272727272727,0.22727272727272727,3.08125,,,,3.0,,3.0,,,,,,0.1875,0.16666666666666666,,0.14285714285714285,0.14285714285714285,0.5,0.5,0.5,,,,,,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,1.0,2.0,2.0,0.2,0.14285714285714285,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,255.0,4,-2.0,7,9,4.0,8.0,1,16,6,,,,,,,,,,4.0,28.57142857142857,,0.5714285714285714,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,2.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,0.5,0.5,,,0.5,,,,0.5,,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,,,,,,0.5,,0.48840000000000006,,0.4146,,,,1.0,4.6,24.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631120,1610612745,JD Davison,JD Davison,1631120,HOU,1534.0,26,18.0,48,51,8.0,21.0,3,99,33,1.0,8.0,,17.0,1.0,,1.0,,2.0,8.0,22.0,1.0,0.16666666666666666,1.0,1.0,,,,,3.0,6.0,,,,,,3.0,,,,4.0,7.0,,3.0,,8.0,,,,,,,,,,,2.0,6.0,,3.0,,7.0,1.0,3.0,3.0,,3.0,1.0,4.0,,4.0,,,,,,1.0,,,1.0,,,,,,,0.25,0.25,,,,0.5714285714285714,,,0.4,,,0.4,,,0.3,0.0625,,0.17647058823529413,0.12121212121212122,,,,,0.2727272727272727,,0.1,1.0,1.0,0.6,0.5,0.6,,,,,,0.3,,,,,,,,,,,0.4,,0.47279,,,,,,,7.071428571428571,26.0,,,1.0,1.0,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,1027.0,17,8.0,32,31,,,5,63,32,3.0,3.0,2.0,9.0,,,,,1.0,,26.19047619047619,,,2.0,6.0,1.0,3.0,,,1.0,4.0,,,,,,,,,,3.0,10.0,,,2.0,8.0,1.0,5.0,,2.0,,,,,,,,6.0,,,,,1.0,,,5.0,1.0,1.0,2.0,5.0,7.0,4.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,0.3,0.2,,0.3,0.2,,0.36363636363636365,0.2,,,0.09090909090909091,0.35714285714285715,0.08333333333333333,0.08695652173913043,0.21739130434782608,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.5714285714285714,0.6,0.3333333333333333,0.3333333333333333,0.4,0.25,0.25,,,,,,,,,0.6,0.3333333333333333,,,,,,,0.6,,0.5136499999999999,0.5389799999999999,,0.09090909090909091,0.09090909090909091,0.25,,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,95.0,2,-4.0,3,4,,,1,7,4,,,,,1.0,1.0,1.0,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
