EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,Offensive Fouls Drawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyOffPoss,Arc3FGA,FG3A,FtPoints,PenaltyFG2A,NonHeaveArc3FGA,Arc3Assists,ShortMidRangeAssists,DefTwoPtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsUnassisted3s,LongMidRangeAssists,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,PenaltyCorner3FGA,AtRimPctBlocked,PenaltyCorner3Frequency,BadPassTurnovers,PenaltyTurnovers,BlockedAtRim,ShortMidRangePctBlocked,PenaltyAtRimFGM,OffThreePtRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyAtRimAccuracy,Charge Fouls,NonShootingPenaltyNonTakeFouls,on,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,480.0,8.0,4.0,15,14.0,29,2.0,2.0,1.0,2.0,3.0,4.0,17.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,20.0,0.25,0.2,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6022333333333333,2.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201942,1610612758,DeMar DeRozan,DeMar DeRozan,201942,SAC,953.0999999999999,16.0,-2.0,32,31.0,63,,,2.0,6.0,6.0,12.0,39.0,6.0,,,,,,0.5,0.5,1.0,1.0,1.0,21.21212121212121,,,,,,,,0.3333333333333333,,0.44168333333333337,14.75,10.0,1.0,2.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612758,Dennis Schröder,Dennis Schröder,203471,SAC,1676.8,28.0,-2.0,54,55.0,109,2.0,2.0,3.0,6.0,7.0,14.0,59.0,4.0,3.0,6.0,6.0,,2.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.75,0.7777777777777778,20.0,0.16666666666666666,0.2,0.1875,0.25,1.0,1.0,0.5,0.375,0.375,0.47934375,9.614285714285714,10.0,1.0,2.0,2.0,2.0,8.0,2.0,2.0,4.0,1.0,1.0,10.0,1.0,1.0,,1.0,,2.0,2.0,,0.6666666666666666,0.6666666666666666,,0.25,1.0,1.0,0.5,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.125,0.5,0.25,0.14285714285714285,0.6666666666666666,0.125,0.392,0.1111111111111111,0.125,25.8,0.09259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203897,1610612758,Zach LaVine,Zach LaVine,203897,SAC,1279.0,21.0,12.0,43,42.0,85,1.0,2.0,2.0,3.0,4.0,25.0,41.0,4.0,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,0.75,0.75,0.8333333333333334,36.36363636363637,,0.04,,0.16666666666666666,0.5,0.5,,0.16666666666666666,0.8333333333333334,0.5538333333333333,5.45,,1.0,2.0,,,2.0,,1.0,1.0,,,3.0,,,,1.0,1.0,1.0,6.0,,1.0,1.0,1.0,,,,,4.0,7.0,8.0,7.0,,7.0,1.0,,1.0,,,,7.0,4.0,4.0,0.6666666666666666,,0.09090909090909091,0.14285714285714285,,0.5833333333333334,0.564,0.26666666666666666,0.5714285714285714,25.5125,0.09302325581395349,1.0,1.0,3.0,1.0,4.0,1.0,12.0,3.0,1.0,1.0,0.5,0.5,0.08333333333333333,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203967,1610612758,Dario Šarić,Dario Šarić,203967,SAC,2474.9,41.0,,82,83.0,165,,2.0,,,3.0,5.0,89.0,,1.0,5.0,6.0,2.0,3.0,,,,0.25,0.35714285714285715,10.344827586206897,0.043478260869565216,0.11363636363636363,,0.3333333333333333,,,,,0.8333333333333334,0.5423916666666667,6.466666666666666,20.0,3.0,,,1.0,,1.0,1.0,2.0,,1.0,5.0,,,,1.0,,2.0,1.0,,,,,0.16666666666666666,,,,10.0,1.0,3.0,2.0,1.0,1.0,1.0,,4.0,1.0,,1.0,2.0,1.0,10.0,0.5,0.5,0.19047619047619047,0.21428571428571427,0.3333333333333333,0.16666666666666666,0.6204,0.14285714285714285,0.25,24.099999999999998,0.12195121951219512,1.0,2.0,,,1.0,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.05263157894736842,0.03225806451612903,0.1111111111111111,0.25,1.0,1.0,0.6204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,1032.1,17.0,2.0,36,37.0,73,,,2.0,2.0,2.0,10.0,36.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,10.256410256410255,0.1,0.045454545454545456,0.125,,,,,0.5,0.5,0.5151249999999999,11.5,10.0,1.0,2.0,,,,2.0,,2.0,,,4.0,,,,,,,2.0,,1.0,1.0,1.0,,,,,7.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,,7.0,0.5,,,,,0.5,0.5037,,,26.25,0.19444444444444445,,,2.0,1.0,2.0,1.0,3.0,2.0,,0.5,1.0,1.0,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,0.549,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.5,1.25,1.5,1.25,0.5,1.0,1.0,1.0,1.0,0.3,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629234,1610612758,Drew Eubanks,Drew Eubanks,1629234,SAC,462.0,8.0,13.0,17,16.0,33,,2.0,1.0,,3.0,,10.0,,1.0,1.0,1.0,,,,,,,,29.41176470588235,0.16666666666666666,0.09090909090909091,,0.5,,,,0.25,0.75,0.553525,5.166666666666667,,,,,,,,1.0,1.0,,,3.0,,,,,,,1.0,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,2.0,1.0,2.0,0.25,,,,,,0.5617,0.2,0.25,24.3,0.11764705882352941,,1.0,,,,1.0,,,,,,,0.25,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612758,Russell Westbrook,Russell Westbrook,201566,SAC,944.0999999999999,16.0,4.0,33,32.0,65,,,2.0,,4.0,3.0,36.0,,1.0,2.0,2.0,,,,,,0.3,0.3,18.91891891891892,0.16666666666666666,0.125,0.25,,,,,0.4,0.2,0.44688999999999995,11.425,10.0,2.0,,,2.0,,5.0,,5.0,,1.0,10.0,1.0,,1.0,1.0,1.0,2.0,,,,,,0.4,,,,5.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,5.0,0.2,0.5,0.1,0.14285714285714285,,0.2,0.4341,,,25.2,0.15151515151515152,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631165,1610612758,Keon Ellis,Keon Ellis,1631165,SAC,722.8,12.0,-6.0,22,24.0,46,1.0,1.0,,1.0,2.0,2.0,26.0,,,,1.0,1.0,1.0,,,0.5,0.2,0.2,28.0,,,,0.2,1.0,1.0,,,0.8,0.51984,9.35,10.0,1.0,,,1.0,2.0,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,0.2,,,,6.0,3.0,3.0,,1.0,3.0,,,,1.0,,1.0,,,6.0,0.6,0.5,,,,0.6,0.4539,,,25.866666666666664,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,0.09090909090909091,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.25,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642875,1610612758,Maxime Raynaud,Maxime Raynaud,1642875,SAC,739.0,12.0,-10.0,24,25.0,49,1.0,1.0,2.0,1.0,3.0,2.0,33.0,2.0,1.0,3.0,3.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.857142857142854,0.2,0.2,0.2,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5006333333333334,6.966666666666666,,2.0,,,,,2.0,,2.0,,,4.0,,,,,,2.0,,,,,,,,,,5.0,,,,1.0,,,1.0,2.0,2.0,,2.0,,,5.0,,1.0,0.2,0.25,,,0.4537,,,,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
