EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,FG2M,Points,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,FG3M,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,BadPassTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGA,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Charge Fouls,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefLongMidRangeReboundPct,on,LongMidRangeAssists,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Transition Take Fouls,Charge Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,BlockedLongMidRange
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,392.0,7,-5.0,14,13,14,8.0,2.0,27,1.0,1.0,1.0,1.0,1.0,1.0,18,1.0,1.0,1.0,1.0,1.0,14,0.5,11.76470588235294,0.5,0.5,0.5,0.5,1.0,0.62295,0.62295,1.9,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,392.0,7,-7.0,11,12,5,3.0,,23,2.0,2.0,,,4.0,,18,3.0,,,,,5,,45.45454545454545,0.5,,0.6666666666666666,,0.5,0.516925,0.5635,5.4750000000000005,,0.45454545454545453,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,0.3333333333333333,0.25,0.5,0.5,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,448.0,7,3.0,14,14,8,5.0,1.0,28,,,1.0,1.0,,2.0,8,,1.0,1.0,1.0,,8,1.0,20.0,,0.5,,1.0,1.0,0.5222249999999999,0.46365,,25.75,0.5714285714285714,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,0.2,,0.16666666666666666,0.5,,,,,,,,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,730.0,12,1.0,23,23,16,8.0,2.0,46,,,1.0,,,2.0,21,,1.0,1.0,,,16,1.0,15.384615384615383,,0.5,,,1.0,0.5274,0.5241,,24.9,0.6956521739130435,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,0.125,0.16666666666666666,0.1,,0.0625,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,0.5,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,1918.0,32,-6.0,62,60,43,38.0,6.0,122,8.0,5.0,1.0,1.0,13.0,1.0,75,8.0,1.0,1.0,1.0,1.0,43,0.07142857142857142,21.91780821917808,0.5714285714285714,0.07142857142857142,0.5555555555555556,0.1111111111111111,0.6428571428571429,0.5666785714285715,0.581288888888889,3.861538461538461,25.6,0.6935483870967742,5.0,4.0,5.0,6.0,14.0,4.0,8.0,6.0,3.0,3.0,6.0,9.0,,1.0,2.0,,,8.0,0.5,0.75,0.46153846153846156,0.5,0.42857142857142855,0.4444444444444444,0.4666666666666667,0.4444444444444444,0.15,0.21428571428571427,0.17647058823529413,,0.1111111111111111,0.625,0.625,0.6,0.35714285714285715,0.8,0.5714285714285714,,,,,,,,,,,,,,1.0,,,,2.0,,3.0,4.0,,,0.3,,3.0,4.0,1.0,3.0,4.0,6.0,6.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.75,0.75,0.75,1.0,0.1,0.09090909090909091,0.0967741935483871,0.25,0.125,0.4,0.25,0.2,0.2,1.0,0.75,0.3333333333333333,0.7219666666666665,0.2,0.21428571428571427,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630574,1610612752,Ariel Hukporti,Ariel Hukporti,1630574,NYK,166.0,3,4.0,6,4,6,1.0,1.0,10,2.0,2.0,,,2.0,,2,2.0,,,,,6,,28.57142857142857,1.0,,1.0,,1.0,0.7864,0.7864,0.9500000000000001,,1.0,2.0,2.0,,2.0,4.0,2.0,4.0,4.0,,2.0,2.0,2.0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,796.0,13,-5.0,28,26,22,26.0,3.0,54,,,2.0,1.0,,2.0,36,,1.0,2.0,,,22,1.0,21.21212121212121,,1.0,,1.0,1.0,0.5523,0.56475,,25.9,0.7857142857142857,,,,,9.0,,4.0,,,2.0,2.0,5.0,,1.0,1.0,,,4.0,,,,,0.75,,0.75,0.5,0.2857142857142857,,0.15384615384615385,,,,,,,,0.4444444444444444,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,6.0,4.0,4.0,8.0,2.0,2.0,0.3333333333333333,,,,,,,1.0,,,1.0,2.0,3.0,,1.0,,,,2.0,,,0.5,1.0,0.16666666666666666,0.2,0.17647058823529413,,0.25,,,,,,,,,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.16666666666666666,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,1005.0,17,-8.0,34,32,21,25.0,5.0,66,1.0,,1.0,,5.0,1.0,46,3.0,,1.0,,,21,0.16666666666666666,14.285714285714286,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,0.4435166666666667,0.4163333333333334,11.68,25.0,0.6176470588235294,,,3.0,2.0,7.0,2.0,4.0,2.0,,1.0,1.0,1.0,,,1.0,,,4.0,0.5,0.5,0.4,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.125,,0.0625,,,,,,0.5,,0.5714285714285714,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,0.4658,,,,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,1255.0,21,,41,39,24,22.0,3.0,80,,,2.0,2.0,2.0,3.0,52,2.0,3.0,2.0,1.0,,24,0.6,10.416666666666668,,0.4,,0.4,0.6,0.45526,0.45526,14.25,25.666666666666668,0.5853658536585366,,,1.0,1.0,8.0,1.0,8.0,,,,,1.0,,,3.0,,,8.0,,,0.5,0.5,0.8,0.8,0.8,0.8,,,,,,,,,0.2,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,0.2,1.0,,,,,,,,0.2,,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,0.16666666666666666,0.05555555555555555,,0.2,,,1.0,1.0,,,,0.50925,,,,1.0,2.0,,3.0,1.0,,,2.0,,0.5,0.6666666666666666,0.6666666666666666,,,0.5,0.5,,0.5,1.0,,0.2,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,875.0,15,-14.0,26,25,19,17.0,4.0,51,,,1.0,,2.0,2.0,39,2.0,1.0,1.0,,,19,0.5,17.64705882352941,,0.25,,,0.5,0.47912499999999997,0.47333333333333333,6.9,24.35,0.7307692307692307,,,2.0,,3.0,,,,1.0,2.0,3.0,3.0,2.0,2.0,1.0,,,,,,,,0.375,,0.375,,0.3333333333333333,0.125,0.21428571428571427,0.5,0.2,,,,0.5,,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,,,,,,,0.25,1.0,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,,,,,1.0,0.5,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
