EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FTDefRebounds,LostBallTurnovers,PenaltyTurnovers,DefFTReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,DefShortMidRangeReboundPct,AtRimPctAssisted,DeadBallTurnovers,Travels,Corner3FGM,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimAssists,Steals,BadPassSteals,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,LostBallSteals,AtRimPctBlocked,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceFG2A,ShortMidRangePctBlocked,SecondChanceAtRimFrequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3PctAssisted,Fg3aBlocked,Charge Fouls,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedArc3,Transition Take Fouls,BlockedLongMidRange
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,541.0,9,-1,15,18,7,2.0,1.0,33,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,14.0,24,1.0,1.0,2.0,2.0,2.0,10.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,10.0,7,0.5,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.1666666666666667,1.25,0.6666666666666666,43.75,1.0,0.25,0.125,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.486,0.486,0.5,0.75,0.7142857142857143,21.5,26.3,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,99.0,2,2,3,3,3,,,6,,,,,,,,,,,,,6,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1629.0,27,-15,56,58,31,18.0,2.0,114,,1.0,2.0,5.0,1.0,3.0,2.0,5.0,2.0,5.0,2.0,12.0,70,2.0,3.0,1.0,3.0,2.0,9.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,,7.0,,1.0,2.0,1.0,1.0,1.0,3.0,,4.0,,9.0,31,0.5,0.4,0.3333333333333333,0.6666666666666666,0.4,0.6666666666666666,0.5,0.5833333333333334,0.5,0.5625,0.5,22.413793103448278,1.0,,0.043478260869565216,,0.1,,,0.5,0.4,0.4,0.5,0.5,0.3333333333333333,0.6,0.6666666666666666,0.5066625,0.4553375,,,0.75,11.479999999999999,39.559999999999995,0.5535714285714286,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.5,0.5,1.0,1.5,1.5,0.09090909090909091,0.1,0.05,0.2,0.3333333333333333,0.1,0.3,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.4989,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,834.0,14,-8,26,29,16,6.0,,55,,,,,,,1.0,1.0,,1.0,,2.0,37,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,,,,,2.0,16,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,15.384615384615383,1.0,0.14285714285714285,0.13333333333333333,,,,,,,,,,,1.0,,0.55355,0.55355,,,1.0,2.7,23.3,0.6153846153846154,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.125,,,,,0.5,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,981.0,16,15,31,31,14,4.0,1.0,62,,,,,,,1.0,1.0,,,,2.0,28,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,,,,,14,,,,,1.0,,1.0,,1.0,,,3.125,,0.1,0.21428571428571427,,,,,,,,,,,1.0,,0.5008,,,,,3.0,,0.45161290322580644,,,1.0,,,,,,,,2.0,,,,,2.0,,,1.0,,,1.0,1.0,,,,0.5,,,,,1.0,,,,,,,,,1.0,,,,,,,,,0.5,0.125,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,162.0,3,4,5,6,4,6.0,,11,,,,1.0,,1.0,,,,1.0,2.0,2.0,2,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,1.0,2.0,4,,,,,,,,,0.5,0.5,1.0,60.0,,,,,,,,1.0,,,,1.0,,1.0,,0.56295,0.56295,0.5,1.0,1.0,,25.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,1104.0,18,-2,35,38,10,7.0,1.0,73,1.0,1.0,,2.0,,,3.0,3.0,1.0,4.0,,9.0,37,,,,,,,,3.0,,2.0,,,,,,2.0,3.0,3.0,,,1.0,1.0,1.0,,,,10,1.0,0.25,,0.25,1.0,,0.6428571428571429,,0.6428571428571429,,0.5714285714285714,22.22222222222222,,0.2,0.16666666666666666,,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,,,0.5714285714285714,,0.5272,,,,,12.1,24.2,0.2857142857142857,,,,2.0,2.0,,,,,,6.0,,,,,1.0,,,,,,1.0,1.0,,,,0.125,,,,0.3333333333333333,,0.2857142857142857,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,0.2222222222222222,,,0.2857142857142857,,,,,,,,,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,627.0,10,6,20,20,5,1.0,1.0,40,1.0,1.0,,,,,1.0,3.0,,,2.0,4.0,16,,,,,2.0,2.0,,,,,,2.0,2.0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,5,,,,,0.3333333333333333,,0.3333333333333333,,0.5,1.0,,23.80952380952381,1.0,0.2857142857142857,0.25,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,0.4336,,0.25,0.25,0.5,12.866666666666667,,0.25,,,,,2.0,,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,291.0,5,-12,10,11,2,,,21,,1.0,,,,,1.0,2.0,,,,2.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0.5,,0.5,,0.5,,,20.0,,,,,0.5,,,,,,,,,,,0.3942,,,,,11.2,,0.2,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,588.0,10,-26,24,24,16,11.0,1.0,48,,,,2.0,,2.0,,,,2.0,,,38,,,,2.0,,,,,,2.0,,,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,16,,,,,,,,,,,1.0,12.0,1.0,,0.14285714285714285,,,,,1.0,,,,1.0,,1.0,,0.458625,0.458625,,,,,26.55,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
