EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimFGA,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGA,PenaltyCorner3FGA,TwoPtAssists,ShortMidRangeAssists,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeAssists,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,PenaltyFg3Pct,PenaltyEfgPct,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PenaltyFG2A,ShootingFouls,LostBallTurnovers,PenaltyTurnovers,DefCorner3ReboundPct,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTOffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,AtRimAssists,FTDefRebounds,LostBallSteals,DefFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,676.5,11.0,-23.0,21.0,22,9.0,17.0,4.0,43,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,36,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.5,0.5,29.166666666666668,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,0.5,0.43074999999999997,0.2415,0.25,0.5,0.2,13.5,26.4,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,494.5,8.0,-22.0,17.0,18,9.0,13.0,3.0,35,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5294117647058824,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612756,Dillon Brooks,Dillon Brooks,1628415,PHX,276.0,5.0,-5.0,8.0,8,,8.0,2.0,16,,1.0,,1.0,1.0,,,4.0,1.0,,,8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,45.45454545454545,,0.2,,,,0.2,,,,0.2,,0.6,0.47003000000000006,,,,,7.975,27.7,,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.125,1.0,0.2,0.4,0.5,0.45925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612756,Haywood Highsmith,Haywood Highsmith,1629312,PHX,676.5,11.0,-23.0,21.0,22,9.0,17.0,4.0,43,,,,,1.0,,,,2.0,,,36,1.0,,,,1.0,,,1.0,,2.0,,,2.0,,,,,,,,9.0,,,,,,,,1.0,,,16.666666666666668,,,,,,,,,,0.5,,1.0,0.5672999999999999,0.58275,,,,,24.45,0.42857142857142855,,,,,,,1.0,1.0,3.0,,0.2,0.08333333333333333,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.2857142857142857,0.14285714285714285,0.5,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630224,1610612756,Jalen Green,Jalen Green,1630224,PHX,265.3,4.0,-3.0,8.0,7,1.0,7.0,2.0,15,,,,,2.0,,,,2.0,1.0,4.0,7,,1.0,1.0,,2.0,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,0.75,0.6666666666666666,0.5,1.0,,,27.272727272727273,,,,,,,,,,1.0,,1.0,0.543525,,,,0.25,,27.3,0.125,,,,,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,,0.2,0.2857142857142857,,,0.3333333333333333,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631221,1610612756,Collin Gillespie,Collin Gillespie,1631221,PHX,469.29999999999995,8.0,-10.0,13.0,13,4.0,13.0,2.0,26,,,,,,,,,,,,19,,,,,,,,1.0,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3076923076923077,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,135.6,2.0,-8.0,5.0,5,5.0,,1.0,10,,,,,3.0,3.0,,,3.0,1.0,4.0,12,3.0,1.0,4.0,,3.0,,,,,,,,,,1.0,2.0,,1.0,,4.0,5.0,,,,,0.5,0.5,0.5,1.0,,,80.0,,,,,,,,,,1.0,1.0,1.0,0.54875,0.54875,0.25,1.0,1.0,,27.166666666666668,1.0,,,,,,,,,,,,,,,,,0.5406,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642863,1610612756,Khaman Maluach,Khaman Maluach,1642863,PHX,135.6,2.0,-8.0,5.0,5,5.0,,1.0,10,,1.0,,,,,,1.0,,,,12,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,20.0,,1.0,,,,,,,,,,,0.3719,0.3719,,,,6.7,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642345,1610612756,Oso Ighodaro,Oso Ighodaro,1642345,PHX,13.6,,-5.0,,2,,2.0,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642346,1610612756,Ryan Dunn,Ryan Dunn,1642346,PHX,239.6,4.0,-8.0,7.0,8,3.0,8.0,1.0,15,,,,,,,,,,,,13,,,,,,,,,,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,14.285714285714285,1.0,,,,,,,,,,,,,,,,,,,0.42857142857142855,1.0,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,0.4,,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
