EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2M,PtsPutbacks,OffTwoPtRebounds,OffRebounds,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTDefRebounds,SelfOReb,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3FGA,OffThreePtRebounds,Travels,Offensive Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,Charge Fouls,Offensive Fouls Drawn,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,5065.5,84,-5.0,167,166,50,55,15,333,2.0,5.0,1.0,3.0,4.0,8.0,2.0,3.0,4.0,2.0,3.0,8.0,1.0,2.0,8.0,16,3.0,12.0,9.0,34,167,1.0,1.0,2.0,2.0,1.0,5.0,4.0,5.0,7.0,10.0,6.0,9.0,8.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,5.0,1.0,18.0,1.0,8.0,9.0,9.0,1.0,1.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,12.0,4.0,1.0,2.0,7.0,50,2.0,0.625,0.625,1.0,0.25,0.25,0.5,0.2,0.44642857142857145,0.1111111111111111,0.5161290322580645,0.3333333333333333,0.2727272727272727,0.42857142857142855,0.0625,0.2,19.45945945945946,1.0,0.14545454545454545,0.02631578947368421,0.0967741935483871,0.17391304347826086,0.08695652173913043,0.2222222222222222,0.08333333333333333,0.17857142857142858,0.4,0.5,0.5,0.2857142857142857,0.5,0.5,0.75,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.2857142857142857,0.375,0.375,1.0,0.5,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.6071428571428571,0.375,0.5194732142857141,0.481725,0.5291388888888888,0.034482758620689655,0.058823529411764705,0.058823529411764705,0.20588235294117646,8.66875,25.208333333333332,0.2994011976047904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,1296.0,22,11.0,38,41,12,21,9,79,1.0,1.0,,,,1.0,,,3.0,,,,,,1.0,2,1.0,3.0,,5,36,1.0,,,2.0,,,,,,,2.0,3.0,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,3.0,4.0,5.0,1.0,,,,,,,1.0,3.0,,,,,,,12,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,1.0,,0.6,0.5,,10.869565217391305,,0.1875,0.07692307692307693,0.13793103448275862,,0.42857142857142855,,0.2,0.2,1.0,1.0,,0.2,,,,,,,,0.6,,,,,,,,,,0.8,,0.55013,0.596,,,,0.4,,2.0,23.53333333333333,0.3157894736842105,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.06666666666666667,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629028,1610612747,Deandre Ayton,Deandre Ayton,1629028,LAL,2332.0,39,-20.0,69,73,7,17,7,142,1.0,5.0,,1.0,3.0,7.0,,1.0,,,,,,,4.0,13,,,1.0,9,85,3.0,,,,,1.0,,,,6.0,2.0,,,,2.0,,,,,,,,,3.0,2.0,7.0,10.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,,1.0,,,7,,0.75,0.75,,,,0.3076923076923077,,0.3076923076923077,,0.32142857142857145,,,,0.15384615384615385,0.2,21.25,0.6666666666666666,0.09523809523809523,0.17647058823529413,0.13157894736842105,,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.38461538461538464,0.2,0.25,1.0,0.5384615384615384,0.42857142857142855,0.5,0.6666666666666666,0.07692307692307693,,,,,,,,,,1.0,,,,0.38461538461538464,,0.5010923076923077,0.5067333333333334,0.5939,0.07142857142857142,0.07142857142857142,,,5.323076923076922,,0.10144927536231885,,2.0,,,,3.0,3.0,1.0,,,0.14285714285714285,0.125,0.09375,0.06666666666666667,,,,0.6666666666666666,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2857142857142857,0.2,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,6830.6,114,-10.0,222,225,74,83,26,447,7.0,11.0,2.0,5.0,,9.0,,,4.0,2.0,,3.0,,1.0,7.0,20,2.0,7.0,6.0,26,232,2.0,1.0,,2.0,2.0,9.0,3.0,2.0,6.0,12.0,2.0,6.0,3.0,,5.0,4.0,2.0,6.0,2.0,,3.0,1.0,14.0,4.0,4.0,8.0,17.0,4.0,3.0,8.0,4.0,4.0,11.0,2.0,5.0,16.0,4.0,6.0,,1.0,2.0,6.0,74,1.0,0.8571428571428571,1.0,1.0,0.2857142857142857,0.2857142857142857,0.35,0.2222222222222222,0.37037037037037035,0.16666666666666666,0.43333333333333335,0.3333333333333333,0.23076923076923078,0.25925925925925924,0.25,0.18181818181818182,16.26984126984127,0.7272727272727273,0.05714285714285714,0.07547169811320754,0.06504065040650407,,0.12903225806451613,,0.11764705882352941,0.4074074074074074,0.6363636363636364,0.7777777777777778,0.8571428571428571,0.3333333333333333,,,,,,,,0.14814814814814814,0.1111111111111111,,,,,0.4166666666666667,0.4,0.16666666666666666,0.08333333333333333,0.6666666666666666,,0.5207092592592593,0.57235,0.5084708333333333,0.03571428571428571,0.047619047619047616,0.07692307692307693,0.23076923076923078,4.19,24.47142857142857,0.3333333333333333,1.0,2.0,2.0,1.0,2.0,5.0,9.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.08620689655172414,0.0989010989010989,0.0967741935483871,0.5,0.5,1.0,0.6666666666666666,0.5,,2.0,3.0,2.0,3.0,5.0,2.0,6.0,1.0,,,0.047619047619047616,0.05555555555555555,0.15384615384615385,0.16666666666666666,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.12121212121212122,0.16666666666666666,0.08695652173913043,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203935,1610612747,Marcus Smart,Marcus Smart,203935,LAL,3499.3999999999996,58,-2.0,116,115,46,58,15,231,2.0,3.0,2.0,3.0,4.0,9.0,,,,,2.0,6.0,,3.0,6.0,12,2.0,6.0,6.0,24,124,1.0,,,2.0,3.0,5.0,3.0,2.0,11.0,2.0,10.0,6.0,6.0,2.0,1.0,7.0,2.0,9.0,1.0,1.0,4.0,,20.0,2.0,2.0,5.0,6.0,7.0,6.0,4.0,4.0,,6.0,4.0,2.0,5.0,11.0,9.0,,4.0,1.0,11.0,46,1.0,0.16666666666666666,0.2,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6,0.5,0.5625,0.5454545454545454,1.0,0.55,0.3333333333333333,0.08333333333333333,,21.538461538461537,0.6666666666666666,0.06060606060606061,0.08333333333333333,0.07017543859649122,,,0.4,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4444444444444444,0.5,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.375,0.6666666666666666,,0.375,0.5,0.3333333333333333,0.4943027777777778,0.4768,0.5318875,0.19047619047619047,0.26666666666666666,0.08333333333333333,0.4583333333333333,7.391666666666667,25.98333333333333,0.39655172413793105,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,2.0,3.0,2.0,,0.16666666666666666,,0.10526315789473684,,0.6666666666666666,,,,,,,,1.0,,,,,,,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,3795.2,63,-11.0,130,130,37,34,6,260,3.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,,,7.0,12,3.0,5.0,,23,137,,,,,3.0,3.0,1.0,,9.0,12.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,3.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,,4.0,5.0,2.0,,,,,9.0,37,,0.8571428571428571,0.8571428571428571,1.0,0.6,0.6,0.5833333333333334,1.0,0.6764705882352942,1.125,0.6764705882352942,,1.125,0.29411764705882354,0.08333333333333333,0.25,14.388489208633095,0.6666666666666666,0.06521739130434782,0.034482758620689655,0.05333333333333334,,0.15,,,0.23529411764705882,0.75,1.0,0.6666666666666666,0.23529411764705882,0.5,0.5,1.0,0.23529411764705882,0.5,0.5,1.0,0.11764705882352941,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,,0.25,1.0,0.25,,0.5294117647058824,0.6666666666666666,0.5299264705882353,,0.518975,,,,0.391304347826087,9.808333333333335,24.580000000000002,0.2846153846153846,,,1.0,,,,,1.0,,,,,,,0.5,0.5,1.0,,,2.0,,1.0,,,1.0,1.0,2.0,1.0,,0.3333333333333333,,0.045454545454545456,,0.5,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,4034.5999999999995,67,17.0,137,136,54,56,15,273,5.0,8.0,1.0,2.0,1.0,1.0,,,,,,,,,6.0,9,,,8.0,20,128,2.0,,3.0,5.0,1.0,2.0,,4.0,6.0,12.0,,,,,1.0,2.0,,2.0,,,1.0,,4.0,5.0,,7.0,10.0,2.0,1.0,3.0,1.0,2.0,6.0,1.0,9.0,14.0,12.0,12.0,,6.0,1.0,6.0,54,1.0,1.0,1.0,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.7142857142857143,0.625,0.6,,0.1111111111111111,0.125,13.245033112582782,0.5,,0.14705882352941177,0.06172839506172839,,,,0.2222222222222222,0.8888888888888888,0.625,0.7142857142857143,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,1.0,0.5,,,0.8888888888888888,,0.6000333333333333,0.6392,0.65525,0.46153846153846156,0.46153846153846156,0.25,0.3,2.4111111111111114,,0.39416058394160586,1.0,2.0,,1.0,,1.0,3.0,1.0,0.5,0.5,,0.037037037037037035,0.06382978723404255,0.08333333333333333,,,,1.0,0.5,2.0,,3.0,,1.0,3.0,,3.0,2.0,1.0,0.4,,0.12,,0.6666666666666666,,2.0,,2.0,,,,3.0,2.0,0.1,,0.14285714285714285,,,,,1.0,,,,5.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,True,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,3343.2000000000003,56,12.0,105,110,29,31,15,215,7.0,9.0,2.0,3.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,4.0,,,12.0,18,4.0,5.0,7.0,43,95,3.0,1.0,,4.0,2.0,5.0,1.0,5.0,9.0,8.0,16.0,,4.0,4.0,,12.0,1.0,13.0,,1.0,6.0,1.0,27.0,8.0,9.0,18.0,20.0,2.0,,4.0,2.0,2.0,6.0,2.0,1.0,5.0,6.0,8.0,,3.0,1.0,9.0,29,1.0,0.3333333333333333,0.36363636363636365,,0.8,0.8,0.6666666666666666,0.4,0.782608695652174,0.3333333333333333,0.7962962962962963,0.5,0.5,0.21739130434782608,,,26.612903225806452,0.6666666666666666,0.2647058823529412,0.25,0.25757575757575757,0.38461538461538464,0.13333333333333333,0.3333333333333333,0.21428571428571427,0.391304347826087,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.21739130434782608,0.4,0.4,,0.17391304347826086,0.75,0.75,,0.043478260869565216,0.17391304347826086,1.0,1.0,,,0.5,0.6666666666666666,0.16666666666666666,,0.6086956521739131,1.0,0.5136608695652174,0.5166,0.5097083333333333,0.11538461538461539,0.14285714285714285,0.09302325581395349,0.20930232558139536,7.3999999999999995,25.72,0.2761904761904762,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,0.5,,0.06451612903225806,0.041666666666666664,0.05263157894736842,,,,0.5,1.0,1.0,,2.0,,1.0,,,,,,0.25,0.1111111111111111,0.2777777777777778,,,1.0,,,,,,,,,,,,,0.25,,,5.0,,1.0,,,,,,,,,,,,0.5,12.0,1.0,,,,,,,,True,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,1405.5,23,-20.0,43,45,11,14,3,88,1.0,3.0,,,5.0,5.0,,1.0,,,1.0,6.0,,3.0,6.0,9,1.0,6.0,6.0,21,53,,,,,3.0,3.0,3.0,,6.0,2.0,10.0,,6.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,2.0,2.0,2.0,,,3.0,1.0,2.0,4.0,2.0,1.0,1.0,6.0,6.0,,2.0,,6.0,11,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6176470588235294,,0.5,0.4,0.2222222222222222,0.3333333333333333,45.65217391304348,0.75,0.16666666666666666,,0.08695652173913043,0.5,,0.3333333333333333,,0.2,0.3333333333333333,0.5,,0.3333333333333333,1.0,1.0,0.2,0.06666666666666667,,,,,0.4,0.16666666666666666,0.16666666666666666,,,,,,0.5,0.6,0.16666666666666666,0.49994,,0.46188333333333326,0.17647058823529413,0.2,,0.2857142857142857,6.7555555555555555,27.75,0.2558139534883721,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,3.0,,1.0,1.0,0.14285714285714285,,,,,True,,,,,,
1642355,1610612747,Bronny James,Bronny James,1642355,LAL,1273.0,21,-1.0,38,39,14,19,7,77,1.0,1.0,,,,1.0,,,1.0,,1.0,3.0,1.0,1.0,1.0,2,2.0,4.0,,8,46,,1.0,,3.0,,,1.0,,,2.0,,3.0,3.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,8.0,,,,2.0,1.0,,1.0,,1.0,3.0,,2.0,5.0,,,,,,,14,,1.0,1.0,0.5,0.5,0.5,0.5,,0.6666666666666666,,0.6666666666666666,1.5,,0.6666666666666666,,,19.148936170212767,0.3333333333333333,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,,1.0,,,,1.0,0.8333333333333334,0.3333333333333333,0.5393333333333333,,0.5145,,,0.375,,5.7,25.575000000000003,0.3684210526315789,,,1.0,,,2.0,2.0,1.0,,1.5,,0.15384615384615385,0.09523809523809523,0.1111111111111111,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,True,,,,,,
