EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,Usage,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,FtPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyFtPoints,BadPassTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFg2Pct,OffCorner3ReboundPct,FTDefRebounds,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Fg2aBlocked,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,OffensiveGoaltends
1628436,1610612759,Luke Kornet,Luke Kornet,1628436,SAS,91.0,2.0,2.0,3.0,3,1.0,6,1.0,1.0,1.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612759,Jordan McLaughlin,Jordan McLaughlin,1629162,SAS,1974.0,33.0,6.0,70.0,73,7.0,143,1.0,1.0,,2.0,,10.526315789473685,39.0,43.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,9.0,65.0,1.0,2.0,1.0,3.0,5.0,2.0,4.0,3.0,2.0,6.0,3.0,9.0,2.0,1.0,4.0,2.0,21.0,1.0,3.0,2.0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,5.0,39.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6428571428571429,0.5,0.6428571428571429,0.5,0.42857142857142855,0.11764705882352941,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.037037037037037035,0.25,0.1111111111111111,0.2,0.23076923076923078,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.2,0.2,1.0,0.4,0.8571428571428571,0.5489857142857143,0.5166999999999999,0.5555555555555556,5.050000000000001,25.53333333333333,0.5571428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630322,1610612759,Lindy Waters III,Lindy Waters III,1630322,SAS,2026.8,34.0,6.0,72.0,75,7.0,147,,1.0,1.0,2.0,,17.94871794871795,41.0,45.0,1.0,1.0,,2.0,3.0,1.0,3.0,,1.0,5.0,2.0,3.0,5.0,3.0,8.0,15.0,65.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,6.0,5.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,1.0,2.0,1.0,3.0,3.0,6.0,1.0,,,,5.0,41.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.3333333333333333,0.375,0.6,0.5,0.5769230769230769,0.5,0.5769230769230769,0.5,0.6153846153846154,0.058823529411764705,0.08333333333333333,0.10526315789473684,0.08333333333333333,0.1111111111111111,,0.1111111111111111,,0.14285714285714285,0.07692307692307693,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,,0.2,,0.4,0.6923076923076923,0.5314961538461538,0.46353999999999995,0.3333333333333333,8.62,25.7,0.5694444444444444,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.0,0.13333333333333333,0.3333333333333333,0.16666666666666666,0.14285714285714285,1.0,0.07692307692307693,0.4,0.4,0.5,1.0,1.0,0.5,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612759,Harrison Barnes,Harrison Barnes,203084,SAS,552.0,9.0,5.0,18.0,19,5.0,37,,2.0,1.0,,,36.36363636363637,2.0,6.0,1.0,1.0,,,,,1.0,,1.0,3.0,,1.0,1.0,1.0,4.0,7.0,19.0,,,,1.0,,2.0,,3.0,3.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,2.0,,1.0,1.0,1.0,0.25,,0.25,1.0,,0.5,,0.5833333333333334,,0.8,0.2,,,0.1,0.125,,0.5,,,0.2,1.0,1.0,,,,,0.2,,,,0.6,,1.0,,,1.0,0.59541,0.60885,,1.4,26.65,0.1111111111111111,,1.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,1.0,0.14285714285714285,,0.2,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,2.0,1.0,2.0,1.0,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203482,1610612759,Kelly Olynyk,Kelly Olynyk,203482,SAS,1873.8,31.0,4.0,67.0,69,5.0,136,1.0,4.0,,3.0,1.0,29.166666666666668,36.0,41.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,7.0,5.0,8.0,23.0,60.0,2.0,4.0,3.0,4.0,15.0,4.0,2.0,12.0,6.0,2.0,1.0,3.0,1.0,,,2.0,7.0,,3.0,4.0,7.0,,7.0,4.0,3.0,,2.0,15.0,36.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.625,0.75,0.625,0.42857142857142855,0.5,0.7,0.8125,0.6764705882352942,0.75,0.5333333333333333,0.25,,0.16666666666666666,0.20588235294117646,,,0.2222222222222222,0.4,0.15384615384615385,0.13333333333333333,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,1.0,1.0,1.0,0.4,0.125,0.25,1.0,0.25,0.6666666666666666,0.5015366666666667,0.53060625,0.6521739130434783,9.314285714285715,25.237499999999997,0.5373134328358209,3.0,3.0,,1.0,1.0,,1.0,,3.0,3.0,,,1.0,3.0,2.0,1.0,,,,0.75,,,,,0.5,0.2,0.5,0.5,0.6666666666666666,1.0,,0.5,0.5,,2.0,4.0,5.0,1.0,0.06666666666666667,0.14285714285714285,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2,1.0,0.5814,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,274.0,5.0,1.0,10.0,10,3.0,20,,,,,,33.333333333333336,10.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,,2.0,4.0,9.0,2.0,2.0,,2.0,4.0,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,4.0,10.0,,0.5,0.5,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,0.16666666666666666,,,,,0.25,1.0,1.0,0.25,1.0,1.0,1.0,,,,,0.5,0.25,,,0.5,0.75,0.55965,0.55965,1.0,4.8,25.85,1.0,,,,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,0.2,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,1.0,0.4357,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642868,1610612759,Carter Bryant,Carter Bryant,1642868,SAS,968.8,16.0,12.0,36.0,36,5.0,72,1.0,1.0,,2.0,,5.0,25.0,19.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,29.0,,,1.0,1.0,3.0,,,3.0,1.0,1.0,2.0,3.0,,2.0,,1.0,8.0,,1.0,3.0,6.0,,6.0,,,,1.0,3.0,25.0,,,,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,0.5,,0.14285714285714285,0.3076923076923077,,,0.25,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.51855,0.51855,1.0,,24.5,0.6944444444444444,,1.0,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641705,1610612759,Victor Wembanyama,Victor Wembanyama,1641705,SAS,,,-1.0,,1,,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202687,1610612759,Bismack Biyombo,Bismack Biyombo,202687,SAS,1350.8,23.0,-2.0,48.0,51,1.0,99,1.0,1.0,,3.0,,16.3265306122449,31.0,38.0,1.0,4.0,2.0,2.0,3.0,,,,,,,3.0,7.0,,,6.0,43.0,1.0,3.0,,,2.0,6.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,2.0,31.0,1.0,1.0,1.0,,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,,,,0.06666666666666667,0.037037037037037035,,,,,0.09090909090909091,0.5714285714285714,0.25,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,,,,0.5714285714285714,0.5396857142857143,0.6073333333333333,0.3333333333333333,4.442857142857143,,0.6458333333333334,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,1.0,1.0,2.0,1.0,2.0,,0.3333333333333333,,,1.0,1.0,0.14285714285714285,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612759,Mason Plumlee,Mason Plumlee,203486,SAS,970.0,16.0,-3.0,34.0,36,1.0,70,,1.0,,2.0,,11.428571428571429,19.0,29.0,2.0,3.0,1.0,,,,,,,,,2.0,3.0,,,4.0,34.0,1.0,1.0,,,2.0,4.0,,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,2.0,1.0,3.0,,3.0,,,,,2.0,19.0,,1.0,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.125,,0.2,0.16666666666666666,,,,,0.125,1.0,0.6666666666666666,1.0,,,,,,,,,,1.0,,,,1.0,0.7286333333333334,0.6261,0.5,1.5666666666666667,,0.5588235294117647,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,0.5,,1.0,,,,,1.0,,,,,,,0.5,1.0,0.936,1.0,1.0,1.0,,,,3.0,2.0,3.0,2.0,,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
