EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGA,PtsUnassisted2s,NonHeaveArc3FGA,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Arc3Frequency,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3FGM,NonHeaveArc3FGM,ShortMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,PenaltyFtPoints,NonShootingFoulsDrawn,FTDefRebounds,DefFTReboundPct,on,PenaltyCorner3FGA,PtsPutbacks,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceArc3FGM,LostBallSteals,Blocked3s,BlockedCorner3,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,SelfOReb,Technical Free Throw Trips,OffensiveGoaltends,PenaltyFg3Pct,SelfORebPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Arc3PctBlocked,PenaltyCorner3Accuracy,BlockedLongMidRange
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,1035.9,17,-5.0,34,38,4.0,16,5.0,72,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,38,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.625,1.5,1.0,0.625,1.5,1.0,0.25,0.3333333333333333,0.3333333333333333,10.0,0.1111111111111111,0.1,0.375,0.2,0.23529411764705882,0.13333333333333333,0.25,0.3333333333333333,0.2,0.25,0.5,1.0,0.75,0.3333333333333333,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66915,0.6581,0.6,0.4,1.5999999999999996,23.3,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,106.2,2,-3.0,3,5,3.0,4,,8,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,528.0,9,-15.0,14,19,3.0,8,2.0,33,2.0,2.0,,,,,,,2.0,2.0,,,5.0,24,,,2.0,,,,4.0,,,,,,,,,,,2.0,2.0,,2.0,,,1.0,,,,,,,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,0.8333333333333334,1.0,,,,,23.52941176470588,0.3333333333333333,,,,0.2222222222222222,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5960000000000001,,0.4,,2.5,,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7909,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,1439.0,24,-12.0,43,55,9.0,30,5.0,98,2.0,2.0,1.0,1.0,,1.0,,,2.0,2.0,,2.0,5.0,50,,,,1.0,1.0,2.0,2.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,2.0,,,,,,2.0,9.0,0.5,0.5,,,,,1.0,1.0,0.5,,1.0,0.5,,1.0,0.5,,,16.0,0.09090909090909091,0.09090909090909091,0.1,,0.09523809523809523,0.05,0.25,,,,0.2,,0.5,1.0,1.0,0.5,0.25,,,,,,,1.0,1.0,1.0,0.6000125000000001,0.6011,,0.4,1.95,24.15,0.20930232558139536,,,,1.0,,,2.0,1.0,3.0,1.0,,2.0,1.0,,0.6666666666666666,0.3333333333333333,,,,,,0.2,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,1020.5,17,-4.0,33,37,3.0,19,3.0,70,,,,,,1.0,,,1.0,4.0,,2.0,2.0,37,,1.0,,,1.0,,,,,3.0,6.0,,,15.0,,,1.0,2.0,3.0,,3.0,,,3.0,,1.0,1.0,1.0,,,3.0,,,,,,,0.25,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,21.05263157894737,0.2222222222222222,,0.125,,0.17647058823529413,,,,0.25,0.25,,,,,,,0.16666666666666666,,,,,,,,,0.3333333333333333,0.4688416666666666,0.43,,,13.0,23.85,0.09090909090909091,1.0,,,,,,2.0,2.0,2.0,3.0,,,,,1.0,,0.5,,,,0.55725,,,1.0,2.0,1.0,,,,,1.0,0.16666666666666666,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,204.4,3,-8.0,5,8,1.0,3,1.0,13,,,,,,,,,,1.0,,,,10,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2636,0.2636,,,17.1,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,942.0,16,,29,33,1.0,11,3.0,62,,2.0,,,,,,,2.0,5.0,,,8.0,29,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,0.4,,0.4,,,0.5714285714285714,,,,,,24.242424242424242,,,0.1111111111111111,,0.06666666666666667,,,,,0.2,,,0.4,,,,,,,,,,,,,0.4,0.58368,,,,6.88,,0.034482758620689655,,,,4.0,,,,,1.0,3.0,,4.0,2.0,,,,,,,,,0.2857142857142857,0.2857142857142857,,4.0,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,0.4,0.2,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,839.6,14,6.0,27,29,,13,4.0,56,,,,,,1.0,,,3.0,5.0,2.0,4.0,12.0,24,,,,,,,4.0,6.0,1.0,1.0,1.0,,,2.0,,,1.0,2.0,3.0,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,0.6,,0.6666666666666666,,,0.6666666666666666,,,0.4444444444444444,0.2,,27.27272727272727,0.25,,0.14285714285714285,,0.2,,,,,0.25,,1.0,,,,,0.1111111111111111,,,,,,,,,0.4444444444444444,0.476,,,,14.74,25.35,,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,0.5,,,,,,,3.0,2.0,3.0,,,,,,0.3333333333333333,2.0,2.0,3.0,,,,,,1.0,,,,,,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,1.0,0.5,1.0,2.0,2.0,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,104.6,2,-8.0,3,7,1.0,4,2.0,10,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642270,1610612757,Donovan Clingan,Donovan Clingan,1642270,POR,163.6,3,-3.0,4,4,,2,,8,,,,,,1.0,,,,,,1.0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5586,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
