EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyShotQualityAvg,SecondChancePointsPct,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,DefArc3ReboundPct,AtRimAssists,Travels,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceArc3Frequency,Corner3FGM,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyFg2Pct,PenaltyEfgPct,PenaltyArc3Frequency,PenaltyAtRimFGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1626145,1610612743,Tyus Jones,Tyus Jones,1626145,DEN,629.0,10.0,-6.0,22.0,22,3.0,3.0,3.0,44,1.0,1.0,1.0,1.0,2.0,1.0,3.0,26,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,12.0,0.5,1.0,1.0,0.5,0.5,0.68105,0.3333333333333333,9.3,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,1277.0,21.0,-8.0,43.0,43,3.0,3.0,6.0,86,,,6.0,5.0,11.0,4.0,17.0,52,,,10.0,1.0,3.0,1.0,,8.0,1.0,,1.0,1.0,4.0,,4.0,,,3.0,,0.45454545454545453,0.5,0.5666666666666667,,32.0,,,,0.46153846153846156,0.15384615384615385,0.44660000000000005,,13.609090909090908,0.06976744186046512,2.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.15384615384615385,0.09090909090909091,0.2,1.0,0.125,0.07692307692307693,0.14285714285714285,0.13333333333333333,0.045454545454545456,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.38461538461538464,0.4,0.5,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,0.5,0.3558,0.13333333333333333,0.15384615384615385,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,1094.0,18.0,-3.0,36.0,35,3.0,3.0,5.0,71,2.0,3.0,1.0,2.0,5.0,2.0,9.0,45,1.0,1.0,2.0,,1.0,,,3.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,3.0,1.0,0.4,0.4375,0.5,0.25,23.80952380952381,0.375,0.6666666666666666,0.6666666666666666,0.125,0.75,0.5136875,0.1111111111111111,7.32,0.08333333333333333,,1.0,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,,,,,,,,0.058823529411764705,,,,,0.125,,,,,0.125,1.0,1.0,1.0,1.0,0.59175,0.125,0.2,24.366666666666664,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.75,0.3333333333333333,0.16666666666666666,0.25,0.5,0.25,0.5,1.0,0.5,1.0,0.4888,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642461,1610612743,Spencer Jones,Spencer Jones,1642461,DEN,663.0,11.0,-4.0,23.0,23,3.0,3.0,3.0,46,,1.0,,,1.0,,,26,,,,,1.0,,,3.0,,,1.0,3.0,,,,,,3.0,,,,,,7.692307692307692,0.5,,,,1.0,0.5552,,2.7,0.13043478260869565,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,0.5,,,,,,0.25,0.14285714285714285,,,,,,,,,,,0.5,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202685,1610612743,Jonas Valančiūnas,Jonas Valančiūnas,202685,DEN,1277.0,21.0,-8.0,43.0,43,3.0,3.0,6.0,86,1.0,1.0,1.0,4.0,4.0,1.0,9.0,52,,,2.0,1.0,1.0,,,2.0,,,5.0,10.0,6.0,,2.0,,,3.0,,1.0,1.0,0.9,,18.0,0.25,1.0,1.0,0.25,0.25,0.4994,,6.425,0.06976744186046512,2.0,2.0,1.0,,,,,1.0,,,,,,,,2.0,3.0,5.0,2.0,7.0,,,,,4.0,1.0,,,,,,,,0.375,,0.2857142857142857,0.3333333333333333,0.09090909090909091,,0.3333333333333333,0.6666666666666666,,0.5,1.0,1.0,1.0,1.0,,,,,,,0.2,0.2,,1.0,1.0,,,,1.0,,,2.0,,6.0,2.0,,2.0,,4.0,,,0.75,1.0,1.0,1.0,1.0,,0.2222222222222222,0.16666666666666666,,,1.0,1.0,,,,0.2222222222222222,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629661,1610612743,Cameron Johnson,Cameron Johnson,1629661,DEN,600.0,10.0,,20.0,19,,,3.0,39,,,,,1.0,,,22,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,20.833333333333336,,,,,0.8,0.53501,,4.0,,,1.0,,,3.0,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.2,,,,,0.6,,,,,0.57255,,,24.65,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203501,1610612743,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DEN,648.0,11.0,-2.0,21.0,21,,,3.0,42,,,1.0,,1.0,,6.0,26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,16.0,,,,0.3333333333333333,0.6666666666666666,0.5141,,15.0,,,,,1.0,1.0,2.0,2.0,,6.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,0.6666666666666666,,,,0.16666666666666666,,,0.1111111111111111,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,24.65,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,14.0,,-4.0,,1,,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,183.0,3.0,-5.0,7.0,8,,,1.0,15,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,1.0,0.5511,,,,,,,,1.0,,1.0,,,1.0,,,,,,2.0,1.0,3.0,,3.0,,,,,,,,,,1.0,,,,1.0,,0.6666666666666666,0.75,,,1.0,,,,,,,,1.0,,,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626145,1610612743,Tyus Jones,Tyus Jones,1626145,DEN,440.0,7.0,-1.0,15.0,17,11.0,8.0,1.0,32,,,,1.0,1.0,,2.0,18,,2.0,2.0,,,,,,,,,,,,,,2.0,11.0,,1.0,0.5,0.5,0.5,12.5,,,,,0.5,0.482125,1.0,10.8,0.7333333333333333,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,1.0,1.0,,,0.5,,,,,,,,25.7,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.482125,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
